,straddle_open,straddle_high,straddle_low,straddle_close,straddle_entryPrice,straddle_stoploss,straddle_tgt,stradle_SLhit,stradle_Tgthit,straddle_hit_status,straddle_exitPrice,straddle_MTM,straddle_highMTM,straddle_maxMTM,straddle_lowMTM,straddle_minMTM,straddle_PnL
2022-03-10 11:37:00,322.75,327.0,322.8,326.45,410.9,493.0799999999999,82.17999999999998,0,0,,,84.44999999999999,88.09999999999997,96.34999999999997,83.89999999999998,-29.80000000000001,
2022-03-10 11:38:00,326.85,326.0,321.54999999999995,321.04999999999995,410.9,493.0799999999999,82.17999999999998,0,0,,,89.85000000000002,89.35000000000002,96.34999999999997,84.89999999999998,-29.80000000000001,
2022-03-10 11:39:00,320.0,325.1,317.1,325.0,410.9,493.0799999999999,82.17999999999998,0,0,,,85.89999999999998,93.79999999999995,96.34999999999997,85.79999999999995,-29.80000000000001,
2022-03-10 11:40:00,324.25,325.2,315.8,316.4,410.9,493.0799999999999,82.17999999999998,0,0,,,94.5,95.09999999999997,96.34999999999997,85.69999999999999,-29.80000000000001,
2022-03-10 11:41:00,315.15,324.1,315.5,322.25,410.9,493.0799999999999,82.17999999999998,0,0,,,88.64999999999998,95.39999999999998,96.34999999999997,86.79999999999995,-29.80000000000001,
2022-03-10 11:42:00,321.95,322.5,320.55,322.75,410.9,493.0799999999999,82.17999999999998,0,0,,,88.14999999999998,90.34999999999997,96.34999999999997,88.39999999999998,-29.80000000000001,
2022-03-10 11:43:00,323.8,342.5,323.04999999999995,336.5,410.9,493.0799999999999,82.17999999999998,0,0,,,74.39999999999998,87.85000000000002,96.34999999999997,68.39999999999998,-29.80000000000001,
2022-03-10 11:44:00,338.45,343.2,337.0,340.95000000000005,410.9,493.0799999999999,82.17999999999998,0,0,,,69.94999999999993,73.89999999999998,96.34999999999997,67.69999999999999,-29.80000000000001,
2022-03-10 11:45:00,345.5,351.6,345.5,345.25,410.9,493.0799999999999,82.17999999999998,0,0,,,65.64999999999998,65.39999999999998,96.34999999999997,59.299999999999955,-29.80000000000001,
2022-03-10 11:46:00,345.54999999999995,349.7,341.35,342.05,410.9,493.0799999999999,82.17999999999998,0,0,,,68.84999999999997,69.54999999999995,96.34999999999997,61.19999999999999,-29.80000000000001,
2022-03-10 11:47:00,341.75,343.7,336.2,338.9,410.9,493.0799999999999,82.17999999999998,0,0,,,72.0,74.69999999999999,96.34999999999997,67.19999999999999,-29.80000000000001,
2022-03-10 11:48:00,339.65,339.40000000000003,329.0,329.0,410.9,493.0799999999999,82.17999999999998,0,0,,,81.89999999999998,81.89999999999998,96.34999999999997,71.49999999999994,-29.80000000000001,
2022-03-10 11:49:00,329.75,330.15,320.7,322.1,410.9,493.0799999999999,82.17999999999998,0,0,,,88.79999999999995,90.19999999999999,96.34999999999997,80.75,-29.80000000000001,
2022-03-10 11:50:00,322.2,324.84999999999997,318.15,327.5,410.9,493.0799999999999,82.17999999999998,0,0,,,83.39999999999998,92.75,96.34999999999997,86.05000000000001,-29.80000000000001,
2022-03-10 11:51:00,327.9,330.15,326.2,329.15,410.9,493.0799999999999,82.17999999999998,0,0,,,81.75,84.69999999999999,96.34999999999997,80.75,-29.80000000000001,
2022-03-10 11:52:00,328.85,329.7,324.1,323.85,410.9,493.0799999999999,82.17999999999998,0,0,,,87.04999999999995,86.79999999999995,96.34999999999997,81.19999999999999,-29.80000000000001,
2022-03-10 11:53:00,323.8,330.34999999999997,323.6,326.2,410.9,493.0799999999999,82.17999999999998,0,0,,,84.69999999999999,87.29999999999995,96.34999999999997,80.55000000000001,-29.80000000000001,
2022-03-10 11:54:00,325.55,334.2,325.0,331.45,410.9,493.0799999999999,82.17999999999998,0,0,,,79.44999999999999,85.89999999999998,96.34999999999997,76.69999999999999,-29.80000000000001,
2022-03-10 11:55:00,331.45,332.75,324.55,324.85,410.9,493.0799999999999,82.17999999999998,0,0,,,86.04999999999995,86.34999999999997,96.34999999999997,78.14999999999998,-29.80000000000001,
2022-03-10 11:56:00,325.5,329.5,326.0,327.9,410.9,493.0799999999999,82.17999999999998,0,0,,,83.0,84.89999999999998,96.34999999999997,81.39999999999998,-29.80000000000001,
2022-03-10 11:57:00,328.35,330.55,324.79999999999995,330.65,410.9,493.0799999999999,82.17999999999998,0,0,,,80.25,86.10000000000002,96.34999999999997,80.34999999999997,-29.80000000000001,
2022-03-10 11:58:00,329.40000000000003,330.25,327.2,329.09999999999997,410.9,493.0799999999999,82.17999999999998,0,0,,,81.80000000000001,83.69999999999999,96.34999999999997,80.64999999999998,-29.80000000000001,
2022-03-10 11:59:00,328.35,331.59999999999997,325.45000000000005,326.05,410.9,493.0799999999999,82.17999999999998,0,0,,,84.84999999999997,85.44999999999993,96.34999999999997,79.30000000000001,-29.80000000000001,
2022-03-10 12:00:00,325.85,328.70000000000005,319.4,325.1,410.9,493.0799999999999,82.17999999999998,0,0,,,85.79999999999995,91.5,96.34999999999997,82.19999999999993,-29.80000000000001,
2022-03-10 12:01:00,324.20000000000005,328.34999999999997,321.75,328.55,410.9,493.0799999999999,82.17999999999998,0,0,,,82.34999999999997,89.14999999999998,96.34999999999997,82.55000000000001,-29.80000000000001,
2022-03-10 12:02:00,328.25,330.09999999999997,320.9,322.85,410.9,493.0799999999999,82.17999999999998,0,0,,,88.04999999999995,90.0,96.34999999999997,80.80000000000001,-29.80000000000001,
2022-03-10 12:03:00,323.35,325.25,319.35,323.3,410.9,493.0799999999999,82.17999999999998,0,0,,,87.59999999999997,91.54999999999995,96.34999999999997,85.64999999999998,-29.80000000000001,
2022-03-10 12:04:00,322.0,322.4,317.25,320.85,410.9,493.0799999999999,82.17999999999998,0,0,,,90.04999999999995,93.64999999999998,96.34999999999997,88.5,-29.80000000000001,
2022-03-10 12:05:00,322.04999999999995,322.79999999999995,317.5,320.35,410.9,493.0799999999999,82.17999999999998,0,0,,,90.54999999999995,93.39999999999998,96.34999999999997,88.10000000000002,-29.80000000000001,
2022-03-10 12:06:00,320.45000000000005,326.90000000000003,314.75,323.35,410.9,493.0799999999999,82.17999999999998,0,0,,,87.54999999999995,96.14999999999998,96.34999999999997,83.99999999999994,-29.80000000000001,
2022-03-10 12:07:00,322.25,325.40000000000003,318.15,324.95,410.9,493.0799999999999,82.17999999999998,0,0,,,85.94999999999999,92.75,96.34999999999997,85.49999999999994,-29.80000000000001,
2022-03-10 12:08:00,324.75,329.90000000000003,318.3,324.20000000000005,410.9,493.0799999999999,82.17999999999998,0,0,,,86.69999999999993,92.59999999999997,96.34999999999997,80.99999999999994,-29.80000000000001,
2022-03-10 12:09:00,323.59999999999997,323.25,317.05,321.05,410.9,493.0799999999999,82.17999999999998,0,0,,,89.84999999999997,93.84999999999997,96.34999999999997,87.64999999999998,-29.80000000000001,
2022-03-10 12:10:00,320.6,320.9,319.9,318.85,410.9,493.0799999999999,82.17999999999998,0,0,,,92.04999999999995,91.0,96.34999999999997,90.0,-29.80000000000001,
2022-03-10 12:11:00,318.55,318.7,315.79999999999995,308.9,410.9,493.0799999999999,82.17999999999998,0,0,,,102.0,95.10000000000002,96.34999999999997,92.19999999999999,-29.80000000000001,
2022-03-10 12:12:00,313.9,313.6,305.9,305.9,410.9,493.0799999999999,82.17999999999998,0,0,,,105.0,105.0,105.0,97.29999999999995,-29.80000000000001,
2022-03-10 12:13:00,302.7,310.8,302.7,312.3,410.9,493.0799999999999,82.17999999999998,0,0,,,98.59999999999997,108.19999999999999,108.19999999999999,100.09999999999997,-29.80000000000001,
2022-03-10 12:14:00,311.75,313.04999999999995,309.15,304.9,410.9,493.0799999999999,82.17999999999998,0,0,,,106.0,101.75,108.19999999999999,97.85000000000002,-29.80000000000001,
2022-03-10 12:15:00,306.6,306.5,302.95,299.8,410.9,493.0799999999999,82.17999999999998,0,0,,,111.09999999999997,107.94999999999999,108.19999999999999,104.39999999999998,-29.80000000000001,
2022-03-10 12:16:00,300.05,303.95000000000005,300.1,304.35,410.9,493.0799999999999,82.17999999999998,0,0,,,106.54999999999995,110.79999999999995,110.79999999999995,106.94999999999993,-29.80000000000001,
2022-03-10 12:17:00,305.35,303.54999999999995,293.95,295.95,410.9,493.0799999999999,82.17999999999998,0,0,,,114.94999999999999,116.94999999999999,116.94999999999999,107.35000000000002,-29.80000000000001,
2022-03-10 12:18:00,295.1,298.75,296.75,296.6,410.9,493.0799999999999,82.17999999999998,0,0,,,114.29999999999995,114.14999999999998,116.94999999999999,112.14999999999998,-29.80000000000001,
2022-03-10 12:19:00,295.75,296.2,295.3,295.75,410.9,493.0799999999999,82.17999999999998,0,0,,,115.14999999999998,115.59999999999997,116.94999999999999,114.69999999999999,-29.80000000000001,
2022-03-10 12:20:00,296.05,298.55,296.25,297.2,410.9,493.0799999999999,82.17999999999998,0,0,,,113.69999999999999,114.64999999999998,116.94999999999999,112.34999999999997,-29.80000000000001,
2022-03-10 12:21:00,296.6,297.2,295.5,295.5,410.9,493.0799999999999,82.17999999999998,0,0,,,115.39999999999998,115.39999999999998,116.94999999999999,113.69999999999999,-29.80000000000001,
2022-03-10 12:22:00,294.05,294.35,291.35,291.15,410.9,493.0799999999999,82.17999999999998,0,0,,,119.75,119.54999999999995,119.54999999999995,116.54999999999995,-29.80000000000001,
2022-03-10 12:23:00,291.75,291.75,288.9,291.3,410.9,493.0799999999999,82.17999999999998,0,0,,,119.59999999999997,122.0,122.0,119.14999999999998,-29.80000000000001,
2022-03-10 12:24:00,291.6,292.75,290.54999999999995,293.65,410.9,493.0799999999999,82.17999999999998,0,0,,,117.25,120.35000000000002,122.0,118.14999999999998,-29.80000000000001,
2022-03-10 12:25:00,294.29999999999995,293.35,292.95,293.55,410.9,493.0799999999999,82.17999999999998,0,0,,,117.34999999999997,117.94999999999999,122.0,117.54999999999995,-29.80000000000001,
2022-03-10 12:26:00,293.75,304.3,293.8,301.6,410.9,493.0799999999999,82.17999999999998,0,0,,,109.29999999999995,117.09999999999997,122.0,106.59999999999997,-29.80000000000001,
2022-03-10 12:27:00,301.2,301.85,291.45,295.6,410.9,493.0799999999999,82.17999999999998,0,0,,,115.29999999999995,119.44999999999999,122.0,109.04999999999995,-29.80000000000001,
2022-03-10 12:28:00,294.2,295.35,285.4,285.29999999999995,410.9,493.0799999999999,82.17999999999998,0,0,,,125.60000000000002,125.5,125.5,115.54999999999995,-29.80000000000001,
2022-03-10 12:29:00,286.8,291.9,286.75,291.4,410.9,493.0799999999999,82.17999999999998,0,0,,,119.5,124.14999999999998,125.5,119.0,-29.80000000000001,
2022-03-10 12:30:00,290.75,291.95,282.6,281.55,410.9,493.0799999999999,82.17999999999998,0,0,,,129.34999999999997,128.29999999999995,128.29999999999995,118.94999999999999,-29.80000000000001,
2022-03-10 12:31:00,281.9,286.1,282.20000000000005,283.85,410.9,493.0799999999999,82.17999999999998,0,0,,,127.04999999999995,128.69999999999993,128.69999999999993,124.79999999999995,-29.80000000000001,
2022-03-10 12:32:00,282.9,284.95000000000005,281.95,283.8,410.9,493.0799999999999,82.17999999999998,0,0,,,127.09999999999997,128.95,128.95,125.94999999999993,-29.80000000000001,
2022-03-10 12:33:00,280.8,280.8,277.6,279.25,410.9,493.0799999999999,82.17999999999998,0,0,,,131.64999999999998,133.29999999999995,133.29999999999995,130.09999999999997,-29.80000000000001,
2022-03-10 12:34:00,278.95,278.95,275.35,275.25,410.9,493.0799999999999,82.17999999999998,0,0,,,135.64999999999998,135.54999999999995,135.54999999999995,131.95,-29.80000000000001,
2022-03-10 12:35:00,280.1,279.8,276.85,278.7,410.9,493.0799999999999,82.17999999999998,0,0,,,132.2,134.04999999999995,135.54999999999995,131.09999999999997,-29.80000000000001,
2022-03-10 12:36:00,278.35,281.65,277.55,281.3,410.9,493.0799999999999,82.17999999999998,0,0,,,129.59999999999997,133.34999999999997,135.54999999999995,129.25,-29.80000000000001,
2022-03-10 12:37:00,280.55,281.15,280.55,280.55,410.9,493.0799999999999,82.17999999999998,0,0,,,130.34999999999997,130.34999999999997,135.54999999999995,129.75,-29.80000000000001,
2022-03-10 12:38:00,281.7,279.6,275.15,276.7,410.9,493.0799999999999,82.17999999999998,0,0,,,134.2,135.75,135.75,131.29999999999995,-29.80000000000001,
2022-03-10 12:39:00,276.45,279.95,273.95,276.95,410.9,493.0799999999999,82.17999999999998,0,0,,,133.95,136.95,136.95,130.95,-29.80000000000001,
2022-03-10 12:40:00,278.45,277.6,274.5,274.7,410.9,493.0799999999999,82.17999999999998,0,0,,,136.2,136.39999999999998,136.95,133.29999999999995,-29.80000000000001,
2022-03-10 12:41:00,274.85,280.75,274.9,277.95000000000005,410.9,493.0799999999999,82.17999999999998,0,0,,,132.94999999999993,136.0,136.95,130.14999999999998,-29.80000000000001,
2022-03-10 12:42:00,278.05,290.54999999999995,278.05,276.5,410.9,493.0799999999999,82.17999999999998,0,0,,,134.39999999999998,132.84999999999997,136.95,120.35000000000002,-29.80000000000001,
2022-03-10 12:43:00,279.05,280.75,273.4,280.4,410.9,493.0799999999999,82.17999999999998,0,0,,,130.5,137.5,137.5,130.14999999999998,-29.80000000000001,
2022-03-10 12:44:00,280.05,280.5,274.9,278.65,410.9,493.0799999999999,82.17999999999998,0,0,,,132.25,136.0,137.5,130.39999999999998,-29.80000000000001,
2022-03-10 12:45:00,278.3,281.05,269.75,269.75,410.9,493.0799999999999,82.17999999999998,0,0,,,141.14999999999998,141.14999999999998,141.14999999999998,129.84999999999997,-29.80000000000001,
2022-03-10 12:46:00,268.15,276.7,265.65,275.1,410.9,493.0799999999999,82.17999999999998,0,0,,,135.79999999999995,145.25,145.25,134.2,-29.80000000000001,
2022-03-10 12:47:00,274.55,275.9,272.85,273.54999999999995,410.9,493.0799999999999,82.17999999999998,0,0,,,137.35000000000002,138.04999999999995,145.25,135.0,-29.80000000000001,
2022-03-10 12:48:00,273.15,281.9,273.85,280.2,410.9,493.0799999999999,82.17999999999998,0,0,,,130.7,137.04999999999995,145.25,129.0,-29.80000000000001,
2022-03-10 12:49:00,279.8,290.9,276.6,284.0,410.9,493.0799999999999,82.17999999999998,0,0,,,126.89999999999998,134.29999999999995,145.25,120.0,-29.80000000000001,
2022-03-10 12:50:00,283.45000000000005,288.8,275.95,280.75,410.9,493.0799999999999,82.17999999999998,0,0,,,130.14999999999998,134.95,145.25,122.09999999999997,-29.80000000000001,
2022-03-10 12:51:00,283.85,288.4,276.7,278.45,410.9,493.0799999999999,82.17999999999998,0,0,,,132.45,134.2,145.25,122.5,-29.80000000000001,
2022-03-10 12:52:00,278.4,285.0,274.7,277.2,410.9,493.0799999999999,82.17999999999998,0,0,,,133.7,136.2,145.25,125.89999999999998,-29.80000000000001,
2022-03-10 12:53:00,277.1,290.8,277.1,279.45,410.9,493.0799999999999,82.17999999999998,0,0,,,131.45,133.79999999999995,145.25,120.09999999999997,-29.80000000000001,
2022-03-10 12:54:00,278.35,287.35,277.35,287.35,410.9,493.0799999999999,82.17999999999998,0,0,,,123.54999999999995,133.54999999999995,145.25,123.54999999999995,-29.80000000000001,
2022-03-10 12:55:00,289.5,292.9,266.95,265.79999999999995,410.9,493.0799999999999,82.17999999999998,0,0,,,145.10000000000002,143.95,145.25,118.0,-29.80000000000001,
2022-03-10 12:56:00,266.6,274.55,251.15,253.20000000000002,410.9,493.0799999999999,82.17999999999998,0,0,,,157.69999999999996,159.74999999999997,159.74999999999997,136.34999999999997,-29.80000000000001,
2022-03-10 12:57:00,253.9,257.15,245.3,248.75,410.9,493.0799999999999,82.17999999999998,0,0,,,162.14999999999998,165.59999999999997,165.59999999999997,153.75,-29.80000000000001,
2022-03-10 12:58:00,247.55,246.95,246.35,247.7,410.9,493.0799999999999,82.17999999999998,0,0,,,163.2,164.54999999999998,165.59999999999997,163.95,-29.80000000000001,
2022-03-10 12:59:00,246.89999999999998,247.75,243.60000000000002,243.75,410.9,493.0799999999999,82.17999999999998,0,0,,,167.14999999999998,167.29999999999995,167.29999999999995,163.14999999999998,-29.80000000000001,
2022-03-10 13:00:00,244.85,249.75,244.85,251.29999999999998,410.9,493.0799999999999,82.17999999999998,0,0,,,159.6,166.04999999999998,167.29999999999995,161.14999999999998,-29.80000000000001,
2022-03-10 13:01:00,251.75,259.5,251.75,256.95,410.9,493.0799999999999,82.17999999999998,0,0,,,153.95,159.14999999999998,167.29999999999995,151.39999999999998,-29.80000000000001,
2022-03-10 13:02:00,256.0,262.95,255.45,257.05,410.9,493.0799999999999,82.17999999999998,0,0,,,153.84999999999997,155.45,167.29999999999995,147.95,-29.80000000000001,
2022-03-10 13:03:00,257.5,267.95000000000005,258.05,263.4,410.9,493.0799999999999,82.17999999999998,0,0,,,147.5,152.84999999999997,167.29999999999995,142.94999999999993,-29.80000000000001,
2022-03-10 13:04:00,264.15,265.15,257.65,256.85,410.9,493.0799999999999,82.17999999999998,0,0,,,154.04999999999995,153.25,167.29999999999995,145.75,-29.80000000000001,
2022-03-10 13:05:00,256.65,267.65,255.1,257.2,410.9,493.0799999999999,82.17999999999998,0,0,,,153.7,155.79999999999998,167.29999999999995,143.25,-29.80000000000001,
2022-03-10 13:06:00,256.04999999999995,261.65,247.6,253.3,410.9,493.0799999999999,82.17999999999998,0,0,,,157.59999999999997,163.29999999999998,167.29999999999995,149.25,-29.80000000000001,
2022-03-10 13:07:00,252.85000000000002,259.04999999999995,251.5,254.5,410.9,493.0799999999999,82.17999999999998,0,0,,,156.39999999999998,159.39999999999998,167.29999999999995,151.85000000000002,-29.80000000000001,
2022-03-10 13:08:00,256.85,265.65,255.55,262.45,410.9,493.0799999999999,82.17999999999998,0,0,,,148.45,155.34999999999997,167.29999999999995,145.25,-29.80000000000001,
2022-03-10 13:09:00,262.65,267.5,261.25,261.9,410.9,493.0799999999999,82.17999999999998,0,0,,,149.0,149.64999999999998,167.29999999999995,143.39999999999998,-29.80000000000001,
2022-03-10 13:10:00,261.55,291.65,262.0,281.9,410.9,493.0799999999999,82.17999999999998,0,0,,,129.0,148.89999999999998,167.29999999999995,119.25,-29.80000000000001,
2022-03-10 13:11:00,284.2,284.2,258.55,258.55,410.9,493.0799999999999,82.17999999999998,0,0,,,152.34999999999997,152.34999999999997,167.29999999999995,126.69999999999999,-29.80000000000001,
2022-03-10 13:12:00,259.3,260.05,248.5,259.35,410.9,493.0799999999999,82.17999999999998,0,0,,,151.54999999999995,162.39999999999998,167.29999999999995,150.84999999999997,-29.80000000000001,
2022-03-10 13:13:00,257.9,264.15,253.75,260.4,410.9,493.0799999999999,82.17999999999998,0,0,,,150.5,157.14999999999998,167.29999999999995,146.75,-29.80000000000001,
2022-03-10 13:14:00,260.95,263.45,254.05,255.25,410.9,493.0799999999999,82.17999999999998,0,0,,,155.64999999999998,156.84999999999997,167.29999999999995,147.45,-29.80000000000001,
2022-03-10 13:15:00,256.2,257.1,239.5,240.2,410.9,493.0799999999999,82.17999999999998,0,0,,,170.7,171.39999999999998,171.39999999999998,153.79999999999995,-29.80000000000001,
2022-03-10 13:16:00,237.3,235.1,226.5,230.55,410.9,493.0799999999999,82.17999999999998,0,0,,,180.34999999999997,184.39999999999998,184.39999999999998,175.79999999999998,-29.80000000000001,
2022-03-10 13:17:00,231.95000000000002,231.95000000000002,229.3,230.39999999999998,410.9,493.0799999999999,82.17999999999998,0,0,,,180.5,181.59999999999997,184.39999999999998,178.94999999999996,-29.80000000000001,
2022-03-10 13:18:00,230.05,233.55,230.25,233.55,410.9,493.0799999999999,82.17999999999998,0,0,,,177.34999999999997,180.64999999999998,184.39999999999998,177.34999999999997,-29.80000000000001,
2022-03-10 13:19:00,233.9,231.4,229.95,231.05,410.9,493.0799999999999,82.17999999999998,0,0,,,179.84999999999997,180.95,184.39999999999998,179.49999999999997,-29.80000000000001,
2022-03-10 13:20:00,231.89999999999998,238.89999999999998,230.05,236.79999999999998,410.9,493.0799999999999,82.17999999999998,0,0,,,174.1,180.84999999999997,184.39999999999998,172.0,-29.80000000000001,
2022-03-10 13:21:00,236.95,239.4,227.8,231.5,410.9,493.0799999999999,82.17999999999998,0,0,,,179.39999999999998,183.09999999999997,184.39999999999998,171.49999999999997,-29.80000000000001,
2022-03-10 13:22:00,229.95,232.65,225.35,223.8,410.9,493.0799999999999,82.17999999999998,0,0,,,187.09999999999997,185.54999999999998,185.54999999999998,178.24999999999997,-29.80000000000001,
2022-03-10 13:23:00,225.5,224.45,221.8,222.0,410.9,493.0799999999999,82.17999999999998,0,0,,,188.89999999999998,189.09999999999997,189.09999999999997,186.45,-29.80000000000001,
2022-03-10 13:24:00,220.3,221.25,219.25,223.0,410.9,493.0799999999999,82.17999999999998,0,0,,,187.89999999999998,191.64999999999998,191.64999999999998,189.64999999999998,-29.80000000000001,
2022-03-10 13:25:00,223.5,222.05,219.05,219.6,410.9,493.0799999999999,82.17999999999998,0,0,,,191.29999999999998,191.84999999999997,191.84999999999997,188.84999999999997,-29.80000000000001,
2022-03-10 13:26:00,219.0,218.0,215.75,215.7,410.9,493.0799999999999,82.17999999999998,0,0,,,195.2,195.14999999999998,195.14999999999998,192.89999999999998,-29.80000000000001,
2022-03-10 13:27:00,214.8,218.10000000000002,215.8,218.10000000000002,410.9,493.0799999999999,82.17999999999998,0,0,,,192.79999999999995,195.09999999999997,195.14999999999998,192.79999999999995,-29.80000000000001,
2022-03-10 13:28:00,215.9,219.3,216.95,220.05,410.9,493.0799999999999,82.17999999999998,0,0,,,190.84999999999997,193.95,195.14999999999998,191.59999999999997,-29.80000000000001,
2022-03-10 13:29:00,218.95,221.25,216.8,220.2,410.9,493.0799999999999,82.17999999999998,0,0,,,190.7,194.09999999999997,195.14999999999998,189.64999999999998,-29.80000000000001,
2022-03-10 13:30:00,219.60000000000002,224.4,218.60000000000002,221.7,410.9,493.0799999999999,82.17999999999998,0,0,,,189.2,192.29999999999995,195.14999999999998,186.49999999999997,-29.80000000000001,
2022-03-10 13:31:00,222.89999999999998,225.65,213.35,224.1,410.9,493.0799999999999,82.17999999999998,0,0,,,186.79999999999998,197.54999999999998,197.54999999999998,185.24999999999997,-29.80000000000001,
2022-03-10 13:32:00,227.7,237.1,219.7,225.0,410.9,493.0799999999999,82.17999999999998,0,0,,,185.89999999999998,191.2,197.54999999999998,173.79999999999998,-29.80000000000001,
2022-03-10 13:33:00,224.6,231.15,220.65,226.35,410.9,493.0799999999999,82.17999999999998,0,0,,,184.54999999999998,190.24999999999997,197.54999999999998,179.74999999999997,-29.80000000000001,
2022-03-10 13:34:00,225.25,224.75,222.29999999999998,222.75,410.9,493.0799999999999,82.17999999999998,0,0,,,188.14999999999998,188.6,197.54999999999998,186.14999999999998,-29.80000000000001,
2022-03-10 13:35:00,222.75,227.2,219.4,221.85,410.9,493.0799999999999,82.17999999999998,0,0,,,189.04999999999998,191.49999999999997,197.54999999999998,183.7,-29.80000000000001,
2022-03-10 13:36:00,222.0,229.20000000000002,221.6,221.3,410.9,493.0799999999999,82.17999999999998,0,0,,,189.59999999999997,189.29999999999998,197.54999999999998,181.69999999999996,-29.80000000000001,
2022-03-10 13:37:00,222.1,220.75,212.0,214.5,410.9,493.0799999999999,82.17999999999998,0,0,,,196.39999999999998,198.89999999999998,198.89999999999998,190.14999999999998,-29.80000000000001,
2022-03-10 13:38:00,214.60000000000002,223.1,214.60000000000002,221.3,410.9,493.0799999999999,82.17999999999998,0,0,,,189.59999999999997,196.29999999999995,198.89999999999998,187.79999999999998,-29.80000000000001,
2022-03-10 13:39:00,223.4,225.25,215.1,219.95,410.9,493.0799999999999,82.17999999999998,0,0,,,190.95,195.79999999999998,198.89999999999998,185.64999999999998,-29.80000000000001,
2022-03-10 13:40:00,221.7,243.9,218.15,239.85,410.9,493.0799999999999,82.17999999999998,0,0,,,171.04999999999998,192.74999999999997,198.89999999999998,166.99999999999997,-29.80000000000001,
2022-03-10 13:41:00,239.5,282.95,237.45,279.09999999999997,410.9,493.0799999999999,82.17999999999998,0,0,,,131.8,173.45,198.89999999999998,127.94999999999999,-29.80000000000001,
2022-03-10 13:42:00,271.6,307.7,259.0,292.4,410.9,493.0799999999999,82.17999999999998,0,0,,,118.5,151.89999999999998,198.89999999999998,103.19999999999999,-29.80000000000001,
2022-03-10 13:43:00,292.65,357.75,293.0,322.54999999999995,410.9,493.0799999999999,82.17999999999998,0,0,,,88.35000000000002,117.89999999999998,198.89999999999998,53.14999999999998,-29.80000000000001,
2022-03-10 13:44:00,326.7,341.05,301.7,323.95,410.9,493.0799999999999,82.17999999999998,0,0,,,86.94999999999999,109.19999999999999,198.89999999999998,69.84999999999997,-29.80000000000001,
2022-03-10 13:45:00,323.2,377.05,323.2,357.90000000000003,410.9,493.0799999999999,82.17999999999998,0,0,,,52.99999999999994,87.69999999999999,198.89999999999998,33.849999999999966,-29.80000000000001,
2022-03-10 13:46:00,357.75,371.1,328.15,352.8,410.9,493.0799999999999,82.17999999999998,0,0,,,58.099999999999966,82.75,198.89999999999998,39.799999999999955,-29.80000000000001,
2022-03-10 13:47:00,351.7,362.35,339.20000000000005,353.9,410.9,493.0799999999999,82.17999999999998,0,0,,,57.0,71.69999999999993,198.89999999999998,48.549999999999955,-29.80000000000001,
2022-03-10 13:48:00,352.15,395.0,352.15,391.3,410.9,493.0799999999999,82.17999999999998,0,0,,,19.599999999999966,58.75,198.89999999999998,15.899999999999977,-29.80000000000001,
2022-03-10 13:49:00,395.25,430.2,371.1,424.75,410.9,493.0799999999999,82.17999999999998,0,0,,,-13.850000000000023,39.799999999999955,198.89999999999998,-19.30000000000001,-29.80000000000001,
2022-03-10 13:50:00,427.15000000000003,481.85,401.4,483.35,410.9,493.0799999999999,82.17999999999998,0,0,,,-72.45000000000005,9.5,198.89999999999998,-70.95000000000005,-70.95000000000005,
2022-03-10 13:51:00,478.2,547.8,459.9,538.35,410.9,493.0799999999999,82.17999999999998,1,0,SL_hit,493.0799999999999,-127.45000000000005,-49.0,198.89999999999998,-136.89999999999998,-136.89999999999998,-82.17999999999995
2022-03-10 13:52:00,555.1500000000001,578.35,500.40000000000003,534.5,410.9,493.0799999999999,82.17999999999998,1,0,SL_hit,493.0799999999999,-123.60000000000002,-89.50000000000006,198.89999999999998,-167.45000000000005,-167.45000000000005,-82.17999999999995
2022-03-10 13:53:00,538.6,553.5,450.4,484.3,410.9,493.0799999999999,82.17999999999998,1,0,SL_hit,493.0799999999999,-73.40000000000003,-39.5,198.89999999999998,-142.60000000000002,-167.45000000000005,-82.17999999999995
2022-03-10 13:54:00,483.45,527.2,483.8,527.2,410.9,493.0799999999999,82.17999999999998,1,0,SL_hit,493.0799999999999,-116.30000000000007,-72.90000000000003,198.89999999999998,-116.30000000000007,-167.45000000000005,-82.17999999999995
2022-03-10 13:55:00,526.9,556.7,492.2,534.15,410.9,493.0799999999999,82.17999999999998,1,0,SL_hit,493.0799999999999,-123.25,-81.30000000000001,198.89999999999998,-145.80000000000007,-167.45000000000005,-82.17999999999995
2022-03-10 13:56:00,535.75,541.5500000000001,505.9,525.1999999999999,410.9,493.0799999999999,82.17999999999998,1,0,SL_hit,493.0799999999999,-114.29999999999995,-95.0,198.89999999999998,-130.6500000000001,-167.45000000000005,-82.17999999999995
2022-03-10 13:57:00,529.9,532.05,497.34999999999997,496.09999999999997,410.9,493.0799999999999,82.17999999999998,1,0,SL_hit,493.0799999999999,-85.19999999999999,-86.44999999999999,198.89999999999998,-121.14999999999998,-167.45000000000005,-82.17999999999995
2022-03-10 13:58:00,493.2,511.95,465.95,502.95,410.9,493.0799999999999,82.17999999999998,1,0,SL_hit,493.0799999999999,-92.05000000000001,-55.05000000000001,198.89999999999998,-101.05000000000001,-167.45000000000005,-82.17999999999995
