Date,Nifty,ADANIENT,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BOSCHLTD,BPCL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,IBULHSGFIN,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,LUPIN,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHREECEM,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,YESBANK,ZEEL
01-11-2018,10380.4502,173.0136261,310.3163452,177.9556427,1158.244995,1177.569702,764.9064331,600.4891357,2197.565674,537.5654907,2385.486084,265.1785278,18551.62305,209.6077576,2505.522461,603.9820557,166.780777,1461.489746,2372.774658,1975.217651,97.85057068,827.6652222,446.3865967,1631.824707,922.5688477,367.5065002,2381.760986,224.8723755,166.9376526,1490.376221,741.0484619,348.8594055,1421.921265,582.8717651,67.59889221,229.9051514,299.7676392,1107.734985,1226.449951,831.2502441,726.7651367,6476.206055,9198.307617,99.85526276,114.4849396,108.8150787,1030.250854,557.9832153,273.614502,13734.25684,546.3997803,208.5867004,179.4499969,22.26122475,1745.796387,632.8527832,832.4611206,3543.420654,443.1358337,96.76258087,241.9855194,198.595108,430.7004089
02-11-2018,10553,173.6068268,325.232605,181.6046448,1139.869507,1205.805176,754.1454468,608.9656372,2247.371094,551.4174805,2351.155273,272.9035034,18552.28516,223.5840759,2513.578369,595.8359375,167.0682068,1455.374023,2335.808594,2036.471069,98.35598755,829.7700195,444.4841003,1689.614624,940.5407104,381.4174805,2470.770752,233.8186646,174.7208099,1518.929199,758.8678589,349.5991211,1497.536377,578.9812012,70.64881897,234.7535858,308.557312,1131.346313,1255.522461,829.152771,753.1999512,6885.037598,9438.331055,100.4912949,116.7857971,109.6234665,1048.441528,557.4884033,273.0881653,14500.51855,546.3997803,208.4908905,190.3000031,22.95913887,1725.684692,606.6851196,848.5852051,3670.48291,453.0377808,102.7192993,233.7272797,203.5101166,425.4468079
05-11-2018,10524,166.5874023,321.2842102,182.850647,1150.489624,1202.952515,751.973938,622.6777344,2259.885986,555.838623,2327.577881,276.1863098,18347.00977,215.7824707,2564.513916,552.6032715,168.8567505,1423.533813,2333.543213,2025.52771,98.95450592,835.3990479,451.6295776,1660.44165,943.7008057,393.7992249,2429.144531,235.6662598,169.6290131,1520.412842,726.8017578,344.8648071,1443.775269,582.2598267,66.86024475,231.7285156,309.3007202,1127.602417,1248.080811,832.8599854,745.4137573,6925.370117,9533.364258,97.62919617,115.0045166,107.4292755,1063.462769,571.9378662,282.2756348,14730.28906,546.1610107,210.5983276,189.8000031,23.09511757,1705.302124,611.4709473,841.4730835,3713.525635,461.2203979,101.1505508,237.911438,204.4833832,422.5549011
06-11-2018,10530,162.583374,317.4332581,181.7381592,1113.738647,1197.585815,758.4885254,605.7744751,2261.619629,557.9741821,2308.192627,277.8714905,18317.18555,210.8279266,2567.543213,520.9516602,169.8468323,1434.55188,2362.412598,2026.192017,99.79242706,833.0985107,455.2355652,1672.481445,939.1415405,392.3193665,2436.181641,235.9093781,164.6099854,1512.903687,722.4449463,348.2676086,1433.091064,582.6531982,65.45440674,229.8222809,306.7644348,1123.459229,1260.745117,830.177124,748.2494507,6826.708496,9374.300781,98.04260254,115.8209457,108.6129684,1076.922974,573.6697388,274.1408997,15088.52344,553.56604,204.8029022,193.25,23.02712822,1743.045654,609.8902588,824.4721069,3683.862793,459.6921387,102.1106186,238.498703,208.7170868,432.0499878
07-11-2018,10598.40039,163.8686218,318.0182495,182.9841461,1118.036133,1209.62439,766.4990234,605.1760864,2276.798096,561.6867676,2316.726074,278.9645996,18416.91797,213.5270081,2607.573975,523.4542847,170.5175476,1453.675293,2364.436768,2034.33374,99.79242706,840.1959839,456.4080505,1681.696167,944.6416626,398.1895752,2463.903564,237.3193817,167.0103912,1523.935425,724.8848877,351.0292664,1441.298462,590.5652466,66.2168808,232.1014404,307.5515137,1132.444458,1262.686401,831.2502441,762.1878662,6877.751953,9429.799805,98.48782349,116.5260239,109.1615295,1083.360474,571.7893677,274.2365723,15096.77344,556.3848267,206.1439972,194.8500061,23.20710564,1751.568481,612.2611084,828.2717896,3721.445557,464.5953369,103.2676086,238.82901,210.1769867,430.7486267
09-11-2018,10585.2002,164.4123688,329.1322937,182.7171478,1134.92981,1252.799561,786.8630981,611.5085449,2277.220459,568.9920654,2343.312744,273.0437012,18760.96484,219.5168762,2578.852539,517.1730957,171.4756622,1503.619507,2313.397705,2020.407837,97.71756744,849.7409058,454.7931213,1681.92749,938.586792,395.9697571,2522.034912,232.2141724,175.5209503,1550.588135,751.2434082,351.9662781,1451.982788,576.5769653,67.50358582,229.7808838,303.9219666,1133.692505,1265.135986,834.0307617,764.4467773,7027.891113,9434.960938,98.23342133,116.0807037,110.6916885,1066.535034,568.9191895,271.0783691,15114.40137,570.8605347,200.6838684,195.25,22.88514709,1721.851685,620.99823,825.8361206,3756.125732,471.2178955,102.9229507,238.4619751,221.8075256,433.9296875
12-11-2018,10482.2002,158.4310608,320.4067688,180.9816437,1123.025146,1236.554199,768.1879272,604.8768921,2242.762695,553.7927246,2246.881104,269.8099976,18547.84375,215.3387451,2583.83374,521.9821777,168.5693054,1467.508301,2328.38623,1969.958984,97.0259552,842.6923828,458.7309875,1663.220215,926.8387451,392.4179993,2421.937012,222.927536,163.7007446,1533.623169,753.9446411,347.5278931,1450.137207,580.6860352,64.35834503,226.9630127,301.3418884,1151.812744,1263.841919,838.9086914,750.6526489,6839.059082,9341.362305,97.18398285,115.8209457,107.3715057,1053.416138,569.1171265,266.0061646,15121.27539,563.2643433,205.6650391,186.0500031,23.31109428,1726.947388,636.2334595,871.7240601,3666.596924,466.8877258,100.0181808,237.3609009,217.0871887,422.0246887
13-11-2018,10582.5,160.3094635,325.7200928,183.206665,1129.79248,1242.453125,747.6791992,616.5944824,2253.924561,556.0480957,2254.181152,271.0397339,18580.36133,224.1756439,2608.516113,518.3016968,169.6232758,1485.806641,2350.074707,2087.463867,97.18554688,857.8173218,457.138092,1689.892334,930.071228,393.2072449,2456.354736,225.1641235,169.3380585,1549.197632,733.6419678,355.9608459,1442.901123,581.9974976,67.38444519,229.4493713,304.4467468,1163.992798,1285.935181,832.8599854,759.4482422,6899.510742,9359.401367,99.72807312,116.1549072,106.2744141,1072.387451,566.2470703,266.1018066,14910.26563,536.7493896,210.6941223,179.5,23.56506157,1745.074707,639.3068848,874.4032593,3767.980469,469.0209961,101.2244186,239.416275,219.4230194,422.3139343
14-11-2018,10576.2998,159.0242462,323.6727295,187.9681396,1153.947266,1276.925171,755.7862549,611.0099487,2263.22583,556.6419067,2263.010254,274.4556274,18145.18555,233.641098,2589.757568,509.9103394,169.7510223,1459.839355,2360.870361,2087.306396,93.78066254,857.9152222,441.1657104,1703.275024,944.545166,396.0683899,2428.931152,223.1706543,177.2666931,1590.358643,731.3327637,361.5828857,1470.09729,571.0691528,69.29065704,229.1178589,297.0127258,1128.051758,1280.018799,819.7384033,739.7902832,7110.438965,9590.292969,100.0778656,119.4948349,107.3715057,1070.924438,576.9851685,271.4133606,15020.26465,496.9529419,208.2514191,176.8000031,23.56106186,1696.103271,614.8955078,869.239624,3853.721436,484.1127014,100.4859009,238.2417603,216.4545593,419.5184326
15-11-2018,10616.7002,161.0015411,337.5166016,193.886673,1246.861694,1274.749634,753.373291,624.3729858,2256.757324,558.5830078,2309.721924,277.2794189,18169.85742,238.0040588,2611.029297,509.5177917,168.0902252,1486.000854,2372.967773,2150.648193,92.45063019,791.6882935,437.4712219,1716.657471,952.9400024,392.4673157,2492.564209,227.1575928,181.1946411,1581.598145,701.3143921,364.9363403,1468.737427,573.8669434,69.88633728,227.5017242,301.3856201,1160.348633,1292.775635,832.9088135,736.8103638,7215.85498,9654.368164,97.82000732,117.8991089,108.0355453,1069.851318,573.0759277,273.1359863,15575.07324,492.1755066,212.1309814,180.1999969,23.57106018,1689.06897,627.7598267,897.1036377,3849.687988,486.277771,102.1844559,237.2140808,200.3470001,425.3022156
16-11-2018,10682.2002,159.6174316,338.735199,193.3526459,1218.607056,1277.650391,755.3519287,618.090332,2279.165527,568.4181519,2369.701904,303.1035767,17700.2207,238.1519775,2669.145752,520.7553101,168.4096222,1513.084351,2387.667236,2221.570557,91.02750397,814.4003296,452.2711792,1749.442017,967.0039063,388.1262817,2526.470215,223.6082306,177.2303314,1565.884644,667.6364136,362.5198669,1458.004639,569.0145874,68.31371307,229.2007294,293.0770264,1166.688354,1293.284058,843.5914917,737.8677368,7083.566895,9860.533203,97.97899628,116.043602,108.6129684,1099.649536,571.3439331,278.3996277,15651.1875,496.6185608,212.4662476,179.8999939,22.96113586,1701.469482,639.2630005,897.6394043,3898.338135,491.4992981,101.8152008,239.4529724,185.8939819,427.6157227
19-11-2018,10763.40039,160.2600555,341.7574768,196.1561584,1210.259155,1268.802734,766.3059692,614.5999756,2265.889648,571.4420776,2329.106934,306.8382874,17683.91797,238.8174896,2687.948975,518.4489136,168.7290192,1516.530396,2437.356934,2236.129883,89.03244781,831.5321655,460.1910706,1759.027344,971.6355591,378.8522949,2542.463867,227.9841309,177.703125,1577.287476,639.4042358,357.4403381,1493.796753,569.7578125,67.93247986,235.789566,294.4326172,1173.327515,1310.06189,834.6160278,751.085144,7151.543945,9542.591797,97.27938843,114.7076569,109.5368423,1121.693237,562.8822021,275.7678223,15607.87598,507.8934021,214.7173767,184.6000061,23.29309654,1715.76416,643.2583618,896.8601074,3966.763916,493.6325378,104.0553513,244.334549,199.325058,430.7004089
20-11-2018,10656.2002,158.3321838,346.3395996,191.3501282,1178.398438,1263.678101,752.9179688,610.960083,2254.77002,567.7096558,2347.998535,302.3748169,17578.46484,238.7805634,2642.690674,511.039032,167.0043488,1489.398438,2354.990234,2209.068359,91.51959991,820.322998,446.4087219,1738.143311,970.9359131,381.8614197,2524.935059,215.8288879,176.9393616,1570.427124,615.7033691,353.0019226,1513.125488,560.7529297,66.26454926,235.2508698,287.085968,1168.036133,1306.271973,827.8845215,752.2867432,7076.571289,9461.397461,94.86250305,113.6314392,108.7861938,1109.40332,559.7151489,271.2697754,15620.9375,502.0648804,206.8624268,183.75,22.52919197,1693.939087,623.1936035,891.8913574,3912.161133,483.4440613,101.0520782,235.8560791,186.9645844,431.9535522
21-11-2018,10600.0498,159.1725311,352.1890869,193.6641541,1198.700439,1280.45459,776.890686,625.1209106,2202.469971,584.0166626,2397.767822,303.0580139,17691.43359,241.5166168,2694.725586,512.4620972,166.6849823,1493.572388,2507.915527,2174.99292,91.78560638,845.5802612,435.878418,1730.132446,973.9755249,384.9692078,2483.949219,216.9957733,178.9033508,1566.672485,614.6140747,351.8676453,1502.295532,541.2567749,67.47975922,233.5103912,285.1618652,1174.775024,1296.103516,828.8112793,739.3096924,7163.943359,9446.3125,94.03567505,112.6294479,105.1484299,1085.506348,554.4203491,274.7150879,15679.57031,509.1355286,209.7840881,184.1499939,22.05324936,1634.189697,606.4656372,902.7056274,3978.422119,496.2115479,99.40275574,230.6074524,192.8528442,422.8922729
22-11-2018,10526.75,156.7009125,358.9160156,191.0386658,1199.589478,1270.978271,763.4544678,612.8548584,2190.378418,571.1526489,2349.379395,298.6401367,17992.27734,236.7099457,2696.542969,508.3400574,163.9382782,1484.544678,2514.566406,2165.351074,91.70581818,825.609436,433.1795044,1735.272217,967.5828857,388.0276184,2488.811523,212.0850677,176.648407,1552.905762,614.9190674,347.2319641,1484.958008,542.6994629,65.88330078,232.4744415,279.7831421,1168.684937,1303.545044,829.9332275,717.2005615,7151.013184,9506.238281,92.85903931,113.0005493,103.8203735,1075.703857,566.7914429,270.5520325,15456.87109,502.5426331,206.8145294,182.5500031,21.58330727,1634.686035,606.5973511,892.1835327,3886.532227,495.6065063,98.27038574,225.4322662,190.3223419,442.3162537
26-11-2018,10628.59961,155.5639648,359.793457,192.6406555,1235.05603,1304.918945,769.7858276,629.3093262,2240.395264,572.6346436,2362.302979,304.7431946,17675.4082,242.0712585,2696.250977,512.4130249,160.1696014,1461.97522,2466.274414,2141.932129,90.38908386,827.5673218,442.670105,1745.413452,988.9561157,390.839447,2623.796631,212.7657471,179.1943054,1616.779663,612.2614136,351.4731445,1517.884766,543.3113403,65.26379395,236.742691,277.7715454,1168.635254,1314.499023,824.2748413,718.9309082,7289.574219,9644.634766,92.03221893,108.8071136,105.3505402,1082.43396,562.3378906,274.0930176,15710.06641,488.0190735,208.4908905,181.75,21.22535324,1664.943481,609.8463745,892.8168335,3895.829834,492.2953186,96.39951324,233.7639465,182.8768463,444.9671021
27-11-2018,10685.59961,157.3435211,359.793457,192.1066589,1218.310669,1295.345947,761.1828003,623.5253296,2198.241943,586.8510132,2402.602051,298.9133911,17344.35547,248.0980835,2708.368408,508.0456238,160.9041901,1478.574707,2495.336426,2138.271973,92.39743805,842.496521,452.6915283,1761.203613,995.8070679,387.6823425,2523.271729,213.8354034,178.8669739,1606.860352,608.6016846,349.7964172,1542.944092,558.5671997,65.97862244,236.0796509,272.1741638,1171.630249,1323.373413,830.2259521,722.6317749,7379.214355,9704.74707,92.70005035,108.4360046,105.4082794,1100.429688,564.6141357,276.9641113,15735.99512,471.8712158,208.5867004,180.0500031,20.88939476,1704.761108,609.5390625,890.770813,3940.249756,489.3979492,96.00563049,229.065918,177.7671967,442.7499695
28-11-2018,10728.84961,156.2065735,356.2350159,190.9496307,1216.581787,1280.50293,763.6477661,626.2178955,2201.835938,580.6734009,2380.010986,286.1151733,17665.33984,236.7468872,2675.473145,505.7392273,158.3171844,1436.784424,2479.480469,2075.743164,90.18958282,823.1130371,461.5183716,1785.560913,1007.989319,389.4582214,2558.244385,210.0915833,173.7751923,1605.840454,603.286377,354.086853,1567.032104,582.6094971,63.88178635,233.8833771,270.118866,1158.352051,1297.305298,845.4450073,719.411499,7308.389648,9871.097656,91.23718262,105.9867401,106.4187775,1124.277954,563.0801392,272.3225098,15713.11035,464.370636,206.9103241,174.4499969,20.95538521,1789.221313,612.4807129,899.1982422,3939.16748,491.4992981,94.99633789,227.781311,157.766571,460.2460022
29-11-2018,10858.7002,167.9715118,360.5246582,192.952179,1230.807861,1305.692505,765.7261353,629.6583862,2303.391846,599.8648071,2472.693604,288.9389954,17755.61719,242.9216309,2721.674561,514.9647827,157.7103729,1413.923828,2559.485352,2112.562256,90.22949219,833.9796143,448.3997803,1811.77002,1028.15625,387.4356995,2573.299805,218.308548,176.6847839,1639.492554,611.0415649,357.243103,1612.876953,577.9320679,64.26303864,238.3173828,277.6403809,1210.965698,1314.915039,847.0548096,743.2509155,7281.902832,9785.983398,90.47396088,104.3538818,104.2245636,1139.737793,565.7523193,274.0930176,16111.61133,462.8418274,209.5446014,177.25,21.33934021,1768.16272,603.699585,907.4307861,3965.239014,496.1160583,97.87651062,231.1580048,156.160675,464.7766418
30-11-2018,10876.75,163.1271362,356.4787292,193.5306549,1249.529175,1301.486206,783.6572876,624.0239868,2321.740967,598.2280884,2503.4729,285.568634,17935.75,239.8897705,2844.997314,530.8151245,156.4328461,1397.227173,2623.970947,2102.143799,91.25360107,848.0276489,449.0855713,1842.054199,1026.901733,391.3820801,2606.054932,219.9616547,169.0107269,1626.050293,623.5455322,350.2895508,1584.952515,583.5274658,64.14389801,236.8669739,274.8416443,1231.931396,1324.205322,865.1032104,760.2653809,7392.722656,9932.130859,89.2337265,104.131218,104.0224915,1138.811157,565.5048218,272.4182129,16192.78418,470.6768494,209.448822,171.9499969,21.17736053,1775.1073,619.9006958,903.2415161,3934.986084,482.5525818,96.42414093,238.3151855,165.2607269,470.9942322
03-12-2018,10883.75,164.8078461,366.2279053,195.8001556,1276.598267,1294.475708,778.0023804,623.0765991,2313.538574,598.7220459,2474.814453,291.2618103,18153.88086,239.5569763,2777.456787,525.8588257,159.0517731,1414.11792,2571.630371,2116.693848,94.6053009,846.3634644,450.5013428,1834.413574,1019.59259,393.3059082,2593.003906,226.6227417,163.591629,1692.427124,682.3187866,350.6347656,1608.749146,586.0627441,63.28610229,234.5049591,275.4101257,1224.094238,1319.583252,879.2979736,731.5715332,7506.918945,9914.416016,92.15942383,105.7640686,106.1300507,1127.984375,563.4760132,274.4757996,16493.26758,435.1324158,205.7129517,175.4499969,21.52131653,1787.868652,625.8279419,912.1560059,3981.570801,466.5056763,99.91971588,240.9578247,173.2415161,458.1734619
04-12-2018,10869.5,160.9026794,364.4243164,194.9101563,1228.535767,1285.531128,796.0784912,621.5308228,2337.088623,605.7977905,2509.243896,290.1687012,17501.46875,246.7670135,2776.200195,536.3112183,161.1277618,1449.404053,2606.476318,2101.793701,94.25948334,827.9099731,458.4875488,1796.164673,1006.204041,393.3552856,2617.953613,226.9144897,165.9920349,1675.786987,700.312439,353.051239,1588.78894,599.0892944,64.64426422,233.5932617,274.0107727,1223.295654,1312.557861,865.9812012,711.6251831,7450.665527,9769.883789,91.07818604,108.473114,108.1221542,1123.936523,563.9707642,270.4084473,16381.94629,423.1887817,200.6838684,175.75,21.52531815,1813.526978,635.3554077,900.0264893,3965.484863,478.5090027,101.5197983,245.8760681,171.781601,467.6685486
05-12-2018,10782.90039,155.6134033,365.3504944,192.8186493,1216.334717,1285.579712,769.7858276,613.2537842,2337.299805,589.0615845,2460.460693,284.9310303,17349.37109,243.6241455,2776.110352,518.6452637,156.6883545,1437.027222,2575.245117,2047.190796,92.92944336,808.6244507,465.0358887,1827.514038,1012.789734,391.2834167,2603.751953,215.2454224,164.864563,1713.286011,676.4806519,346.5908813,1557.562134,595.7234497,64.00092316,228.206192,266.1831665,1209.518188,1289.355591,838.3720703,690.2369995,7288.946289,9677.112305,89.71073151,106.6547012,105.9568253,1126.716309,566.8903809,268.1116028,16123.10254,394.5716858,202.7912903,169.1999969,20.70541763,1809.829224,638.2531128,896.5678101,3904.881104,477.2036438,97.67957306,246.9771881,168.7644653,460.1978149
06-12-2018,10601.15039,148.841156,354.8214111,185.2536469,1174.54541,1252.316162,727.25354,598.3948364,2298.402832,565.6088257,2399.593018,276.9150391,17379.76172,240.259491,2680.387207,505.7392273,153.686142,1416.69043,2545.894043,1994.909546,92.83634949,778.2764893,447.9794312,1802.045776,1011.752441,391.1354065,2581.786865,211.890564,163.9189758,1670.085205,639.012146,342.8922119,1524.392334,584.4454346,62.30916977,226.2999725,267.1014404,1178.319336,1275.211914,826.3234863,683.4121094,6956.681152,9511.865234,88.91571808,104.0198822,105.9568253,1095.991821,561.9420166,263.8049622,15783.87598,401.4512329,199.3906708,162.6499939,20.40545845,1797.157837,611.5147705,882.440918,3802.02124,475.5480042,96.17796326,243.4536591,163.9468079,451.377533
07-12-2018,10693.7002,151.1644592,364.0831299,189.0806427,1194.40271,1275.088013,726.2870483,602.2841187,2355.987305,583.8121338,2452.81543,276.8695068,17519.62305,240.6292572,2697.440674,504.0707397,151.226944,1448.14209,2595.390869,2009.091187,89.03244781,785.4229126,425.613678,1807.185791,1016.842651,387.2876587,2615.948975,212.7657471,163.5188904,1691.222046,624.6347656,347.3799438,1521.818604,596.9473267,61.83260727,227.1287384,264.4777222,1277.556641,1294.069824,820.7626953,693.1689453,7057.273438,9599.748047,87.67547607,103.4632416,105.4660416,1105.891968,556.7461548,263.5657043,16046.00586,392.9473267,197.8580017,162.3999939,20.36946106,1799.412354,609.6268921,893.0117188,3868.921875,482.4888916,96.35025787,244.6648865,161.7569427,460.1978149
10-12-2018,10488.4502,141.5251465,350.1417847,182.3611145,1162.393799,1232.106567,708.8389893,588.6717529,2304.321777,568.2485352,2363.240234,268.6713562,17473.10938,244.215744,2675.270996,503.0402222,152.1212006,1429.55249,2593.366699,2012.28894,88.32752228,773.7732544,416.7867737,1765.649048,1007.748047,380.1348572,2598.633789,211.890564,164.9009399,1664.801147,598.276123,341.6100159,1509.822998,585.057312,64.02475739,224.1451416,257.2185669,1196.389771,1264.35022,792.909668,683.0275269,7092.540527,9594.490234,86.62602997,101.7561798,103.5316696,1063.414063,556.6472168,262.4172974,15735.4541,381.2425232,189.8593903,157.1000061,20.11149406,1781.916626,604.0508423,883.7561646,3715.493164,475.3887939,94.79940796,239.7466125,161.2216492,449.3531799
11-12-2018,10549.15039,150.1758118,346.8270264,189.6591644,1165.55542,1279.87439,710.0474243,602.583252,2316.583008,581.541748,2394.019043,264.3901367,18060.81445,241.6275482,2690.125732,509.0761414,154.6443329,1434.794556,2618.139404,2033.462402,88.46053314,783.6608276,423.3571777,1764.491455,993.6600952,379.5922852,2592.065674,210.2860718,160.1001129,1663.966675,603.7657471,338.1086121,1508.220459,589.69104,62.88103104,227.6674805,263.2095642,1216.706299,1258.480469,814.6165161,694.3704834,7048.974609,9811.910156,87.35746765,102.4983673,104.1090851,1070.534302,556.8450928,269.1643066,15708.15137,403.5055847,194.3137054,158.1000061,20.02750397,1803.741577,610.5488892,909.1358032,3811.466309,476.2802734,95.29173279,240.774292,173.09552,461.6437683
12-12-2018,10737.59961,154.3281555,365.0580139,192.1956635,1200.824463,1286.93335,715.3155518,618.2399292,2408.583008,597.6940918,2460.312988,278.3269653,18123.67969,243.587204,2743.350586,521.4423218,157.7742462,1484.156372,2493.023193,2130.588135,91.62601471,794.4782715,429.7283936,1796.859497,1006.083557,388.0276184,2779.595459,215.1968079,159.5181885,1704.942505,639.8399658,345.1607666,1536.776367,593.1880493,64.85871887,228.7863159,264.5214844,1235.126221,1294.439575,801.5924072,721.7185059,7209.631836,10053.11719,89.48813629,105.1703033,105.4082794,1083.165405,564.3666992,272.9924316,16322.08301,412.2483521,203.988678,164.1000061,20.80740547,1818.893311,619.3737183,906.0181885,3868.823242,503.0888062,98.12267303,242.279129,181.6116028,464.4392395
13-12-2018,10791.5498,154.2292938,361.7432861,194.6431427,1207.394165,1276.58667,725.5619507,617.392334,2398.182373,614.6997681,2455.52832,276.0952454,18548.12891,247.6543732,2821.16748,517.2221069,156.209259,1477.45813,2503.144043,2093.171387,92.15802765,811.9528809,432.7369995,1798.572754,1013.80304,382.0094299,2830.433594,214.2243805,163.7734833,1720.192627,675.9143677,344.7661743,1563.875366,610.0177002,65.47823334,228.1647339,260.6732178,1262.331665,1318.612793,826.616272,729.7931519,7401.30957,10193.83594,89.71073151,106.3578339,105.4082794,1079.800415,565.1088867,276.5813293,16395.44727,403.3144836,203.4618225,166.8500061,20.48744583,1788.04895,622.8422852,919.8527222,3885.253662,492.518219,98.78733063,248.5921173,170.0297241,475.9104919
14-12-2018,10805.4502,155.316803,359.3547363,195.3106537,1233.228516,1296.651245,701.9758911,618.5391235,2387.232178,616.5211182,2452.81543,290.8063354,18614.58008,255.3450317,2814.480713,512.0695801,157.8700409,1447.753906,2498.179932,2130.062744,93.43486023,829.378479,425.2817993,1763.426514,1011.101135,388.816925,2827.362793,214.0785217,165.3373871,1724.827759,690.9017334,347.0840149,1557.804932,617.2740479,67.31296539,228.5377045,256.3440247,1253.895386,1304.700439,823.2504883,727.9187622,7393.25293,10183.96484,91.26898956,108.9926529,107.2271652,1084.823608,561.1502075,276.7727356,16585.98047,401.9289856,203.4139404,166.9499969,20.53943634,1794.497192,625.388916,907.5283203,3940.299072,486.9782104,99.25507355,244.5180511,175.5286865,471.8136597
17-12-2018,10888.34961,156.1571503,362.0845337,194.6876526,1202.355713,1291.719727,720.7771606,615.4476929,2402.283203,607.5541992,2441.026367,287.117157,18586.74023,259.0794678,2839.118164,513.9342651,160.616745,1439.696533,2518.855957,2128.414795,93.9402771,828.4973755,429.9053955,1815.52063,1027.746338,387.9289856,2803.009766,219.2323608,166.1738892,1715.696045,680.9246826,353.5444031,1586.457886,607.0888062,68.09927368,231.9357147,262.2474976,1220.450317,1301.557617,826.7625732,727.0535278,7462.629395,10355.17871,92.92263794,110.0317459,111.1825027,1102.088013,583.7149658,277.0598145,16626.24805,402.2156372,201.2107086,173.9499969,20.95738792,1798.600952,632.0185547,911.2304688,3944.480469,489.0795593,101.1751556,249.2894897,176.1613159,483.7668152
18-12-2018,10908.7002,156.256012,363.546875,195.4886627,1211.296509,1310.914185,711.1591187,617.6915283,2402.241455,614.026123,2498.046875,289.4855347,18775.47461,261.223999,2844.054932,513.1983032,160.8722534,1452.607544,2544.0625,2143.48999,94.29938507,836.3291016,435.9005737,1807.787598,1030.279053,387.2383728,2813.203125,219.0378723,168.2833405,1706.472168,676.6984863,357.2923889,1592.47998,591.5268555,68.980896,230.5267639,267.1452637,1235.076294,1320.507813,824.3723755,741.0880737,7499.585938,10284.17188,93.94026947,109.5493011,113.376709,1108.428101,581.5375977,280.170166,16725.78711,414.1593323,201.2586365,174.75,21.07736969,1792.783813,622.5787964,908.9896851,3943.348877,473.5420837,102.676796,245.9494781,174.2147675,446.0275269
19-12-2018,10967.2998,158.3816071,366.4229126,202.2526703,1229.671753,1353.992432,709.8540039,639.880127,2420.928955,639.255188,2561.874268,293.9489746,18550.91406,267.509613,2898.042236,515.013855,160.3292847,1471.779419,2519.43457,2151.578125,95.36340332,836.9164429,423.4898987,1835.293335,1024.489502,382.3547363,2819.302246,220.8854675,171.774826,1710.226563,731.6378784,361.4842529,1566.352295,581.2542725,69.55275726,234.919342,271.9992371,1223.64502,1326.285156,821.4456787,752.3348999,7657.493164,10358.61035,95.27593231,110.0317459,114.9068451,1108.817993,577.034668,287.7785339,17183.26758,404.9387817,201.3065033,173.8999939,21.09337044,1775.287598,622.973999,905.2874756,4018.513428,481.2153015,101.8398438,250.0969849,174.7500763,448.3891907
20-12-2018,10951.7002,157.4424133,365.740448,200.3391571,1252.24585,1378.698364,701.3959351,631.2041626,2441.39209,639.2053833,2556.448486,288.3468933,18534.89063,274.4237671,2845.984619,510.5973816,160.0418701,1468.333374,2533.604248,2163.819824,93.9402771,811.0717773,424.5296326,1828.810425,1031.244019,382.0094299,2867.197266,217.7250824,177.8122406,1700.446411,737.2145386,357.1937561,1566.546387,583.1777344,70.45819855,234.2563019,269.9877014,1234.277588,1341.12207,834.177063,764.6390991,7533.067871,10412.6084,94.95791626,110.2915268,114.3005905,1100.673706,586.3377075,281.4142761,17185.18359,409.9551697,201.3544159,176.3999939,20.93139267,1762.300781,621.4812622,902.9004517,3975.02832,490.3212891,99.8212204,244.6281586,181.7575836,445.3045349
21-12-2018,10754,157.541275,352.0428772,196.4231567,1237.278931,1342.340576,696.6110229,619.1374512,2374.801758,634.7293701,2556.300537,280.4675903,18810.12109,277.0490112,2800.164551,507.0641785,161.4471283,1431.639648,2513.940186,2119.415283,91.78560638,799.2263184,422.2952881,1804.639038,1018.555176,380.0362549,2835.466309,217.8223419,181.8856659,1671.939331,711.770752,349.3525696,1530.414551,564.9493408,69.78408813,229.3664856,269.3754578,1225.192383,1312.650269,837.4940186,750.8930054,7271.819336,10206.67676,95.75293732,110.2173004,113.6942673,1073.119019,591.3355713,279.3566895,16839.56836,406.3720398,206.3355865,176.25,20.80540657,1709.766846,610.9440308,876.8875732,3919.884521,468.447876,98.49193573,236.4433136,178.0591736,431.6643677
