Date,Nifty,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,WIPRO
14-02-2008,5202,44.85469818,130.6007843,216.7416992,99.93834686,177.3758698,346.5197144,2045.296265,35.77598572,377.4641724,42.48273849,108.3083496,166.2701263,,301.3392944,474.8225708,22.53822517,382.829895,46.75986862,461.1121216,137.0509338,,444.8820801,129.6406708,149.9909363,172.3316498,93.50576782,137.4393921,46.03979492,88.15107727,214.9121094,634.6286011,130.6991272,739.6390991,437.1955872,97.61575317,90.28272247,48.67357254,558.8119507,,182.7883301,99.78257751,60.34609222,125.9219513,22.72053909,161.4849548,131.3186798,49.61014175,809.5841675,88.22764587,80.5015564
15-02-2008,5302.899902,45.67898941,134.0875092,218.7528076,99.93400574,183.8408661,362.8506775,2144.325439,35.69245148,378.970459,42.82019043,109.0928574,169.9619904,,313.9494629,480.2986755,22.71787643,379.7785034,48.77705383,470.8249207,139.3522949,,444.3945618,141.246109,155.9359131,176.6404877,93.95402527,139.0965271,46.87164307,91.86736298,222.5077362,641.2987671,135.816452,724.6983643,437.1955872,99.17024994,90.93444061,50.0649147,575.953125,,190.1390991,100.1512375,60.48022461,129.1337585,23.88079262,161.2815857,131.6599121,52.73838806,842.328064,90.6526947,81.32329559
18-02-2008,5276.899902,44.76415253,141.971756,216.216095,99.65247345,187.6805267,367.6048889,2169.769043,36.93231201,378.6046143,42.53289413,109.0144043,170.5618744,,308.1830139,473.9394531,22.88936043,375.228302,49.05254364,467.1150818,138.8706512,,437.7835999,145.8804321,160.3300171,179.4438324,89.6059494,138.1857758,48.47753906,88.59965515,227.5591125,635.9790039,140.966568,719.1233521,437.1955872,99.43743134,89.9392395,49.78194046,567.0161743,,186.6604309,100.5648499,59.22331619,125.8446503,23.96981621,157.677887,129.6415863,52.28081131,832.4254761,92.40493011,80.25019836
19-02-2008,5280.799805,44.91402435,140.5550079,219.187027,96.2956543,185.4035034,387.9893188,2299.242432,38.28650284,382.4562988,41.23779678,112.2112503,173.8383636,,303.8852234,468.3309631,23.44464684,384.5437927,50.32328796,459.2290955,140.2130737,,444.4859314,142.0382843,163.542511,180.9864502,89.69560242,138.3057556,47.46085358,90.27798462,225.9041443,644.1986694,144.0172577,721.9776001,437.1955872,99.48600769,89.07175446,49.23953629,567.204834,,187.5839233,100.906517,63.1741066,127.0383606,23.72901344,161.7898254,130.8213654,54.9242897,840.833374,90.84896088,79.72815704
20-02-2008,5154.450195,44.0741272,134.7039185,219.4155121,94.19059753,179.6796722,390.2580261,2299.242432,38.11063004,373.2036743,39.27236557,111.0698013,171.0695343,,292.9723511,473.0562439,23.30174637,381.6537476,47.55965424,442.6923218,137.1178589,,437.6922913,140.2955475,158.151413,173.2883453,84.45101929,139.4075623,46.66368103,85.88493347,214.5292664,627.6050415,138.9327393,686.5656738,437.1955872,96.08557892,88.40238953,48.01325989,551.5401611,,183.0616608,96.38381958,61.48804855,121.9973526,22.54686546,163.7579956,131.1139221,51.49252319,822.8964844,87.58282471,79.4671402
21-02-2008,5191.799805,44.02729034,135.7159119,221.4952087,91.29289246,178.7153015,403.3027039,2355.375732,37.71492767,373.9567871,38.0228653,109.8498917,174.2075348,,308.291748,476.103302,23.36707687,377.8092346,50.79428101,426.469574,137.4433746,,443.2065125,149.5244598,162.6194153,169.2835846,84.18208313,144.6190643,46.52503586,88.90513611,206.2420807,625.6294556,139.610672,680.7231445,437.1955872,97.34860229,88.20861816,48.34342575,554.2711792,,180.4733429,102.5024948,60.33843613,121.6109085,23.52030754,169.0343475,136.2036133,53.53572464,831.6314697,87.62489319,83.46949768
22-02-2008,5110.75,42.76589203,133.2135468,221.2209473,94.96159363,173.4111633,383.0350037,2235.510986,37.6929512,366.2749329,38.72058487,109.3399811,183.4832306,,306.9534912,476.9423523,22.8975296,374.8519287,48.09281158,414.3426819,131.5071716,,439.0632324,152.1386566,159.7391815,163.128067,84.63033295,140.4515991,46.24775696,86.2407074,201.4129639,621.4334717,137.576889,683.5775146,437.1955872,96.01276398,87.95321655,47.7302742,540.5383301,,175.07724,99.30603027,60.0318718,119.5498505,23.48820686,166.4284973,134.8482971,54.23795319,833.3596802,85.53625488,82.52209473
25-02-2008,5200.700195,41.301548,130.2052002,220.3753967,98.31842804,170.8751984,367.4130554,2160.650879,37.09499741,365.8876343,39.60525894,109.3517456,186.7596893,,310.1740417,477.4723206,22.99552345,389.7392578,50.05670929,416.5475159,126.8197327,,451.7367249,155.743103,159.2960815,164.2108765,84.31656647,143.5171661,46.64056396,86.15949249,205.5257416,631.5020752,137.2926025,714.0836792,437.1955872,98.78163147,89.26988983,48.13118362,566.5165405,,176.0794067,102.8261948,61.71411133,121.2330399,23.61809731,166.4654999,136.5936432,53.34319305,842.328064,84.1765213,84.95829773
26-02-2008,5270.049805,41.91975784,135.3846893,220.0097351,97.9719162,171.5895691,368.1470032,2152.757813,36.74765778,361.1967468,41.62998581,109.5047226,186.0675201,,308.6724854,485.6863708,22.89344597,408.6592712,52.41158295,415.3163452,129.7767181,,447.3496399,157.0501862,162.3609161,165.8053589,86.33369446,147.755661,46.54814148,84.58171082,208.1440582,639.0692749,138.2219849,725.456543,437.1955872,99.02452087,90.59096527,48.31983566,572.1119995,,175.9634399,102.605896,63.13962555,120.9410629,23.63123131,166.0312347,137.2469025,52.6862793,851.9971313,86.2511673,86.0893631
27-02-2008,5268.399902,43.0344162,137.3350677,221.8379974,103.8193054,177.3133545,362.80896,2114.911377,37.20490646,362.2510986,41.25605011,108.9202805,186.6212769,,300.4579163,478.4440308,22.88936043,388.6840515,51.31855774,433.0117798,129.5447693,,440.4645996,155.2281494,162.6562958,165.671875,89.6059494,143.8504181,46.7560997,82.30784607,209.3914642,660.03125,144.4218292,742.9395142,437.1955872,98.46590424,91.52453613,51.14968491,574.7319946,,172.9320679,107.9513016,64.41184998,121.5765457,23.70858002,162.1779327,134.2730408,52.37821198,853.9122314,88.15756226,85.19996643
