Instrument,SoldQuantity,BuyAvg,BuyValue,SellAvg,SellValue,NetRealizedPnL,RealisedGLPerc,CloseQuantityAsOnLastDay,BuyAvgOpenPrice,SellAvgPrice,CMP,NetUnrealizedPnL,NetUnrealizedPnlPerc,TotalGL,TotalGLPerc,DayGL,DayGLPerc,AssetType
NIFTY-OPT-14Jan2021-CE-14500-NSE,2025,85.4,172935,38.73,78428.25,-94506.75,-54.65%,0,0,0,0,0,0,-94506.75,-54.65%,,%,FnO
NIFTY-OPT-14Jan2021-PE-14000-NSE,4050,11.34,45927,50.21,203350.5,157423.5,77.41%,0,0,0,0,0,0,157423.5,342.77%,,%,FnO
NIFTY-OPT-14Jan2021-PE-14250-NSE,2025,5.62,11380.5,54.7,110767.5,99387,89.73%,0,0,0,0,0,0,99387,873.31%,,%,FnO
NIFTY-OPT-14Jan2021-PE-14350-NSE,4050,3.9,15795,34.21,138550.5,122755.5,88.60%,0,0,0,0,0,0,122755.5,777.18%,,%,FnO
NIFTY-OPT-14Jan2021-PE-14500-NSE,2025,7.44,15066,39.62,80230.5,65164.5,81.22%,0,0,0,0,0,0,65164.5,432.53%,,%,FnO
NIFTY-OPT-14May2020-CE-9400-NSE,2025,109.4,221535,107.54,217768.5,-3766.5,-1.70%,0,0,0,0,0,0,-3766.5,-1.70%,,%,FnO
NIFTY-OPT-15Oct2020-CE-11900-NSE,2025,48.97,99164.25,40.34,81688.5,-17475.75,-17.62%,0,0,0,0,0,0,-17475.75,-17.62%,,%,FnO
NIFTY-OPT-15Oct2020-PE-11700-NSE,4125,28.34,116895.75,62.76,258885,141989.25,-51.47%,0,0,0,0,0,0,141989.25,121.47%,,%,FnO
NIFTY-OPT-15Oct2020-PE-11900-NSE,6150,87,535074,82.17,505345.5,-29728.5,-4.79%,0,0,0,0,0,0,-29728.5,-5.56%,,%,FnO
NIFTY-OPT-15Oct2020-PE-12100-NSE,2025,197.2,399330,253.49,513317.25,113987.25,28.54%,0,0,0,0,0,0,113987.25,28.54%,,%,FnO
NIFTY-OPT-16Apr2020-CE-8950-NSE,2025,95.41,193205.25,34.1,69052.5,-124152.75,-64.26%,0,0,0,0,0,0,-124152.75,-64.26%,,%,FnO
NIFTY-OPT-16Apr2020-CE-9200-NSE,2025,22.32,45198,122.84,248751,203553,81.83%,0,0,0,0,0,0,203553,450.36%,,%,FnO
NIFTY-OPT-16Apr2020-PE-8700-NSE,2025,15.25,30881.25,47.61,96410.25,65529,67.97%,0,0,0,0,0,0,65529,212.20%,,%,FnO
NIFTY-OPT-16Apr2020-PE-8800-NSE,2025,14.06,28471.5,37.61,76160.25,47688.75,167.50%,0,0,0,0,0,0,47688.75,167.50%,,%,FnO
NIFTY-OPT-16Apr2020-PE-8900-NSE,2025,13.33,26993.25,35.61,72110.25,45117,167.14%,0,0,0,0,0,0,45117,167.14%,,%,FnO
NIFTY-OPT-16Apr2020-PE-8950-NSE,2025,10.13,20513.25,24.67,49956.75,29443.5,143.53%,0,0,0,0,0,0,29443.5,143.53%,,%,FnO
NIFTY-OPT-16Apr2020-PE-9200-NSE,2025,316.04,639981,164.59,333294.75,-306686.25,-47.92%,0,0,0,0,0,0,-306686.25,-47.92%,,%,FnO
NIFTY-OPT-16Jul2020-CE-10650-NSE,2025,11.03,22335.75,21.68,43902,21566.25,96.55%,0,0,0,0,0,0,21566.25,96.55%,,%,FnO
NIFTY-OPT-16Jul2020-CE-10750-NSE,2025,14.12,28593,29.62,59980.5,31387.5,109.77%,0,0,0,0,0,0,31387.5,109.77%,,%,FnO
NIFTY-OPT-16Jul2020-PE-10600-NSE,6075,35.14,213455.25,31.29,190086.75,-23368.5,-10.95%,0,0,0,0,0,0,-23368.5,-10.95%,,%,FnO
NIFTY-OPT-16Jul2020-PE-10650-NSE,6075,51.07,310250.25,23.56,143147.25,-167103,-116.74%,0,0,0,0,0,0,-167103,-53.86%,,%,FnO
NIFTY-OPT-17Dec2020-PE-13400-NSE,2025,7.59,15369.75,69.54,140818.5,125448.75,89.09%,0,0,0,0,0,0,125448.75,816.21%,,%,FnO
NIFTY-OPT-17Dec2020-PE-13500-NSE,2025,0,0,21.1,42727.5,42727.5,100.00%,0,0,0,0,0,0,42727.5,0.00%,,%,FnO
NIFTY-OPT-17Sep2020-CE-11450-NSE,2025,143.52,290628,90.66,183586.5,-107041.5,-58.31%,0,0,0,0,0,0,-107041.5,-36.83%,,%,FnO
NIFTY-OPT-17Sep2020-CE-11500-NSE,1950,43.76,85332,38.72,75504,-9828,-11.52%,0,0,0,0,0,0,-9828,-11.52%,,%,FnO
NIFTY-OPT-17Sep2020-PE-11450-NSE,4050,6.97,28228.5,45.17,182918.25,154689.75,84.57%,0,0,0,0,0,0,154689.75,547.99%,,%,FnO
NIFTY-OPT-17Sep2020-PE-11500-NSE,1950,4.71,9184.5,17.39,33910.5,24726,269.21%,0,0,0,0,0,0,24726,269.21%,,%,FnO
NIFTY-OPT-18Feb2021-CE-15200-NSE,6075,68.82,418081.5,83.69,508416.75,90335.25,15.04%,0,0,0,0,0,0,90335.25,21.61%,,%,FnO
NIFTY-OPT-18Feb2021-PE-14800-NSE,2025,14.18,28714.5,65.33,132293.25,103578.75,78.29%,0,0,0,0,0,0,103578.75,360.72%,,%,FnO
NIFTY-OPT-18Feb2021-PE-15200-NSE,4050,39.87,161473.5,51.63,209101.5,47628,22.78%,0,0,0,0,0,0,47628,29.50%,,%,FnO
NIFTY-OPT-18Jun2020-CE-10000-NSE,2025,55.18,111739.5,45.67,92481.75,-19257.75,-17.23%,0,0,0,0,0,0,-19257.75,-17.23%,,%,FnO
NIFTY-OPT-18Jun2020-PE-9600-NSE,2025,2.84,5751,57.04,115506,109755,95.02%,0,0,0,0,0,0,109755,1908.45%,,%,FnO
NIFTY-OPT-18Jun2020-PE-9700-NSE,4050,36.98,149748.75,43.39,175729.5,25980.75,14.01%,0,0,0,0,0,0,25980.75,17.35%,,%,FnO
NIFTY-OPT-18Jun2020-PE-9800-NSE,4050,18.74,75897,26.92,109026,33129,31.96%,0,0,0,0,0,0,33129,43.65%,,%,FnO
NIFTY-OPT-18Mar2021-CE-14900-NSE,2025,2.06,4171.5,18.71,37887.75,33716.25,808.25%,0,0,0,0,0,0,33716.25,808.25%,,%,FnO
NIFTY-OPT-18Mar2021-CE-15000-NSE,2025,12.09,24482.25,90.41,183080.25,158598,86.63%,0,0,0,0,0,0,158598,647.81%,,%,FnO
NIFTY-OPT-18Mar2021-CE-15200-NSE,2025,27.65,55991.25,39.17,79319.25,23328,29.41%,0,0,0,0,0,0,23328,41.66%,,%,FnO
NIFTY-OPT-18Mar2021-CE-15300-NSE,2250,6.94,15615,29.93,67347,51732,76.81%,0,0,0,0,0,0,51732,331.30%,,%,FnO
NIFTY-OPT-18Mar2021-CE-15500-NSE,2025,10.14,20533.5,38.67,78306.75,57773.25,73.78%,0,0,0,0,0,0,57773.25,281.36%,,%,FnO
NIFTY-OPT-18Mar2021-PE-14800-NSE,150,69.38,10407,205.81,30871.5,20464.5,196.64%,0,0,0,0,0,0,20464.5,196.64%,,%,FnO
NIFTY-OPT-18Mar2021-PE-15000-NSE,2025,365.58,740299.5,46.76,94689,-645610.5,-681.82%,0,0,0,0,0,0,-645610.5,-87.21%,,%,FnO
NIFTY-OPT-19Nov2020-PE-12500-NSE,2025,5.79,11724.75,68.69,139097.25,127372.5,91.57%,0,0,0,0,0,0,127372.5,1086.36%,,%,FnO
NIFTY-OPT-19Nov2020-PE-12650-NSE,2025,7.38,14944.5,46.71,94587.75,79643.25,84.20%,0,0,0,0,0,0,79643.25,532.93%,,%,FnO
NIFTY-OPT-20Aug2020-CE-11300-NSE,6075,37.69,228966.75,59.04,358647.75,129681,36.16%,0,0,0,0,0,0,129681,56.64%,,%,FnO
NIFTY-OPT-20Aug2020-CE-11400-NSE,4050,29.58,119799,4.76,19278,-100521,-83.91%,0,0,0,0,0,0,-100521,-83.91%,,%,FnO
NIFTY-OPT-20Aug2020-PE-11000-NSE,6075,10.24,62208,36.66,222709.5,160501.5,72.07%,0,0,0,0,0,0,160501.5,258.01%,,%,FnO
NIFTY-OPT-20Aug2020-PE-11200-NSE,8100,49.89,404068.5,7.9,63990,-340078.5,-81.69%,0,0,0,0,0,0,-340078.5,-84.16%,,%,FnO
NIFTY-OPT-20Aug2020-PE-11300-NSE,6075,9.63,58482,47.07,285950.25,227468.25,79.55%,0,0,0,0,0,0,227468.25,388.95%,,%,FnO
NIFTY-OPT-21Jan2021-CE-14600-NSE,3075,128.22,394276.5,76.66,235743.75,-158532.75,-67.25%,0,0,0,0,0,0,-158532.75,-40.21%,,%,FnO
NIFTY-OPT-21Jan2021-PE-14250-NSE,525,11.68,6132,34.31,18012.75,11880.75,193.75%,0,0,0,0,0,0,11880.75,193.75%,,%,FnO
NIFTY-OPT-21Jan2021-PE-14400-NSE,2025,5.74,11623.5,66.59,134844.75,123221.25,91.38%,0,0,0,0,0,0,123221.25,1060.10%,,%,FnO
NIFTY-OPT-21Jan2021-PE-14500-NSE,2025,2.04,4131,24.54,49693.5,45562.5,91.69%,0,0,0,0,0,0,45562.5,1102.94%,,%,FnO
NIFTY-OPT-21Jan2021-PE-14600-NSE,2025,5.24,10611,29.4,59535,48924,82.18%,0,0,0,0,0,0,48924,461.07%,,%,FnO
NIFTY-OPT-21Jan2021-PE-14650-NSE,2025,7.32,14823,18.56,37584,22761,153.55%,0,0,0,0,0,0,22761,153.55%,,%,FnO
NIFTY-OPT-21May2020-CE-9000-NSE,3525,65.24,229971,88.7,312667.5,82696.5,35.96%,0,0,0,0,0,0,82696.5,35.96%,,%,FnO
NIFTY-OPT-21May2020-PE-8850-NSE,2025,75.86,153616.5,79.67,161331.75,7715.25,5.02%,0,0,0,0,0,0,7715.25,5.02%,,%,FnO
NIFTY-OPT-21May2020-PE-8900-NSE,4050,145.4,588870,118.69,480694.5,-108175.5,-18.37%,0,0,0,0,0,0,-108175.5,-18.37%,,%,FnO
NIFTY-OPT-22Oct2020-CE-11900-NSE,2025,3.84,7776,54.3,109957.5,102181.5,92.93%,0,0,0,0,0,0,102181.5,1314.06%,,%,FnO
NIFTY-OPT-22Oct2020-PE-11700-NSE,4050,20.35,82417.5,107.47,435253.5,352836,81.06%,0,0,0,0,0,0,352836,428.11%,,%,FnO
NIFTY-OPT-22Oct2020-PE-11850-NSE,2025,27.03,54735.75,7.48,15147,-39588.75,-72.33%,0,0,0,0,0,0,-39588.75,-72.33%,,%,FnO
NIFTY-OPT-22Oct2020-PE-11900-NSE,4050,130.89,530104.5,62.45,252902.25,-277202.25,-55.39%,0,0,0,0,0,0,-277202.25,-52.29%,,%,FnO
NIFTY-OPT-23Apr2020-CE-9000-NSE,2025,203.35,411783.75,114.59,232044.75,-179739,-77.46%,0,0,0,0,0,0,-179739,-43.65%,,%,FnO
NIFTY-OPT-23Apr2020-CE-9200-NSE,2025,60.97,123464.25,59.6,120690,-2774.25,-2.30%,0,0,0,0,0,0,-2774.25,-2.25%,,%,FnO
NIFTY-OPT-23Apr2020-CE-9500-NSE,2025,11.34,22963.5,98.6,199665,176701.5,88.50%,0,0,0,0,0,0,176701.5,769.49%,,%,FnO
NIFTY-OPT-23Apr2020-PE-8700-NSE,2025,97.5,197437.5,91.61,185510.25,-11927.25,-6.04%,0,0,0,0,0,0,-11927.25,-6.04%,,%,FnO
NIFTY-OPT-23Apr2020-PE-9000-NSE,2025,22.85,46271.25,82.57,167204.25,120933,72.33%,0,0,0,0,0,0,120933,261.36%,,%,FnO
NIFTY-OPT-23Jul2020-PE-11000-NSE,4050,3.64,14742,36.37,147278.25,132536.25,89.99%,0,0,0,0,0,0,132536.25,899.04%,,%,FnO
NIFTY-OPT-24Dec2020-CE-13600-NSE,2025,36.48,73872,28.35,57408.75,-16463.25,-22.29%,0,0,0,0,0,0,-16463.25,-22.29%,,%,FnO
NIFTY-OPT-24Dec2020-CE-13700-NSE,2025,128.42,260050.5,26.29,53237.25,-206813.25,-79.53%,0,0,0,0,0,0,-206813.25,-79.53%,,%,FnO
NIFTY-OPT-24Dec2020-PE-13400-NSE,2025,13.78,27904.5,44.6,90315,62410.5,223.66%,0,0,0,0,0,0,62410.5,223.66%,,%,FnO
NIFTY-OPT-24Dec2020-PE-13500-NSE,6075,52.8,320760,39.66,240934.5,-79825.5,-33.13%,0,0,0,0,0,0,-79825.5,-24.89%,,%,FnO
NIFTY-OPT-24Sep2020-CE-10900-NSE,2025,3.21,6500.25,19.23,38940.75,32440.5,499.07%,0,0,0,0,0,0,32440.5,499.07%,,%,FnO
NIFTY-OPT-24Sep2020-CE-11350-NSE,2025,13.28,26892,29.63,60000.75,33108.75,55.18%,0,0,0,0,0,0,33108.75,123.12%,,%,FnO
NIFTY-OPT-24Sep2020-PE-10900-NSE,2025,52.28,105867,24.65,49916.25,-55950.75,-52.85%,0,0,0,0,0,0,-55950.75,-52.85%,,%,FnO
NIFTY-OPT-24Sep2020-PE-11150-NSE,150,99.3,14895,104.15,15622.5,727.5,4.88%,0,0,0,0,0,0,727.5,4.88%,,%,FnO
NIFTY-OPT-24Sep2020-PE-11200-NSE,6300,18.23,114849,114.95,724185,609336,84.14%,0,0,0,0,0,0,609336,530.55%,,%,FnO
NIFTY-OPT-24Sep2020-PE-11350-NSE,5100,131.37,669987,41.02,209202,-460785,-220.26%,0,0,0,0,0,0,-460785,-68.78%,,%,FnO
NIFTY-OPT-24Sep2020-PE-11500-NSE,7200,244.06,1757227.5,174.7,1257871.5,-499356,-28.42%,0,0,0,0,0,0,-499356,-28.42%,,%,FnO
NIFTY-OPT-25Feb2021-CE-14700-NSE,2025,401.5,813037.5,115.62,234130.5,-578907,-247.26%,0,0,0,0,0,0,-578907,-71.20%,,%,FnO
NIFTY-OPT-25Feb2021-CE-14800-NSE,2025,51.37,104024.25,72.58,146974.5,42950.25,29.22%,0,0,0,0,0,0,42950.25,41.29%,,%,FnO
NIFTY-OPT-25Feb2021-PE-14600-NSE,2025,50.37,101999.25,65.82,133285.5,31286.25,23.47%,0,0,0,0,0,0,31286.25,30.67%,,%,FnO
NIFTY-OPT-25Feb2021-PE-14700-NSE,2025,13.88,28107,66.17,133994.25,105887.25,376.73%,0,0,0,0,0,0,105887.25,376.73%,,%,FnO
NIFTY-OPT-25Jun2020-CE-10100-NSE,5025,390.57,1962614.25,77.42,389035.5,-1573578.75,-78.48%,0,0,0,0,0,0,-1573578.75,-80.18%,,%,FnO
NIFTY-OPT-25Jun2020-CE-10500-NSE,5100,18.89,96348,56.49,288099,191751,-36.78%,0,0,0,0,0,0,191751,199.02%,,%,FnO
NIFTY-OPT-25Jun2020-PE-10000-NSE,5100,9.94,50694,41.67,212517,161823,76.15%,0,0,0,0,0,0,161823,319.22%,,%,FnO
NIFTY-OPT-25Jun2020-PE-10100-NSE,4050,13.33,53986.5,30.89,125104.5,71118,131.73%,0,0,0,0,0,0,71118,131.73%,,%,FnO
NIFTY-OPT-25Jun2020-PE-9400-NSE,5100,19.49,99399,111.79,570129,470730,82.57%,0,0,0,0,0,0,470730,473.58%,,%,FnO
NIFTY-OPT-25Jun2020-PE-9500-NSE,4950,140.72,696564,120.09,594441,-102123,-14.66%,0,0,0,0,0,0,-102123,-14.66%,,%,FnO
NIFTY-OPT-25Jun2020-PE-9700-NSE,5025,14.67,73716.75,49.88,250647,176930.25,70.59%,0,0,0,0,0,0,176930.25,240.01%,,%,FnO
NIFTY-OPT-25Jun2020-PE-9900-NSE,5100,268.63,1370013,181.31,924681,-445332,-32.51%,0,0,0,0,0,0,-445332,-32.51%,,%,FnO
NIFTY-OPT-25Mar2021-CE-14450-NSE,2100,3.56,7476,27.7,58170,50694,678.09%,0,0,0,0,0,0,50694,678.09%,,%,FnO
NIFTY-OPT-25Mar2021-CE-14600-NSE,2025,1.61,3260.25,19.66,39811.5,36551.25,1121.12%,0,0,0,0,0,0,36551.25,1121.12%,,%,FnO
NIFTY-OPT-25Mar2021-CE-14800-NSE,4050,12.89,52204.5,65.56,265497.75,213293.25,105.94%,0,0,0,0,0,0,213293.25,408.57%,,%,FnO
NIFTY-OPT-25Mar2021-CE-14900-NSE,4125,114.75,473343.75,78.47,323688.75,-149655,-46.23%,0,0,0,0,0,0,-149655,-31.62%,,%,FnO
NIFTY-OPT-25Mar2021-CE-15000-NSE,2025,56.81,115040.25,97.19,196809.75,81769.5,71.08%,0,0,0,0,0,0,81769.5,71.08%,,%,FnO
NIFTY-OPT-25Mar2021-PE-14200-NSE,4050,56.85,230222.25,90.16,365148,134925.75,34.78%,0,0,0,0,0,0,134925.75,58.61%,,%,FnO
NIFTY-OPT-25Mar2021-PE-14500-NSE,2025,56.08,113562,39.52,80028,-33534,-41.90%,0,0,0,0,0,0,-33534,-29.53%,,%,FnO
NIFTY-OPT-26Nov2020-CE-12900-NSE,6075,19.18,116518.5,33.62,204221.25,87702.75,42.95%,0,0,0,0,0,0,87702.75,75.27%,,%,FnO
NIFTY-OPT-26Nov2020-PE-11000-NSE,6075,25.13,152664.75,104.99,637814.25,485149.5,76.06%,0,0,0,0,0,0,485149.5,317.79%,,%,FnO
NIFTY-OPT-26Nov2020-PE-11500-NSE,4050,227.38,920889,45.23,183181.5,-737707.5,-80.11%,0,0,0,0,0,0,-737707.5,-80.11%,,%,FnO
NIFTY-OPT-26Nov2020-PE-12650-NSE,2025,33.52,67878,44.81,90740.25,22862.25,25.20%,0,0,0,0,0,0,22862.25,33.68%,,%,FnO
NIFTY-OPT-26Nov2020-PE-12800-NSE,2025,7.14,14458.5,42.23,85515.75,71057.25,83.09%,0,0,0,0,0,0,71057.25,491.46%,,%,FnO
NIFTY-OPT-26Nov2020-PE-12900-NSE,6075,46.89,284877,48.21,292896,8019,2.29%,0,0,0,0,0,0,8019,2.81%,,%,FnO
NIFTY-OPT-26Nov2020-PE-13050-NSE,2025,245.49,497117.25,36.72,74358,-422759.25,-568.55%,0,0,0,0,0,0,-422759.25,-85.04%,,%,FnO
NIFTY-OPT-27Aug2020-CE-11500-NSE,12150,61.71,749756.25,66.72,810648,60891.75,7.60%,0,0,0,0,0,0,60891.75,8.12%,,%,FnO
NIFTY-OPT-27Aug2020-PE-11000-NSE,4050,14.54,58887,61.67,249763.5,190876.5,76.42%,0,0,0,0,0,0,190876.5,324.14%,,%,FnO
NIFTY-OPT-27Aug2020-PE-11100-NSE,5100,303.06,1545606,305.33,1557183,11577,0.75%,0,0,0,0,0,0,11577,0.75%,,%,FnO
NIFTY-OPT-27Aug2020-PE-11200-NSE,9075,119.69,1086198.75,154.59,1402937.25,316738.5,27.50%,0,0,0,0,0,0,316738.5,29.16%,,%,FnO
NIFTY-OPT-27Aug2020-PE-11250-NSE,4050,3.89,15754.5,19.49,78934.5,63180,80.04%,0,0,0,0,0,0,63180,401.03%,,%,FnO
NIFTY-OPT-27Aug2020-PE-11300-NSE,2025,167.44,339066,168.48,341172,2106,0.62%,0,0,0,0,0,0,2106,0.62%,,%,FnO
NIFTY-OPT-27Aug2020-PE-11500-NSE,4050,5.04,20412,36.12,146286,125874,86.05%,0,0,0,0,0,0,125874,616.67%,,%,FnO
NIFTY-OPT-28Jan2021-CE-13950-NSE,2025,3.08,6237,24.61,49835.25,43598.25,699.03%,0,0,0,0,0,0,43598.25,699.03%,,%,FnO
NIFTY-OPT-28Jan2021-PE-14000-NSE,4050,254.5,1030725,73.08,295974,-734751,-71.28%,0,0,0,0,0,0,-734751,-71.28%,,%,FnO
NIFTY-OPT-28Jan2021-PE-14250-NSE,2025,180.45,365411.25,65.7,133042.5,-232368.75,-174.66%,0,0,0,0,0,0,-232368.75,-63.59%,,%,FnO
NIFTY-OPT-28Jan2021-PE-14700-NSE,4200,298.48,1253616,93.31,391902,-861714,-219.88%,0,0,0,0,0,0,-861714,-68.74%,,%,FnO
NIFTY-OPT-28Jan2021-PE-14900-NSE,2100,197.92,415632,489.11,1027131,611499,147.13%,0,0,0,0,0,0,611499,147.13%,,%,FnO
NIFTY-OPT-28May2020-PE-8800-NSE,5100,8.14,41514,166.26,847926,806412,95.10%,0,0,0,0,0,0,806412,1942.51%,,%,FnO
NIFTY-OPT-28May2020-PE-8950-NSE,2025,32.66,66136.5,48.61,98435.25,32298.75,32.81%,0,0,0,0,0,0,32298.75,48.84%,,%,FnO
NIFTY-OPT-28May2020-PE-9200-NSE,2550,344.45,878347.5,161.53,411901.5,-466446,-53.10%,0,0,0,0,0,0,-466446,-53.10%,,%,FnO
NIFTY-OPT-29Oct2020-CE-11700-NSE,4050,1.86,7533,24.37,98698.5,91165.5,1210.22%,0,0,0,0,0,0,91165.5,1210.22%,,%,FnO
NIFTY-OPT-29Oct2020-CE-11900-NSE,2025,13.09,26507.25,69.64,141021,114513.75,81.20%,0,0,0,0,0,0,114513.75,432.01%,,%,FnO
NIFTY-OPT-29Oct2020-PE-11500-NSE,4050,268.19,1086169.5,395.23,1600681.5,514512,47.37%,0,0,0,0,0,0,514512,47.37%,,%,FnO
NIFTY-OPT-29Oct2020-PE-11700-NSE,6075,76.06,462064.5,39.2,238160.25,-223904.25,-81.42%,0,0,0,0,0,0,-223904.25,-48.46%,,%,FnO
NIFTY-OPT-29Oct2020-PE-11900-NSE,2025,182.55,369663.75,128.7,260617.5,-109046.25,-41.84%,0,0,0,0,0,0,-109046.25,-29.50%,,%,FnO
NIFTY-OPT-30Apr2020-CE-9300-NSE,2025,248.49,503192.25,89.56,181359,-321833.25,-177.46%,0,0,0,0,0,0,-321833.25,-63.96%,,%,FnO
NIFTY-OPT-30Apr2020-PE-9000-NSE,2025,35.54,71968.5,79.63,161250.75,89282.25,55.37%,0,0,0,0,0,0,89282.25,124.06%,,%,FnO
NIFTY-OPT-30Apr2020-PE-9300-NSE,2025,8.54,17293.5,109.59,221919.75,204626.25,92.21%,0,0,0,0,0,0,204626.25,1183.26%,,%,FnO
NIFTY-OPT-30Apr2020-PE-9350-NSE,2025,12.22,24745.5,64.67,130956.75,106211.25,429.21%,0,0,0,0,0,0,106211.25,429.21%,,%,FnO
NIFTY-OPT-30Apr2020-PE-9500-NSE,2025,44.2,89505,39.62,80230.5,-9274.5,-10.36%,0,0,0,0,0,0,-9274.5,-10.36%,,%,FnO
NIFTY-OPT-30Jul2020-CE-10300-NSE,2025,261.6,529740,454.21,919775.25,390035.25,73.63%,0,0,0,0,0,0,390035.25,73.63%,,%,FnO
NIFTY-OPT-30Jul2020-CE-10500-NSE,5100,340.46,1736346,320.52,1634652,-101694,-5.86%,0,0,0,0,0,0,-101694,-5.86%,,%,FnO
NIFTY-OPT-30Jul2020-CE-11100-NSE,2025,8.78,17779.5,20.36,41229,23449.5,131.89%,0,0,0,0,0,0,23449.5,131.89%,,%,FnO
NIFTY-OPT-30Jul2020-CE-11150-NSE,75,18.36,1377,6.27,470.25,-906.75,-192.82%,0,0,0,0,0,0,-906.75,-65.85%,,%,FnO
NIFTY-OPT-30Jul2020-CE-11200-NSE,2025,61.37,124274.25,50.13,101513.25,-22761,-22.42%,0,0,0,0,0,0,-22761,-18.32%,,%,FnO
NIFTY-OPT-30Jul2020-CE-11300-NSE,2025,20.33,41168.25,46.65,94466.25,53298,129.46%,0,0,0,0,0,0,53298,129.46%,,%,FnO
NIFTY-OPT-30Jul2020-PE-10000-NSE,4950,365.56,1809522,42.62,210969,-1598553,-88.34%,0,0,0,0,0,0,-1598553,-88.34%,,%,FnO
NIFTY-OPT-30Jul2020-PE-10400-NSE,5100,16.25,82875,115.24,587724,504849,85.90%,0,0,0,0,0,0,504849,609.17%,,%,FnO
NIFTY-OPT-30Jul2020-PE-10800-NSE,10200,131.39,1340178,48.11,490722,-849456,-54.83%,0,0,0,0,0,0,-849456,-63.38%,,%,FnO
NIFTY-OPT-30Jul2020-PE-11000-NSE,6075,27.34,166110.75,68.35,415246.5,249135.75,44.75%,0,0,0,0,0,0,249135.75,149.98%,,%,FnO
NIFTY-OPT-30Jul2020-PE-11150-NSE,2025,15.34,31063.5,24.67,49956.75,18893.25,60.82%,0,0,0,0,0,0,18893.25,60.82%,,%,FnO
NIFTY-OPT-30Jul2020-PE-11200-NSE,6075,58.31,354233.25,30.19,183424.5,-170808.75,-39.28%,0,0,0,0,0,0,-170808.75,-48.22%,,%,FnO
NIFTY-OPT-30Jul2020-PE-9000-NSE,1050,162.84,170982,164.08,172284,1302,0.76%,0,0,0,0,0,0,1302,0.76%,,%,FnO
NIFTY-OPT-30Jul2020-PE-9500-NSE,6000,126.27,757617,215.41,1292488.5,534871.5,41.41%,0,0,0,0,0,0,534871.5,70.60%,,%,FnO
NIFTY-OPT-31Dec2020-CE-13800-NSE,2025,170.54,345343.5,129.63,262500.75,-82842.75,-31.56%,0,0,0,0,0,0,-82842.75,-23.99%,,%,FnO
NIFTY-OPT-31Dec2020-PE-13000-NSE,9150,14.89,136243.5,65.55,599824.5,463581,77.29%,0,0,0,0,0,0,463581,340.26%,,%,FnO
NIFTY-OPT-31Dec2020-PE-13500-NSE,5100,194.7,992970,45.53,232203,-760767,-76.62%,0,0,0,0,0,0,-760767,-76.62%,,%,FnO
NIFTY-OPT-31Dec2020-PE-13800-NSE,4050,5.14,20817,55.66,225402.75,204585.75,90.76%,0,0,0,0,0,0,204585.75,982.78%,,%,FnO
NMDC-FUT-25Jun2020-NSE,12000,73.76,885120,75.58,906960,21840,2.47%,0,0,0,0,0,0,21840,2.47%,,%,FnO
PEL-FUT-25Feb2021-NSE,1650,1448.42,2389893,1447.63,2388589.5,-1303.5,-0.05%,0,0,0,0,0,0,-1303.5,-0.05%,,%,FnO
PEL-FUT-28Jan2021-NSE,5500,1557.67,8567179.5,1587.4,8730716.5,163537,1.91%,0,0,0,0,0,0,163537,1.91%,,%,FnO
PEL-FUT-30Jul2020-NSE,4950,1442.83,7141992,1443.64,7146001.5,4009.5,0.06%,0,0,0,0,0,0,4009.5,0.06%,,%,FnO
PEL-OPT-29Oct2020-CE-1400-NSE,4950,32.05,158647.5,42.92,212454,53806.5,33.92%,0,0,0,0,0,0,53806.5,33.92%,,%,FnO
PETRONET-OPT-25Feb2021-CE-250-NSE,18000,7.11,127980,5.28,95040,-32940,-25.74%,0,0,0,0,0,0,-32940,-25.74%,,%,FnO
PFC-OPT-28May2020-CE-90-NSE,6200,5.41,33542,4.99,30938,-2604,-7.76%,0,0,0,0,0,0,-2604,-7.76%,,%,FnO
PIDILITIND-FUT-28Jan2021-NSE,1500,1824.36,2736540,1841.45,2762175,25635,0.94%,0,0,0,0,0,0,25635,0.94%,,%,FnO
PNB-OPT-28Jan2021-CE-35-NSE,16000,2.65,42400,2.3,36800,-5600,-13.21%,0,0,0,0,0,0,-5600,-13.21%,,%,FnO
PNB-OPT-28Jan2021-CE-41-NSE,16000,0.05,800,0.7,11200,10400,92.86%,0,0,0,0,0,0,10400,1300.00%,,%,FnO
PNB-OPT-28Jan2021-PE-35-NSE,16000,2.5,40000,1.1,17600,-22400,-127.27%,0,0,0,0,0,0,-22400,-56.00%,,%,FnO
PVR-FUT-28May2020-NSE,1600,878.34,1405344,874.72,1399552,-5792,-0.41%,0,0,0,0,0,0,-5792,-0.41%,,%,FnO
RBLBANK-FUT-31Dec2020-NSE,18200,231.51,4213508,226.29,4118426,-95082,-2.26%,0,0,0,0,0,0,-95082,-2.26%,,%,FnO
RBLBANK-OPT-26Nov2020-CE-200-NSE,13000,10.11,131430,13.48,175240,43810,33.33%,0,0,0,0,0,0,43810,33.33%,,%,FnO
RBLBANK-OPT-26Nov2020-PE-210-NSE,7800,1.26,9828,5.59,43602,33774,77.46%,0,0,0,0,0,0,33774,343.65%,,%,FnO
RBLBANK-OPT-28Jan2021-CE-240-NSE,11600,13.11,152076,12.43,144188,-7888,-5.19%,0,0,0,0,0,0,-7888,-5.19%,,%,FnO
