ScriptName,ISIN,BuyQty,BuyRate,BuyVal,SellQty,SellRate,SellVal,LTPRate,LTPVal,NetRealizedPnL,IncomeTax
NIFTY15Dec2022PE18300.00,NSE-F&O,7200,4.794414,34519.7808,7200,30.061694,216444.1968,0,0,181924.416,54577.32
NIFTY15Dec2022PE18500.00,NSE-F&O,3600,100.394642,361420.7112,3600,12.181858,43854.6888,0,0,-317566.0224,0
NIFTY15Dec2022PE18550.00,NSE-F&O,2800,19.594204,54863.7712,2800,34.66975,97075.3,0,0,42211.5288,12663.46
NIFTY15Dec2022PE18600.00,NSE-F&O,3800,76.780447,291765.6986,3800,91.24398437,346727.1406,0,0,54961.442,16488.43
NIFTY15Dec2022PE18650.00,NSE-F&O,1800,51.487556,92677.6008,1800,234.381261,421886.2698,0,0,329208.669,98762.6
NIFTY15Dec2022PE18700.00,NSE-F&O,3600,287.563839,1035229.82,3600,76.263083,274547.0988,0,0,-760682.7216,0
NIFTY15Dec2022PE18750.00,NSE-F&O,1800,108.524978,195344.9604,1800,334.268594,601683.4692,0,0,406338.5088,121901.55
NIFTY15Sep2022CE17900.00,NSE-F&O,1800,117.530878,211555.5804,1800,144.382767,259888.9806,0,0,48333.4002,14500.02
NIFTY15Sep2022CE17950.00,NSE-F&O,5400,118.331431,638989.7274,5400,14.47927,78188.058,0,0,-560801.6694,0
NIFTY15Sep2022CE18000.00,NSE-F&O,13600,4.520786,61482.6896,13600,79.75489747,1084666.606,0,0,1023183.916,306955.17
NIFTY15Sep2022CE18050.00,NSE-F&O,5400,72.079763,389230.7202,5400,8.108685333,43786.9008,0,0,-345443.8194,0
NIFTY15Sep2022CE18100.00,NSE-F&O,1800,52.4882,94478.76,1800,43.995978,79192.7604,0,0,-15285.9996,0
NIFTY15Sep2022CE18150.00,NSE-F&O,1800,0.454072,817.3296,1800,19.781594,35606.8692,0,0,34789.5396,10436.86
NIFTY15Sep2022CE18300.00,NSE-F&O,1800,3.406,6130.8,1800,17.076339,30737.4102,0,0,24606.6102,7381.98
NIFTY15Sep2022PE17500.00,NSE-F&O,3600,1.429703,5146.9308,3600,19.2488945,69296.0202,0,0,64149.0894,19244.73
NIFTY15Sep2022PE17700.00,NSE-F&O,1800,7.258522,13065.3396,1800,16.926511,30467.7198,0,0,17402.3802,5220.71
NIFTY15Sep2022PE17900.00,NSE-F&O,4600,73.27156535,337049.2006,4600,50.69398,233192.308,0,0,-103856.8926,0
NIFTY15Sep2022PE18050.00,NSE-F&O,1800,136.543361,245778.0498,1800,65.471756,117849.1608,0,0,-127928.889,0
NIFTY16Feb2023CE17800.00,NSE-F&O,3600,154.054853,554597.4708,3600,143.811331,517720.7916,0,0,-36876.6792,0
NIFTY16Feb2023CE17900.00,NSE-F&O,1800,195.582311,352048.1598,1800,73.013022,131423.4396,0,0,-220624.7202,0
NIFTY16Feb2023CE18050.00,NSE-F&O,1800,29.9234,53862.12,1800,57.331206,103196.1708,0,0,49334.0508,14800.22
NIFTY16Feb2023CE18100.00,NSE-F&O,3600,14.037978,50536.7208,3600,32.933489,118560.5604,0,0,68023.8396,20407.15
NIFTY16Feb2023PE17550.00,NSE-F&O,7200,8.939542,64364.7024,7200,23.88466925,171969.6186,0,0,107604.9162,32281.47
NIFTY16Feb2023PE17650.00,NSE-F&O,3600,3.205869,11541.1284,3600,13.005931,46821.3516,0,0,35280.2232,10584.07
NIFTY16Feb2023PE17800.00,NSE-F&O,3600,176.019386,633669.7896,3600,35.241253,126868.5108,0,0,-506801.2788,0
NIFTY16Feb2023PE17900.00,NSE-F&O,2800,0.404032,1131.2896,2800,38.677875,108298.05,0,0,107166.7604,32150.03
NIFTY16Jun2022CE15400.00,NSE-F&O,2000,42.47533,84950.66,2000,52.48009,104960.18,0,0,20009.52,6002.86
NIFTY16Jun2022CE15700.00,NSE-F&O,2800,165.5624,463574.72,2800,0.145436,407.2208,0,0,-463167.4992,0
NIFTY16Jun2022CE15800.00,NSE-F&O,6750,38.6756195,261060.4316,6750,47.42927844,320147.6295,0,0,59087.1979,17726.16
NIFTY16Jun2022CE15850.00,NSE-F&O,2500,0.753848,1884.62,2500,23.06908,57672.7,0,0,55788.08,16736.42
NIFTY16Jun2022CE16000.00,NSE-F&O,5600,12.8378215,71891.8004,5600,34.3325075,192262.042,0,0,120370.2416,36111.07
NIFTY16Jun2022CE16100.00,NSE-F&O,2000,12.011645,24023.29,2000,29.062815,58125.63,0,0,34102.34,10230.7
NIFTY16Jun2022PE15400.00,NSE-F&O,4800,18.022933,86510.0784,4800,44.41173775,213176.3412,0,0,126666.2628,37999.88
NIFTY16Jun2022PE15600.00,NSE-F&O,4800,67.832117,325594.1616,4800,51.50258108,247212.3892,0,0,-78381.7724,0
NIFTY16Jun2022PE15650.00,NSE-F&O,5600,65.250589,365403.2984,5600,51.341711,287513.5816,0,0,-77889.7168,0
NIFTY16Jun2022PE15700.00,NSE-F&O,2800,155.555832,435556.3296,2800,116.414304,325960.0512,0,0,-109596.2784,0
NIFTY16Jun2022PE15750.00,NSE-F&O,5600,176.480768,988292.3008,5600,105.476657,590669.2792,0,0,-397623.0216,0
NIFTY16Jun2022PE15800.00,NSE-F&O,4800,213.000829,1022403.979,4800,154.5754,741961.92,0,0,-280442.0592,0
NIFTY16Jun2022PE15850.00,NSE-F&O,2800,162.060096,453768.2688,2800,274.585011,768838.0308,0,0,315069.762,94520.93
NIFTY16Jun2022PE15900.00,NSE-F&O,2000,167.55736,335114.72,2000,193.42068,386841.36,0,0,51726.64,15517.99
NIFTY16Jun2022PE16100.00,NSE-F&O,2400,346.514358,831634.4592,2400,525.015942,1260038.261,0,0,428403.8016,128521.14
NIFTY16Jun2022PE16400.00,NSE-F&O,4000,135.171865,540687.46,4000,201.01893,804075.72,0,0,263388.26,79016.48
NIFTY16Mar2023CE16950.00,NSE-F&O,3300,81.194033,267940.3089,3300,25.266239,83378.5887,0,0,-184561.7202,0
NIFTY16Mar2023CE17000.00,NSE-F&O,1800,23.120194,41616.3492,1800,21.806956,39252.5208,0,0,-2363.8284,0
NIFTY16Mar2023CE17050.00,NSE-F&O,4600,13.626109,62680.1014,4600,38.48836061,177046.4588,0,0,114366.3574,34309.91
NIFTY16Mar2023CE17100.00,NSE-F&O,5400,85.509935,461753.649,5400,0,0,0,0,-461753.649,0
NIFTY16Mar2023CE17150.00,NSE-F&O,10800,0,0,10800,60.211533,650284.5564,0,0,650284.5564,195085.37
NIFTY16Mar2023CE17200.00,NSE-F&O,5400,40.863881,220664.9574,5400,0,0,0,0,-220664.9574,0
NIFTY16Mar2023CE17300.00,NSE-F&O,3600,1.354656,4876.7616,3600,11.632483,41876.9388,0,0,37000.1772,11100.05
NIFTY16Mar2023CE17500.00,NSE-F&O,3600,54.5517305,196386.2298,3600,51.849317,186657.5412,0,0,-9728.6886,0
NIFTY16Mar2023CE17600.00,NSE-F&O,1800,4.656822,8382.2796,1800,39.1015,70382.7,0,0,62000.4204,18600.13
NIFTY16Mar2023PE16950.00,NSE-F&O,3600,4.478011,16120.8396,3600,14.525469,52291.6884,0,0,36170.8488,10851.25
NIFTY16Mar2023PE17000.00,NSE-F&O,4600,101.5573475,467163.7986,4600,22.452874,103283.2204,0,0,-363880.5782,0
NIFTY16Mar2023PE17200.00,NSE-F&O,1800,74.790344,134622.6192,1800,17.725606,31906.0908,0,0,-102716.5284,0
NIFTY16Mar2023PE17500.00,NSE-F&O,1800,87.260089,157068.1602,1800,86.430489,155574.8802,0,0,-1493.28,0
NIFTY17Nov2022CE18100.00,NSE-F&O,5400,173.401846,936369.9684,5400,255.35763,1378931.202,0,0,442561.2336,132768.37
NIFTY17Nov2022CE18250.00,NSE-F&O,4600,113.745804,523230.6984,4600,98.071885,451130.671,0,0,-72100.0274,0
NIFTY17Nov2022CE18300.00,NSE-F&O,9000,47.081359,423732.231,9000,82.691537,744223.833,0,0,320491.602,96147.48
NIFTY17Nov2022CE18350.00,NSE-F&O,5400,50.0156685,270084.6099,5400,0.684152,3694.4208,0,0,-266390.1891,0
NIFTY17Nov2022PE17700.00,NSE-F&O,1800,35.47595,63856.71,1800,36.30355,65346.39,0,0,1489.68,446.9
NIFTY17Nov2022PE18100.00,NSE-F&O,5400,208.57493,1126304.622,5400,146.09333,788903.982,0,0,-337400.64,0
NIFTY17Nov2022PE18300.00,NSE-F&O,3600,0,0,3600,1.493914,5378.0904,0,0,5378.0904,1613.43
NIFTY18Aug2022PE17550.00,NSE-F&O,3000,0,0,3000,4.840137,14520.411,0,0,14520.411,4356.12
NIFTY19Jan2023CE17950.00,NSE-F&O,1850,126.557038,234130.5203,1850,133.875903,247670.4206,0,0,13539.90025,4061.97
NIFTY19Jan2023CE18050.00,NSE-F&O,1800,91.513817,164724.8706,1800,66.721744,120099.1392,0,0,-44625.7314,0
NIFTY19Jan2023CE18100.00,NSE-F&O,1800,55.390111,99702.1998,1800,30.910739,55639.3302,0,0,-44062.8696,0
NIFTY19Jan2023CE18200.00,NSE-F&O,3000,20.116967,60350.901,3000,24.0784436,72235.3308,0,0,11884.4298,3565.33
NIFTY19Jan2023PE17600.00,NSE-F&O,1800,15.814144,28465.4592,1800,43.995978,79192.7604,0,0,50727.3012,15218.19
NIFTY19Jan2023PE17800.00,NSE-F&O,6600,65.44386509,431929.5096,6600,77.26207736,509929.7106,0,0,78000.201,23400.06
NIFTY19Jan2023PE17900.00,NSE-F&O,1000,22.95667,22956.67,1000,35.79305,35793.05,0,0,12836.38,3850.91
NIFTY19Jan2023PE18000.00,NSE-F&O,1800,0.454072,817.3296,1800,17.047172,30684.9096,0,0,29867.58,8960.27
NIFTY19Jan2023PE18050.00,NSE-F&O,8200,7.570189,62075.5498,8200,20.33014405,166707.1812,0,0,104631.6314,31389.49
NIFTY19Jan2023PE18100.00,NSE-F&O,10800,2.114344,22834.9152,10800,15.204469,164208.2652,0,0,141373.35,42412
NIFTY19Jan2023PE18150.00,NSE-F&O,5400,40.483691,218611.9314,5400,35.084487,189456.2298,0,0,-29155.7016,0
NIFTY19May2022CE15850.00,NSE-F&O,15800,182.1295996,2877647.673,15800,206.3565684,3260433.781,0,0,382786.1074,114835.83
NIFTY19May2022CE15900.00,NSE-F&O,1800,0.402139,723.8502,1800,22.346206,40223.1708,0,0,39499.3206,11849.8
NIFTY19May2022CE15950.00,NSE-F&O,2800,0.402789,1127.8092,2800,16.475679,46131.9012,0,0,45004.092,13501.23
NIFTY19May2022CE16050.00,NSE-F&O,4300,3.545621,15246.1703,4300,41.237337,177320.5491,0,0,162074.3788,48622.31
NIFTY19May2022CE16100.00,NSE-F&O,2800,158.457736,443681.6608,2800,113.467625,317709.35,0,0,-125972.3108,0
NIFTY19May2022CE16150.00,NSE-F&O,4000,24.4488975,97795.59,4000,38.1242,152496.8,0,0,54701.21,16410.36
NIFTY19May2022CE16200.00,NSE-F&O,5850,107.2758343,627563.6304,5850,78.386256,458559.5976,0,0,-169004.0328,0
NIFTY19May2022CE16250.00,NSE-F&O,2800,100.519721,281455.2188,2800,84.500293,236600.8204,0,0,-44854.3984,0
NIFTY19May2022CE16450.00,NSE-F&O,3800,9.751463,37055.5594,3800,26.99327895,102574.46,0,0,65518.9006,19655.67
NIFTY19May2022PE15500.00,NSE-F&O,14000,67.1965664,940751.9296,14000,94.3696226,1321174.716,0,0,380422.7868,114126.84
NIFTY19May2022PE15700.00,NSE-F&O,5600,6.55807,36725.192,5600,81.953171,458937.7576,0,0,422212.5656,126663.77
NIFTY19May2022PE15850.00,NSE-F&O,5600,212.593259,1190522.25,5600,51.400527,287842.9512,0,0,-902679.2992,0
NIFTY19May2022PE15900.00,NSE-F&O,2850,14.15072309,40329.5608,2850,85.806723,244549.1606,0,0,204219.5998,61265.88
NIFTY19May2022PE16000.00,NSE-F&O,2800,215.595229,603666.6412,2800,27.399496,76718.5888,0,0,-526948.0524,0
NIFTY19May2022PE16100.00,NSE-F&O,4050,49.9063156,202120.5782,4050,117.051881,474060.1181,0,0,271939.5399,81581.86
NIFTY19May2022PE16150.00,NSE-F&O,4200,47.451605,199296.741,4200,335.250767,1408053.221,0,0,1208756.48,362626.94
NIFTY19May2022PE16250.00,NSE-F&O,5600,438.216304,2454011.302,5600,64.522836,361327.8816,0,0,-2092683.421,0
NIFTY19May2022PE16300.00,NSE-F&O,2050,232.365805,476349.9003,2050,99.4834,203940.97,0,0,-272408.9303,0
NIFTY19May2022PE16350.00,NSE-F&O,1400,109.525629,153335.8806,1400,493.089471,690325.2594,0,0,536989.3788,161096.81
NIFTY20Oct2022CE17450.00,NSE-F&O,5600,105.017275,588096.74,5600,44.623873,249893.6888,0,0,-338203.0512,0
NIFTY20Oct2022CE17500.00,NSE-F&O,11200,22.651431,253696.0272,11200,71.467496,800435.9552,0,0,546739.928,164021.98
NIFTY20Oct2022CE17550.00,NSE-F&O,5600,45.287082,253607.6592,5600,9.734621,54513.8776,0,0,-199093.7816,0
NIFTY20Oct2022CE17600.00,NSE-F&O,2000,21.852085,43704.17,2000,35.970285,71940.57,0,0,28236.4,8470.92
NIFTY20Oct2022PE17000.00,NSE-F&O,4000,11.401245,45604.98,4000,71.36261,285450.44,0,0,239845.46,71953.64
NIFTY20Oct2022PE17200.00,NSE-F&O,2000,155.555835,311111.67,2000,21.171725,42343.45,0,0,-268768.22,0
NIFTY20Oct2022PE17450.00,NSE-F&O,2100,44.748348,93971.5308,2100,32.418376,68078.5896,0,0,-25892.9412,0
NIFTY20Oct2022PE17600.00,NSE-F&O,50,98.8184,4940.92,50,135.992,6799.6,0,0,1858.68,557.6
NIFTY21Apr2022CE17100.00,NSE-F&O,1800,96.417028,173550.6504,1800,30.509783,54917.6094,0,0,-118633.041,0
NIFTY21Apr2022CE17200.00,NSE-F&O,4600,39.307861,180816.1606,4600,91.792046,422243.4116,0,0,241427.251,72428.18
NIFTY21Apr2022CE17500.00,NSE-F&O,3600,148.5782583,534881.73,3600,51.977167,187117.8012,0,0,-347763.9288,0
NIFTY21Apr2022CE17700.00,NSE-F&O,3600,9.628181,34661.4516,3600,69.492308,250172.3088,0,0,215510.8572,64653.26
NIFTY21Apr2022PE16900.00,NSE-F&O,3600,128.545714,462764.5704,3600,21.059347,75813.6492,0,0,-386950.9212,0
NIFTY21Apr2022PE17000.00,NSE-F&O,11800,26.27463459,310040.6882,11800,31.22695431,368478.0608,0,0,58437.3726,17531.21
NIFTY21Apr2022PE17150.00,NSE-F&O,3600,0.377044,1357.3584,3600,21.875767,78752.7612,0,0,77395.4028,23218.62
NIFTY21Apr2022PE17200.00,NSE-F&O,3600,91.668817,330007.7412,3600,108.259597,389734.5492,0,0,59726.808,17918.04
NIFTY21Jul2022CE16150.00,NSE-F&O,2800,455.907768,1276541.75,2800,127.451854,356865.1912,0,0,-919676.5592,0
NIFTY21Jul2022CE16350.00,NSE-F&O,2800,38.244964,107085.8992,2800,254.398011,712314.4308,0,0,605228.5316,181568.56
NIFTY21Jul2022CE16550.00,NSE-F&O,2800,9.45215,26466.02,2800,12.523646,35066.2088,0,0,8600.1888,2580.06
NIFTY21Jul2022CE16600.00,NSE-F&O,5600,7.372046,41283.4576,5600,11.265914,63089.1184,0,0,21805.6608,6541.7
NIFTY21Jul2022PE15800.00,NSE-F&O,2000,65.847635,131695.27,2000,59.580265,119160.53,0,0,-12534.74,0
NIFTY21Jul2022PE15900.00,NSE-F&O,2800,15.013618,42038.1304,2800,84.500293,236600.8204,0,0,194562.69,58368.81
NIFTY21Jul2022PE15950.00,NSE-F&O,2800,30.773961,86167.0908,2800,3.042164,8518.0592,0,0,-77649.0316,0
NIFTY21Jul2022PE16150.00,NSE-F&O,2800,6.357936,17802.2208,2800,81.503675,228210.29,0,0,210408.0692,63122.42
NIFTY21Jul2022PE16200.00,NSE-F&O,4200,122.5007883,514503.311,4200,30.02837167,126119.161,0,0,-388384.15,0
NIFTY21Jul2022PE16250.00,NSE-F&O,7600,10.1104,76839.04,7600,63.155971,479985.3796,0,0,403146.3396,120943.9
NIFTY21Jul2022PE16300.00,NSE-F&O,5600,13.11237,73429.272,5600,123.431388,691215.7728,0,0,617786.5008,185335.95
NIFTY21Jul2022PE16350.00,NSE-F&O,3800,112.278139,426656.9282,3800,17.273521,65639.3798,0,0,-361017.5484,0
NIFTY21Jul2022PE16400.00,NSE-F&O,5600,97.7303925,547290.198,5600,22.070707,123595.9592,0,0,-423694.2388,0
NIFTY21Jul2022PE16500.00,NSE-F&O,5600,19.111914,107026.7184,5600,1.614466,9041.0096,0,0,-97985.7088,0
NIFTY21Jul2022PE16550.00,NSE-F&O,8400,12.510762,105090.4008,8400,24.699796,207478.2864,0,0,102387.8856,30716.37
NIFTY21Jul2022PE16600.00,NSE-F&O,2800,59.896375,167709.85,2800,51.540786,144314.2008,0,0,-23395.6492,0
NIFTY22Dec2022CE18200.00,NSE-F&O,5400,127.904394,690683.7276,5400,63.776602,344393.6508,0,0,-346290.0768,0
NIFTY22Dec2022CE18250.00,NSE-F&O,12600,69.79595143,879428.988,12600,108.2349496,1363760.365,0,0,484331.3766,145299.41
NIFTY22Dec2022CE18300.00,NSE-F&O,5400,68.832233,371694.0582,5400,42.99710567,232184.3706,0,0,-139509.6876,0
NIFTY22Dec2022CE18350.00,NSE-F&O,5400,90.513159,488771.0586,5400,0,0,0,0,-488771.0586,0
NIFTY22Dec2022CE18400.00,NSE-F&O,16200,27.40509844,443962.5948,16200,68.68988356,1112776.114,0,0,668813.5188,200644.06
NIFTY22Dec2022CE18450.00,NSE-F&O,5400,41.899759,226258.6986,5400,0,0,0,0,-226258.6986,0
NIFTY22Dec2022CE18500.00,NSE-F&O,7900,41.24427848,325829.8,7900,38.27794281,302395.7482,0,0,-23434.0518,0
NIFTY22Dec2022CE18600.00,NSE-F&O,2000,113.51826,227036.52,2000,152.43867,304877.34,0,0,77840.82,23352.25
NIFTY22Dec2022PE18000.00,NSE-F&O,3600,17.641736,63510.2496,3600,22.396733,80628.2388,0,0,17117.9892,5135.4
NIFTY22Dec2022PE18150.00,NSE-F&O,5400,9.977013,53875.8702,5400,20.86973133,112696.5492,0,0,58820.679,17646.2
NIFTY22Dec2022PE18300.00,NSE-F&O,4600,69.05894574,317671.1504,4600,24.49740435,112688.06,0,0,-204983.0904,0
NIFTY22Dec2022PE18350.00,NSE-F&O,3600,42.553183,153191.4588,3600,221.089344,795921.6384,0,0,642730.1796,192819.05
NIFTY22Dec2022PE18400.00,NSE-F&O,8200,246.5019026,2021315.602,8200,59.065711,484338.8302,0,0,-1536976.771,0
NIFTY22Dec2022PE18450.00,NSE-F&O,3600,90.972461,327500.8596,3600,318.236678,1145652.041,0,0,818151.1812,245445.35
NIFTY22Dec2022PE18500.00,NSE-F&O,3600,104.219161,375188.9796,3600,110.168356,396606.0816,0,0,21417.102,6425.13
NIFTY22Dec2022PE18600.00,NSE-F&O,2000,171.06602,342132.04,2000,77.68298,155365.96,0,0,-186766.08,0
NIFTY22Sep2022CE17600.00,NSE-F&O,2300,76.563935,176097.0505,2300,24.646326,56686.5498,0,0,-119410.5007,0
NIFTY22Sep2022CE17700.00,NSE-F&O,3800,5.666811,21533.8818,3800,51.496766,195687.7108,0,0,174153.829,52246.15
NIFTY22Sep2022CE17800.00,NSE-F&O,2800,6.204239,17371.8692,2800,89.045168,249326.4704,0,0,231954.6012,69586.38
NIFTY22Sep2022CE18000.00,NSE-F&O,1800,2.905672,5230.2096,1800,21.521333,38738.3994,0,0,33508.1898,10052.46
NIFTY22Sep2022CE18100.00,NSE-F&O,3600,13.512633,48645.4788,3600,29.462369,106064.5284,0,0,57419.0496,17225.71
NIFTY22Sep2022PE17400.00,NSE-F&O,1800,17.465222,31437.3996,1800,54.484156,98071.4808,0,0,66634.0812,19990.22
NIFTY22Sep2022PE17600.00,NSE-F&O,8100,28.60796411,231724.5093,8100,36.70103084,297278.3498,0,0,65553.8405,19666.15
NIFTY22Sep2022PE17700.00,NSE-F&O,3600,105.973303,381503.8908,3600,48.840517,175825.8612,0,0,-205678.0296,0
NIFTY23Feb2023,NSE-F&O,7250,17747.08763,128666385.3,7250,17750.47141,128690917.7,0,0,24532.399,7359.72
NIFTY23Feb2023CE17550.00,NSE-F&O,1800,9.36705,16860.69,1800,15.564356,28015.8408,0,0,11155.1508,3346.55
NIFTY23Feb2023CE17600.00,NSE-F&O,1800,3.070439,5526.7902,1800,14.642283,26356.1094,0,0,20829.3192,6248.8
NIFTY23Feb2023CE17650.00,NSE-F&O,1800,12.468567,22443.4206,1800,9.641361,17354.4498,0,0,-5088.9708,0
NIFTY23Feb2023CE17900.00,NSE-F&O,3600,1.729903,6227.6508,3600,43.7830165,157618.8594,0,0,151391.2086,45417.36
NIFTY23Feb2023CE18200.00,NSE-F&O,5400,1.137813,6144.1902,5400,2.892337,15618.6198,0,0,9474.4296,2842.33
NIFTY23Feb2023CE19000.00,NSE-F&O,3600,209.641322,754708.7592,3600,261.850272,942660.9792,0,0,187952.22,56385.67
NIFTY23Feb2023PE17550.00,NSE-F&O,1800,14.261133,25670.0394,1800,14.428733,25971.7194,0,0,301.68,90.5
NIFTY23Feb2023PE17650.00,NSE-F&O,1800,52.838433,95109.1794,1800,131.996722,237594.0996,0,0,142484.9202,42745.48
NIFTY23Feb2023PE17900.00,NSE-F&O,1800,301.651694,542973.0492,1800,108.037717,194467.8906,0,0,-348505.1586,0
NIFTY23Feb2023PE18000.00,NSE-F&O,3650,220.823362,806005.2713,3650,214.999014,784746.4011,0,0,-21258.8702,0
NIFTY23Jun2022CE15400.00,NSE-F&O,7300,97.78905037,713860.0677,7300,92.5859574,675877.489,0,0,-37982.5787,0
NIFTY23Jun2022CE15450.00,NSE-F&O,2800,10.274011,28767.2308,2800,26.491682,74176.7096,0,0,45409.4788,13622.84
NIFTY23Jun2022CE15500.00,NSE-F&O,8100,30.40407802,246273.032,8100,41.5944074,336914.6999,0,0,90641.6679,27192.5
NIFTY23Jun2022CE15550.00,NSE-F&O,2800,12.441361,34835.8108,2800,27.493986,76983.1608,0,0,42147.35,12644.2
NIFTY23Jun2022CE15600.00,NSE-F&O,2800,35.495018,99386.0504,2800,17.543807,49122.6596,0,0,-50263.3908,0
NIFTY23Jun2022CE15650.00,NSE-F&O,5600,58.7905425,329227.038,5600,17.076341,95627.5096,0,0,-233599.5284,0
NIFTY23Jun2022CE15800.00,NSE-F&O,2000,12.16175,24323.5,2000,39.55099,79101.98,0,0,54778.48,16433.54
NIFTY23Jun2022PE15000.00,NSE-F&O,4000,62.248595,248994.38,4000,89.408748,357634.992,0,0,108640.612,32592.18
NIFTY23Jun2022PE15100.00,NSE-F&O,50,0,0,50,103.4788,5173.94,0,0,5173.94,1552.18
NIFTY23Jun2022PE15200.00,NSE-F&O,4800,26.200156,125760.7488,4800,142.714338,685028.8224,0,0,559268.0736,167780.42
NIFTY23Jun2022PE15300.00,NSE-F&O,11000,141.2982918,1554281.21,11000,140.9376284,1550313.912,0,0,-3967.298,0
NIFTY23Jun2022PE15400.00,NSE-F&O,7150,35.442018,253410.4287,7150,56.92613678,407021.878,0,0,153611.4493,46083.43
NIFTY23Jun2022PE15450.00,NSE-F&O,2800,2.564039,7179.3092,2800,19.482146,54550.0088,0,0,47370.6996,14211.21
NIFTY23Jun2022PE15500.00,NSE-F&O,8000,129.6055903,1036844.722,8000,44.68639,357491.12,0,0,-679353.6024,0
NIFTY23Jun2022PE15600.00,NSE-F&O,2800,200.581018,561626.8504,2800,211.295821,591628.2988,0,0,30001.4484,9000.43
NIFTY23Mar2023CE16900.00,NSE-F&O,3000,303.873157,911619.471,3000,122.436713,367310.139,0,0,-544309.332,0
NIFTY23Mar2023CE17200.00,NSE-F&O,6000,11.7846185,70707.711,6000,55.370652,332223.912,0,0,261516.201,78454.86
NIFTY23Mar2023CE17300.00,NSE-F&O,2200,18.72285,41190.27,2200,37.7621,83076.62,0,0,41886.35,12565.9
NIFTY23Mar2023PE16900.00,NSE-F&O,6800,6.283726471,42729.34,6800,39.60624432,269322.4614,0,0,226593.1214,67977.94
NIFTY23Mar2023PE17100.00,NSE-F&O,1800,19.467811,35042.0598,1800,18.376139,33077.0502,0,0,-1965.0096,0
NIFTY23Mar2023PE17150.00,NSE-F&O,3600,67.516317,243058.7412,3600,37.063094,133427.1384,0,0,-109631.6028,0
NIFTY23Mar2023PE17200.00,NSE-F&O,1800,67.372972,121271.3496,1800,122.494856,220490.7408,0,0,99219.3912,29765.82
NIFTY24Nov2022CE17800.00,NSE-F&O,15200,312.5671953,4751021.369,15200,350.2667019,5324053.87,0,0,573032.5008,171909.75
NIFTY24Nov2022CE18000.00,NSE-F&O,1800,230.599978,415079.9604,1800,245.313811,441564.8598,0,0,26484.8994,7945.47
NIFTY24Nov2022CE18200.00,NSE-F&O,2800,192.580136,539224.3808,2800,265.193804,742542.6512,0,0,203318.2704,60995.48
NIFTY24Nov2022CE18300.00,NSE-F&O,1800,99.920372,179856.6696,1800,91.543406,164778.1308,0,0,-15078.5388,0
NIFTY24Nov2022CE18500.00,NSE-F&O,50,15.0138,750.69,50,2.9922,149.61,0,0,-601.08,0
NIFTY24Nov2022PE17200.00,NSE-F&O,1800,42.378322,76280.9796,1800,46.789572,84221.2296,0,0,7940.25,2382.08
NIFTY24Nov2022PE17800.00,NSE-F&O,12400,293.7255822,3642197.22,12400,212.4848614,2634812.281,0,0,-1007384.938,0
NIFTY24Nov2022PE18200.00,NSE-F&O,2800,343.078879,960620.8612,2800,270.772307,758162.4596,0,0,-202458.4016,0
NIFTY25Aug2022,NSE-F&O,7100,17120.87724,121558228.4,7100,17037.39593,120965511.1,0,0,-592717.3034,0
NIFTY25Aug2022CE16200.00,NSE-F&O,8400,333.946687,2805152.171,8400,508.871707,4274522.339,0,0,1469370.168,440811.05
NIFTY25Aug2022CE17700.00,NSE-F&O,5100,32.489171,165694.7721,5100,34.55018016,176205.9188,0,0,10511.1467,3153.34
NIFTY25Aug2022CE17900.00,NSE-F&O,2800,14.496225,40589.43,2800,27.597389,77272.6892,0,0,36683.2592,11004.98
NIFTY25Aug2022PE16200.00,NSE-F&O,5600,438.7416825,2456953.422,5600,171.687266,961448.6896,0,0,-1495504.732,0
NIFTY25Aug2022PE17300.00,NSE-F&O,2000,2.405345,4810.69,2000,30.01175,60023.5,0,0,55212.81,16563.84
NIFTY25Aug2022PE17500.00,NSE-F&O,2000,87.388605,174777.21,2000,6.038795,12077.59,0,0,-162699.62,0
NIFTY25Aug2022PE17600.00,NSE-F&O,2450,8.289082,20308.2509,2450,10.34029029,25333.7112,0,0,5025.4603,1507.64
NIFTY25Aug2022PE17700.00,NSE-F&O,7150,20.379729,145715.0624,7150,86.57143671,618985.7725,0,0,473270.7101,141981.21
NIFTY25Aug2022PE17800.00,NSE-F&O,50,94.2154,4710.77,50,136.3916,6819.58,0,0,2108.81,632.64
NIFTY25Aug2022PE17900.00,NSE-F&O,2800,206.589271,578449.9588,2800,172.865754,484024.1113,0,0,-94425.84755,0
NIFTY25Jan2023,NSE-F&O,15650,18121.2568,283597668.9,15650,18122.96623,283624421.6,0,0,26752.67335,8025.8
NIFTY25Jan2023CE18200.00,NSE-F&O,1850,72.580341,134273.6309,1850,83.549211,154566.0404,0,0,20292.4095,6087.72
NIFTY25Jan2023CE18500.00,NSE-F&O,5400,435.093856,2349506.822,5400,115.3987793,623153.4084,0,0,-1726353.414,0
NIFTY25Jan2023CE18700.00,NSE-F&O,5600,37.97690143,212670.648,5600,107.984509,604713.2504,0,0,392042.6024,117612.78
NIFTY25Jan2023PE18000.00,NSE-F&O,1850,62.980573,116514.0601,1850,60.24293,111449.4205,0,0,-5064.63955,0
NIFTY25Jan2023PE18500.00,NSE-F&O,5400,241.745687,1305426.71,5400,504.8762557,2726331.781,0,0,1420905.071,426271.52
