datetime,open,high,low,close,currWeek_exp_dt,nextWeek_exp_dt,farWeek_exp_dt,currMonth_exp_dt,nextMonth_exp_dt,farMonth_exp_dt
01-01-2020 12:25,32113.05,32116,32105.55,32112.95,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:26,32115.8,32115.8,32103.2,32108.15,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:27,32107.95,32108.9,32097.95,32103.5,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:28,32103.35,32105.55,32089.55,32089.55,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:29,32091.1,32096.75,32080.4,32084.2,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:30,32085.55,32085.55,32061.75,32067.2,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:31,32067.7,32072.65,32057.2,32064.45,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:32,32065.1,32084.75,32064.5,32080.65,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:33,32077.45,32089.65,32076,32083.9,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:34,32082.05,32089.05,32077.15,32088.55,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:35,32090.7,32102.55,32085.8,32100.05,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:36,32100.3,32101.15,32093.75,32095.9,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:37,32096.7,32099.25,32091.15,32094.35,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:38,32095.65,32098.9,32091.7,32095,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:39,32097.55,32102.8,32091.65,32096.8,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:40,32096.9,32100.2,32091.9,32094.75,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:41,32095.35,32098.2,32089,32092.1,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:42,32093.95,32095.8,32084.8,32088.95,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:43,32089.5,32099.85,32089.45,32095.35,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:44,32095.95,32099.45,32089.8,32096.2,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:45,32098.05,32106.9,32095.05,32104.15,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:46,32102.95,32106.45,32099.1,32103.2,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:47,32105.4,32108.85,32101.5,32107.6,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:48,32107.9,32112.1,32101.35,32106.35,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:49,32104.35,32110.05,32101.95,32109.25,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:50,32109.65,32115.95,32105.4,32115.95,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:51,32111.8,32117.55,32107.1,32108.25,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:52,32110.55,32113.1,32104.5,32110.1,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:53,32110.25,32113.55,32104.9,32105.55,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:54,32106.45,32109.45,32102.35,32107.7,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:55,32106.2,32107.95,32093.65,32096.45,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:56,32096.5,32105.6,32096.45,32100.15,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:57,32099.65,32106.35,32097.1,32106.35,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:58,32105.4,32109.45,32099.2,32108.45,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 12:59,32108.95,32110,32101.25,32107.2,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:00,32105.5,32109.15,32101.35,32107.5,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:01,32103.4,32106.75,32093.2,32097.7,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:02,32099.25,32104.2,32096.2,32098.45,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:03,32102.25,32105.35,32097.65,32100.85,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:04,32101.95,32106.5,32098.65,32102.25,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:05,32102.3,32105.05,32098.2,32098.55,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:06,32101.65,32104.05,32097.6,32101.4,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:07,32101.2,32102.65,32094.6,32099.7,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:08,32099.05,32101.6,32093.85,32098.05,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:09,32097.75,32103.9,32097.7,32099.65,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:10,32098.5,32104.3,32096,32102.05,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:11,32101.95,32105.15,32096.2,32102.65,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:12,32102.4,32105.65,32095.65,32104.2,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:13,32102.7,32105.35,32099.75,32100.7,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:14,32101.6,32103.7,32087.6,32097,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:15,32095.5,32096.75,32086.15,32088.3,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:16,32090.9,32090.9,32080.55,32083.2,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:17,32082.6,32092.8,32081.65,32091.2,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:18,32090.7,32098.1,32086.5,32097.9,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:19,32099,32103.15,32094.1,32102.7,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:20,32102.55,32137.2,32098.05,32124.55,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:21,32126.6,32132.8,32121.75,32127.7,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:22,32129.2,32129.5,32118.4,32124.5,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:23,32124.85,32126.25,32115.1,32123.85,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:24,32123.8,32123.8,32108.7,32113.55,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:25,32114.75,32116.95,32109.75,32114.3,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:26,32114.65,32123.75,32109.85,32123.75,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:27,32122.5,32122.95,32117.15,32119.4,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:28,32119.65,32124.15,32115.2,32124.15,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:29,32123.95,32126.95,32119.45,32126.2,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:30,32127.25,32130,32120.85,32128.15,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:31,32126.95,32142.3,32125.4,32139.65,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:32,32140.65,32140.65,32126.6,32128.65,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:33,32129.15,32129.15,32120,32123.9,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:34,32121.25,32132.85,32119.45,32123.8,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:35,32124.85,32129.55,32117.7,32121.5,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:36,32123.55,32126.1,32117.1,32120.9,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:37,32121.05,32121.6,32107.9,32112,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:38,32110.75,32113.3,32104.45,32109.25,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:39,32108.65,32110.65,32101.45,32107.55,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:40,32107.35,32118.2,32103.15,32106.25,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:41,32107,32116.35,32104.5,32111.35,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:42,32110.2,32126,32108.35,32122.1,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:43,32123.1,32123.5,32114.3,32115.55,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:44,32117.15,32121.35,32114,32117.25,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:45,32118.65,32119.8,32111.25,32116.2,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:46,32116.4,32117.85,32111.55,32111.55,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:47,32113.45,32125.3,32113.45,32122.1,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:48,32122,32128.8,32117.25,32121.6,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:49,32121.1,32123.5,32113.25,32118.25,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:50,32120.3,32125.9,32115.15,32118.4,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:51,32118.2,32127.65,32117.05,32123.65,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:52,32125.5,32151.15,32123.25,32147.75,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:53,32147.5,32150.75,32138.75,32149.55,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:54,32153.7,32154.55,32148,32152.35,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:55,32152.55,32168.25,32150.45,32163.85,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:56,32161,32162.2,32142.7,32153.1,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:57,32150.25,32160.45,32148.5,32154.35,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:58,32156.25,32156.25,32139.75,32144.6,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 13:59,32144.3,32152.15,32141.35,32147.1,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:00,32146.2,32152,32144.1,32145.05,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:01,32146.65,32152.25,32144.05,32146.3,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:02,32146.2,32146.35,32140.25,32146.35,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:03,32147.45,32147.45,32135.4,32136.45,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:04,32136.7,32141,32132.6,32134.95,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:05,32134.65,32140.9,32128.85,32131.25,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:06,32131.15,32138.5,32128.8,32135.75,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:07,32135.95,32142.7,32133.65,32142,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:08,32141.15,32144.85,32132.8,32132.8,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:09,32135.8,32139.95,32131.8,32135.35,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:10,32136.6,32141.2,32133.35,32135.5,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:11,32137.2,32139.55,32131.3,32138.75,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:12,32137.35,32142.45,32132.75,32140.65,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:13,32140.05,32144.3,32138,32141.3,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:14,32141.05,32144.85,32092.4,32102,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:15,32101.5,32104.9,32071.95,32085.45,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:16,32083.6,32090,32078.25,32084.5,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:17,32083.7,32092.5,32082.3,32087.5,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:18,32088.2,32098.15,32085.75,32090.75,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:19,32090.4,32095.95,32088.9,32093.2,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:20,32094.25,32100.05,32085.75,32090.15,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:21,32090.45,32093.75,32083.55,32083.55,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:22,32086.1,32093.3,32080.2,32085.9,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:23,32086.2,32096.95,32081.35,32095.25,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:24,32095,32095,32080.1,32084.1,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:25,32085.8,32086,32062.1,32068.65,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:26,32075.65,32081,32067.9,32073.6,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:27,32074.8,32090.95,32074.25,32088.5,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:28,32087.35,32092.2,32080.65,32087.5,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:29,32088.3,32094.95,32082.7,32087.85,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:30,32088.45,32090.6,32082.4,32090.3,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:31,32090.95,32119.9,32090.95,32111.55,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:32,32112.6,32115.3,32107.3,32109.85,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:33,32116.1,32116.1,32098.35,32103.95,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:34,32105.2,32105.2,32089.45,32094.55,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:35,32094.85,32101.7,32089.8,32094,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:36,32095.35,32104.6,32090.05,32090.2,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:37,32088.5,32095.85,32085.15,32090.85,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:38,32093.85,32094.2,32082.25,32084.75,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:39,32086.85,32094.1,32082.4,32087.8,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:40,32090.5,32098.1,32086.75,32089.55,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:41,32088.75,32093.6,32080.9,32083.8,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:42,32086.95,32090.65,32082.55,32085.4,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:43,32087.05,32093.8,32080.8,32080.8,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:44,32083.9,32089.85,32082.05,32087.9,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:45,32086.6,32091.65,32083.05,32087.4,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:46,32090.85,32091.3,32080.6,32083.25,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:47,32086.2,32089.45,32079.45,32080.5,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:48,32089.55,32096.85,32081.95,32090.15,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:49,32094.9,32100.75,32090.2,32100.25,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:50,32097.1,32102.9,32093.2,32093.2,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:51,32098.2,32102.1,32093.4,32096.1,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:52,32096.9,32098.5,32085.9,32086.65,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:53,32090.05,32091.8,32083.6,32084.35,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:54,32088.15,32091.9,32081.4,32085.1,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:55,32087.35,32089.4,32072.1,32083.35,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:56,32081.1,32082.6,32072.55,32081.7,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:57,32082.6,32087.5,32075.25,32087.15,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:58,32086.45,32086.45,32070.5,32070.5,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 14:59,32070.7,32075.9,32068.2,32068.2,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:00,32069.15,32091.05,32067.05,32084.4,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:01,32085.45,32088.6,32072.9,32075.65,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:02,32076.25,32080,32070.35,32070.35,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:03,32072.3,32093.1,32072.05,32088.45,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:04,32089.35,32107.4,32089.35,32097.15,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:05,32103.05,32113.45,32095.35,32108,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:06,32112,32120.6,32106.1,32116.05,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:07,32116.9,32119.55,32108.3,32111.2,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:08,32106,32115.9,32103.5,32105.45,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:09,32110.4,32116.75,32101.7,32103.5,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:10,32102.4,32118.15,32092.75,32092.75,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:11,32094.3,32105.2,32083,32089.3,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:12,32092.75,32100.95,32083.25,32096.2,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:13,32094.75,32103.05,32089.75,32097.55,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:14,32097.15,32108.55,32095.4,32102.6,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:15,32106.25,32113.1,32094.05,32094.05,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:16,32093.05,32110.45,32086.7,32098.6,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:17,32094.95,32106.85,32092.75,32095.45,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:18,32096.7,32105.65,32090.55,32098.05,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:19,32097.7,32105,32088.95,32091.75,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:20,32092.25,32106.7,32091.25,32101.7,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:21,32105.2,32111.5,32094.45,32104.8,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:22,32106.65,32115.7,32094.8,32115.7,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:23,32111.95,32120.2,32099.25,32119.1,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:24,32117.15,32123.8,32112.15,32118.4,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:25,32116.65,32129.65,32114.1,32119.95,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:26,32119.45,32128.05,32117.7,32118.35,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:27,32118.5,32126.1,32113.6,32118.4,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:28,32117.35,32131.1,32117.35,32123.55,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
01-01-2020 15:29,32128.15,32135.55,32119.9,32131.35,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020
