date,final_close,final_CEentryPrice,final_CEhitstatus,final_CE_maxMTM,final_CE_minMTM,final_CE_PnL,final_PEentryPrice,final_PEhitstatus,final_PE_maxMTM,final_PE_minMTM,final_PE_PnL,finalTotal_PnL
2021-02-05,35756.55,35756.55,35756.55,35756.55,35756.55,35756.55,35756.55,35756.55,35756.55,35756.55,35756.55,35756.55
2021-02-08,35990.7,35990.7,35990.7,35990.7,35990.7,35990.7,35990.7,35990.7,35990.7,35990.7,35990.7,35990.7
2021-02-09,35996.25,35996.25,35996.25,35996.25,35996.25,35996.25,35996.25,35996.25,35996.25,35996.25,35996.25,35996.25
2021-02-10,35901.9,35901.9,35901.9,35901.9,35901.9,35901.9,35901.9,35901.9,35901.9,35901.9,35901.9,35901.9
2021-02-11,35801.2,35801.2,35801.2,35801.2,35801.2,35801.2,35801.2,35801.2,35801.2,35801.2,35801.2,35801.2
2021-02-12,36134.3,36134.3,36134.3,36134.3,36134.3,36134.3,36134.3,36134.3,36134.3,36134.3,36134.3,36134.3
2021-02-15,37426.55,37426.55,37426.55,37426.55,37426.55,37426.55,37426.55,37426.55,37426.55,37426.55,37426.55,37426.55
2021-02-16,37127.6,37127.6,37127.6,37127.6,37127.6,37127.6,37127.6,37127.6,37127.6,37127.6,37127.6,37127.6
2021-02-17,36864.55,36864.55,36864.55,36864.55,36864.55,36864.55,36864.55,36864.55,36864.55,36864.55,36864.55,36864.55
2021-02-18,36612.15,36612.15,36612.15,36612.15,36612.15,36612.15,36612.15,36612.15,36612.15,36612.15,36612.15,36612.15
2021-02-19,35928.7,35928.7,35928.7,35928.7,35928.7,35928.7,35928.7,35928.7,35928.7,35928.7,35928.7,35928.7
2021-02-22,35176.45,35176.45,35176.45,35176.45,35176.45,35176.45,35176.45,35176.45,35176.45,35176.45,35176.45,35176.45
2021-02-23,35116.95,35116.95,35116.95,35116.95,35116.95,35116.95,35116.95,35116.95,35116.95,35116.95,35116.95,35116.95
2021-02-25,36539.95,36539.95,36539.95,36539.95,36539.95,36539.95,36539.95,36539.95,36539.95,36539.95,36539.95,36539.95
2021-02-26,34855.85,34855.85,34855.85,34855.85,34855.85,34855.85,34855.85,34855.85,34855.85,34855.85,34855.85,34855.85
2021-03-01,35343.6,35343.6,35343.6,35343.6,35343.6,35343.6,35343.6,35343.6,35343.6,35343.6,35343.6,35343.6
2021-03-02,35478.75,35478.75,35478.75,35478.75,35478.75,35478.75,35478.75,35478.75,35478.75,35478.75,35478.75,35478.75
2021-03-03,36347.1,36347.1,36347.1,36347.1,36347.1,36347.1,36347.1,36347.1,36347.1,36347.1,36347.1,36347.1
2021-03-04,35830.65,35830.65,35830.65,35830.65,35830.65,35830.65,35830.65,35830.65,35830.65,35830.65,35830.65,35830.65
2021-03-05,35331.95,35331.95,35331.95,35331.95,35331.95,35331.95,35331.95,35331.95,35331.95,35331.95,35331.95,35331.95
2021-03-08,35308.1,35308.1,35308.1,35308.1,35308.1,35308.1,35308.1,35308.1,35308.1,35308.1,35308.1,35308.1
2021-03-09,35851.25,35851.25,35851.25,35851.25,35851.25,35851.25,35851.25,35851.25,35851.25,35851.25,35851.25,35851.25
2021-03-10,35945.15,35945.15,35945.15,35945.15,35945.15,35945.15,35945.15,35945.15,35945.15,35945.15,35945.15,35945.15
2021-03-12,35454.15,35454.15,35454.15,35454.15,35454.15,35454.15,35454.15,35454.15,35454.15,35454.15,35454.15,35454.15
2021-03-15,35223.25,35223.25,35223.25,35223.25,35223.25,35223.25,35223.25,35223.25,35223.25,35223.25,35223.25,35223.25
2021-03-16,34824.85,34824.85,34824.85,34824.85,34824.85,34824.85,34824.85,34824.85,34824.85,34824.85,34824.85,34824.85
2021-03-17,34128.65,34128.65,34128.65,34128.65,34128.65,34128.65,34128.65,34128.65,34128.65,34128.65,34128.65,34128.65
2021-03-19,34120.85,34120.85,34120.85,34120.85,34120.85,34120.85,34120.85,34120.85,34120.85,34120.85,34120.85,34120.85
2021-03-22,33655.95,33655.95,33655.95,33655.95,33655.95,33655.95,33655.95,33655.95,33655.95,33655.95,33655.95,33655.95
2021-03-23,34221.65,34221.65,34221.65,34221.65,34221.65,34221.65,34221.65,34221.65,34221.65,34221.65,34221.65,34221.65
2021-03-24,33357.65,33357.65,33357.65,33357.65,33357.65,33357.65,33357.65,33357.65,33357.65,33357.65,33357.65,33357.65
2021-03-25,33030.35,33030.35,33030.35,33030.35,33030.35,33030.35,33030.35,33030.35,33030.35,33030.35,33030.35,33030.35
2021-03-26,33439.0,33439.0,33439.0,33439.0,33439.0,33439.0,33439.0,33439.0,33439.0,33439.0,33439.0,33439.0
2021-03-30,33893.55,33893.55,33893.55,33893.55,33893.55,33893.55,33893.55,33893.55,33893.55,33893.55,33893.55,33893.55
2021-03-31,33335.5,33335.5,33335.5,33335.5,33335.5,33335.5,33335.5,33335.5,33335.5,33335.5,33335.5,33335.5
2021-04-01,33900.05,33900.05,33900.05,33900.05,33900.05,33900.05,33900.05,33900.05,33900.05,33900.05,33900.05,33900.05
2021-04-05,32714.45,32714.45,32714.45,32714.45,32714.45,32714.45,32714.45,32714.45,32714.45,32714.45,32714.45,32714.45
2021-04-06,32537.4,32537.4,32537.4,32537.4,32537.4,32537.4,32537.4,32537.4,32537.4,32537.4,32537.4,32537.4
2021-04-07,32958.6,32958.6,32958.6,32958.6,32958.6,32958.6,32958.6,32958.6,32958.6,32958.6,32958.6,32958.6
2021-04-08,32799.15,32799.15,32799.15,32799.15,32799.15,32799.15,32799.15,32799.15,32799.15,32799.15,32799.15,32799.15
2021-04-09,32446.55,32446.55,32446.55,32446.55,32446.55,32446.55,32446.55,32446.55,32446.55,32446.55,32446.55,32446.55
2021-04-12,30925.75,30925.75,30925.75,30925.75,30925.75,30925.75,30925.75,30925.75,30925.75,30925.75,30925.75,30925.75
2021-04-13,31757.85,31757.85,31757.85,31757.85,31757.85,31757.85,31757.85,31757.85,31757.85,31757.85,31757.85,31757.85
2021-04-15,32153.9,32153.9,32153.9,32153.9,32153.9,32153.9,32153.9,32153.9,32153.9,32153.9,32153.9,32153.9
2021-04-16,31945.25,31945.25,31945.25,31945.25,31945.25,31945.25,31945.25,31945.25,31945.25,31945.25,31945.25,31945.25
2021-04-19,31209.85,31209.85,31209.85,31209.85,31209.85,31209.85,31209.85,31209.85,31209.85,31209.85,31209.85,31209.85
2021-04-20,31084.95,31084.95,31084.95,31084.95,31084.95,31084.95,31084.95,31084.95,31084.95,31084.95,31084.95,31084.95
2021-04-22,31737.7,31737.7,31737.7,31737.7,31737.7,31737.7,31737.7,31737.7,31737.7,31737.7,31737.7,31737.7
2021-04-23,31628.7,31628.7,31628.7,31628.7,31628.7,31628.7,31628.7,31628.7,31628.7,31628.7,31628.7,31628.7
2021-04-26,32271.2,32271.2,32271.2,32271.2,32271.2,32271.2,32271.2,32271.2,32271.2,32271.2,32271.2,32271.2
2021-04-27,32747.65,32747.65,32747.65,32747.65,32747.65,32747.65,32747.65,32747.65,32747.65,32747.65,32747.65,32747.65
2021-04-28,33667.7,33667.7,33667.7,33667.7,33667.7,33667.7,33667.7,33667.7,33667.7,33667.7,33667.7,33667.7
2021-04-29,33664.2,33664.2,33664.2,33664.2,33664.2,33664.2,33664.2,33664.2,33664.2,33664.2,33664.2,33664.2
2021-04-30,32724.9,32724.9,32724.9,32724.9,32724.9,32724.9,32724.9,32724.9,32724.9,32724.9,32724.9,32724.9
2021-05-03,32545.65,32545.65,32545.65,32545.65,32545.65,32545.65,32545.65,32545.65,32545.65,32545.65,32545.65,32545.65
2021-05-04,32294.05,32294.05,32294.05,32294.05,32294.05,32294.05,32294.05,32294.05,32294.05,32294.05,32294.05,32294.05
2021-05-05,32853.2,32853.2,32853.2,32853.2,32853.2,32853.2,32853.2,32853.2,32853.2,32853.2,32853.2,32853.2
2021-05-06,32885.5,32885.5,32885.5,32885.5,32885.5,32885.5,32885.5,32885.5,32885.5,32885.5,32885.5,32885.5
2021-05-07,32887.0,32887.0,32887.0,32887.0,32887.0,32887.0,32887.0,32887.0,32887.0,32887.0,32887.0,32887.0
2021-05-10,33191.5,33191.5,33191.5,33191.5,33191.5,33191.5,33191.5,33191.5,33191.5,33191.5,33191.5,33191.5
2021-05-11,32831.7,32831.7,32831.7,32831.7,32831.7,32831.7,32831.7,32831.7,32831.7,32831.7,32831.7,32831.7
2021-05-12,32457.85,32457.85,32457.85,32457.85,32457.85,32457.85,32457.85,32457.85,32457.85,32457.85,32457.85,32457.85
2021-05-14,32167.15,32167.15,32167.15,32167.15,32167.15,32167.15,32167.15,32167.15,32167.15,32167.15,32167.15,32167.15
2021-05-17,33474.2,33474.2,33474.2,33474.2,33474.2,33474.2,33474.2,33474.2,33474.2,33474.2,33474.2,33474.2
2021-05-18,33955.35,33955.35,33955.35,33955.35,33955.35,33955.35,33955.35,33955.35,33955.35,33955.35,33955.35,33955.35
