datetime,open,high,low,close,currWeek_exp_dt,nextWeek_exp_dt,farWeek_exp_dt,currMonth_exp_dt,nextMonth_exp_dt,farMonth_exp_dt
2020-09-01 14:36:00,23568.75,23570.3,23548.2,23554.45,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:37:00,23550.4,23557.05,23531.65,23557.05,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:38:00,23563.6,23606.85,23563.55,23595.05,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:39:00,23598.0,23637.35,23598.0,23623.1,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:40:00,23623.45,23626.45,23614.1,23625.45,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:41:00,23627.15,23671.25,23627.15,23666.7,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:42:00,23671.6,23700.35,23663.85,23670.6,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:43:00,23668.5,23681.75,23650.15,23681.75,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:44:00,23684.0,23684.0,23661.95,23669.45,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:45:00,23666.55,23722.6,23665.7,23711.5,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:46:00,23712.4,23713.65,23687.4,23704.9,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:47:00,23704.4,23707.6,23686.55,23692.85,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:48:00,23694.35,23717.15,23675.05,23677.8,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:49:00,23676.35,23677.4,23636.15,23640.4,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:50:00,23641.65,23664.35,23624.8,23628.0,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:51:00,23625.35,23656.75,23625.35,23644.3,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:52:00,23646.95,23663.9,23643.55,23645.4,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:53:00,23645.25,23648.55,23619.95,23619.95,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:54:00,23616.25,23633.3,23603.9,23630.85,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:55:00,23629.15,23676.75,23629.15,23668.1,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:56:00,23665.95,23678.35,23663.25,23671.95,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:57:00,23673.1,23707.7,23672.85,23683.5,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:58:00,23683.95,23687.95,23671.7,23674.85,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 14:59:00,23665.75,23688.85,23662.1,23688.85,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:00:00,23689.8,23714.7,23677.7,23677.7,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:01:00,23675.75,23686.4,23658.9,23684.9,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:02:00,23683.7,23685.1,23668.55,23677.9,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:03:00,23677.2,23716.55,23672.85,23716.55,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:04:00,23714.55,23714.55,23700.15,23705.95,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:05:00,23703.85,23748.45,23703.85,23732.9,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:06:00,23733.4,23738.8,23717.25,23738.5,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:07:00,23736.45,23767.8,23728.2,23767.8,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:08:00,23767.1,23829.05,23767.1,23827.15,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:09:00,23823.8,23823.8,23788.6,23803.05,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:10:00,23799.6,23857.1,23799.6,23841.7,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:11:00,23848.35,23862.35,23841.7,23852.1,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:12:00,23851.95,23877.65,23850.9,23869.6,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:13:00,23869.95,23873.7,23855.75,23873.7,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:14:00,23868.8,23881.6,23847.1,23881.6,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:15:00,23887.8,23893.75,23834.75,23836.7,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:16:00,23834.75,23857.9,23832.05,23856.65,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:17:00,23854.45,23854.45,23838.1,23845.85,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:18:00,23845.1,23854.0,23833.15,23836.65,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:19:00,23839.1,23857.65,23837.1,23855.45,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:20:00,23855.65,23861.5,23843.45,23843.55,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:21:00,23843.45,23864.2,23832.4,23839.15,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:22:00,23837.95,23855.85,23837.3,23853.3,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:23:00,23853.35,23855.45,23841.55,23843.95,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:24:00,23843.1,23850.0,23836.7,23849.4,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:25:00,23850.15,23853.35,23840.05,23849.9,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:26:00,23849.8,23854.75,23839.85,23854.75,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:27:00,23857.65,23869.55,23854.25,23862.95,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:28:00,23869.55,23869.6,23850.1,23852.65,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
2020-09-01 15:29:00,23854.7,23861.8,23841.75,23858.3,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-29,2020-11-26
