datetime,open,high,low,close,ATMStrPr,currWeek_exp_dt,nextWeek_exp_dt,farWeek_exp_dt,currMonth_exp_dt,nextMonth_exp_dt,farMonth_exp_dt,index_x,CEopen,CEhigh,CElow,CEclose,CEentryPrice,CEstoploss,CEtarget,CE_SLhit,CE_Tgthit,CEhitstatus,CEexitPrice,CE_MTM,CE_highMTM,CE_maxMTM,CE_lowMTM,CE_minMTM,CE_PnL,index_y,PEopen,PEhigh,PElow,PEclose,PEentryPrice,PEstoploss,PEtarget,PE_SLhit,PE_Tgthit,PEhitstatus,PEexitPrice,PE_MTM,PE_highMTM,PE_maxMTM,PE_lowMTM,PE_minMTM,PE_PnL,CBopen,CBhigh,CBlow,CBclose
01-01-2020 10:23,32156.55,32162.85,32155.05,32160.85,32200,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:23,47.75,48,46.05,46.5,94.55,113.46,18.91,0,0,,,48.05,48.5,53.7,46.55,-6.45,,01-01-2020 10:23,113.6,118,113.25,116.65,66.35,79.62,13.27,1,0,SL_hit,79.62,-50.3,-46.9,12.65,-51.65,-66.65,-13.27,161.35,164.05,161.25,163.15
01-01-2020 10:24,32160.15,32167,32155.5,32162.9,32200,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:24,46.55,48.95,46.15,48.3,94.55,113.46,18.91,0,0,,,46.25,48.4,53.7,45.6,-6.45,,01-01-2020 10:24,116,117,111.2,113.45,66.35,79.62,13.27,1,0,SL_hit,79.62,-47.1,-44.85,12.65,-50.65,-66.65,-13.27,162.55,163.15,160.15,161.75
01-01-2020 10:25,32164.95,32165.35,32152.9,32156.3,32200,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:25,48,48.45,46.55,47.45,94.55,113.46,18.91,0,0,,,47.1,48,53.7,46.1,-6.45,,01-01-2020 10:25,113.4,116.95,113,114.85,66.35,79.62,13.27,1,0,SL_hit,79.62,-48.5,-46.65,12.65,-50.6,-66.65,-13.27,161.4,163.5,161.45,162.3
01-01-2020 10:26,32156.6,32180.55,32156.6,32178.9,32200,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:26,47.5,50.85,47.5,50.25,94.55,113.46,18.91,0,0,,,44.3,47.05,53.7,43.7,-6.45,,01-01-2020 10:26,115.4,115.45,106.2,106.95,66.35,79.62,13.27,1,0,SL_hit,79.62,-40.6,-39.85,12.65,-49.1,-66.65,-13.27,162.9,162.95,157.05,157.2
01-01-2020 10:27,32179.65,32185.1,32172.35,32179.05,32200,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:27,50.25,50.75,49.3,49.75,94.55,113.46,18.91,0,0,,,44.8,45.25,53.7,43.8,-6.45,,01-01-2020 10:27,106.25,109.35,106.1,108.3,66.35,79.62,13.27,1,0,SL_hit,79.62,-41.95,-39.75,12.65,-43,-66.65,-13.27,156.5,158.65,156.85,158.05
01-01-2020 10:28,32180.1,32185.45,32177.25,32185.4,32200,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:28,49.5,53.15,49.45,52.25,94.55,113.46,18.91,0,0,,,42.3,45.1,53.7,41.4,-6.45,,01-01-2020 10:28,108.6,109.25,100.85,102.65,66.35,79.62,13.27,1,0,SL_hit,79.62,-36.3,-34.5,12.65,-42.9,-66.65,-13.27,158.1,158.7,154,154.9
01-01-2020 10:29,32187.05,32188.05,32171.1,32174.4,32200,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:29,52.55,52.6,50.6,51.25,94.55,113.46,18.91,0,0,,,43.3,43.95,53.7,41.95,-6.45,,01-01-2020 10:29,103.55,108,103.25,106.25,66.35,79.62,13.27,1,0,SL_hit,79.62,-39.9,-36.9,12.65,-41.65,-66.65,-13.27,156.1,158.6,155.85,157.5
01-01-2020 10:30,32171.55,32171.55,32127.2,32127.2,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:30,50.55,51.5,43.1,44.6,94.55,113.46,18.91,0,0,,,49.95,51.45,53.7,43.05,-6.45,,01-01-2020 10:30,106.8,122.7,106,121.45,66.35,79.62,13.27,1,0,SL_hit,79.62,-55.1,-39.65,12.65,-56.35,-66.65,-13.27,157.35,165.8,157.5,166.05
01-01-2020 10:31,32125.55,32144.75,32125.55,32139.9,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:31,44.85,47.5,44.7,46.05,94.55,113.46,18.91,0,0,,,48.5,49.85,53.7,47.05,-6.45,,01-01-2020 10:31,121.35,121.5,115.15,118.7,66.35,79.62,13.27,1,0,SL_hit,79.62,-52.35,-48.8,12.65,-55.15,-66.65,-13.27,166.2,166.2,162.65,164.75
01-01-2020 10:32,32140.3,32149.6,32137.8,32143.85,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:32,46.25,47.4,45.7,47.4,94.55,113.46,18.91,0,0,,,47.15,48.85,53.7,47.15,-6.45,,01-01-2020 10:32,118.6,118.8,114.1,114.1,66.35,79.62,13.27,1,0,SL_hit,79.62,-47.75,-47.75,12.65,-52.45,-66.65,-13.27,164.85,164.5,161.5,161.5
01-01-2020 10:33,32146.85,32157.4,32145.1,32156.3,32200,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:33,47.1,47.9,46.2,47.75,94.55,113.46,18.91,0,0,,,46.8,48.35,53.7,46.65,-6.45,,01-01-2020 10:33,114.35,116,112.9,112.9,66.35,79.62,13.27,1,0,SL_hit,79.62,-46.55,-46.55,12.65,-49.65,-66.65,-13.27,161.45,162.2,160.8,160.65
01-01-2020 10:34,32156.15,32162.1,32154,32156.1,32200,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:34,46.95,47.4,46.45,46.9,94.55,113.46,18.91,0,0,,,47.65,48.1,53.7,47.15,-6.45,,01-01-2020 10:34,114.8,114.85,113.15,113.9,66.35,79.62,13.27,1,0,SL_hit,79.62,-47.55,-46.8,12.65,-48.5,-66.65,-13.27,161.75,161.3,160.55,160.8
01-01-2020 10:35,32161.3,32161.3,32147.65,32147.65,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:35,46.6,46.8,45.25,45.35,94.55,113.46,18.91,0,0,,,49.2,49.3,53.7,47.75,-6.45,,01-01-2020 10:35,113.3,118.4,113.3,117.65,66.35,79.62,13.27,1,0,SL_hit,79.62,-51.3,-46.95,12.65,-52.05,-66.65,-13.27,159.9,163.65,160.1,163
01-01-2020 10:36,32151.45,32151.45,32134.65,32145,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:36,45.3,46.65,44.2,46.3,94.55,113.46,18.91,0,0,,,48.25,50.35,53.7,47.9,-6.45,,01-01-2020 10:36,118,119.25,115.65,116.8,66.35,79.62,13.27,1,0,SL_hit,79.62,-50.45,-49.3,12.65,-52.9,-66.65,-13.27,163.3,163.45,162.3,163.1
01-01-2020 10:37,32145.4,32146.9,32137.2,32140.8,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:37,46,46.3,45,46.05,94.55,113.46,18.91,0,0,,,48.5,49.55,53.7,48.25,-6.45,,01-01-2020 10:37,118,119,116.55,116.55,66.35,79.62,13.27,1,0,SL_hit,79.62,-50.2,-50.2,12.65,-52.65,-66.65,-13.27,164,164,162.85,162.6
01-01-2020 10:38,32142.05,32143.8,32133.65,32137.75,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:38,45.95,46,44.4,44.9,94.55,113.46,18.91,0,0,,,49.65,50.15,53.7,48.55,-6.45,,01-01-2020 10:38,116.9,119.1,116.6,119,66.35,79.62,13.27,1,0,SL_hit,79.62,-52.65,-50.25,12.65,-52.75,-66.65,-13.27,162.85,163.5,162.6,163.9
01-01-2020 10:39,32139.05,32143.95,32133.65,32141.5,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:39,44.9,46.7,43.45,45.8,94.55,113.46,18.91,0,0,,,48.75,51.1,53.7,47.85,-6.45,,01-01-2020 10:39,119,119.9,114.75,115.65,66.35,79.62,13.27,1,0,SL_hit,79.62,-49.3,-48.4,12.65,-53.55,-66.65,-13.27,163.9,163.35,161.45,161.45
01-01-2020 10:40,32145.9,32145.9,32138.05,32141.3,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:40,45.85,46.7,45.35,45.7,94.55,113.46,18.91,0,0,,,48.85,49.2,53.7,47.85,-6.45,,01-01-2020 10:40,116.55,117.15,113.7,115.05,66.35,79.62,13.27,1,0,SL_hit,79.62,-48.7,-47.35,12.65,-50.8,-66.65,-13.27,162.4,162.5,160.4,160.75
01-01-2020 10:41,32143,32154.15,32139.9,32153.2,32200,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:41,46.15,47.95,45.8,47.3,94.55,113.46,18.91,0,0,,,47.25,48.75,53.7,46.6,-6.45,,01-01-2020 10:41,115.3,116.45,109.55,112.9,66.35,79.62,13.27,1,0,SL_hit,79.62,-46.55,-43.2,12.65,-50.1,-66.65,-13.27,161.45,162.25,157.5,160.2
01-01-2020 10:42,32151.95,32163.25,32148.95,32162.65,32200,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:42,47,48,46.15,47.8,94.55,113.46,18.91,0,0,,,46.75,48.4,53.7,46.55,-6.45,,01-01-2020 10:42,113.05,115.4,110.05,110.75,66.35,79.62,13.27,1,0,SL_hit,79.62,-44.4,-43.7,12.65,-49.05,-66.65,-13.27,160.05,161.55,158.05,158.55
01-01-2020 10:43,32163.3,32163.3,32145.6,32145.6,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:43,47.85,47.85,45.25,45.25,94.55,113.46,18.91,0,0,,,49.3,49.3,53.7,46.7,-6.45,,01-01-2020 10:43,110.8,117.25,110.8,116.85,66.35,79.62,13.27,1,0,SL_hit,79.62,-50.5,-44.45,12.65,-50.9,-66.65,-13.27,158.65,162.5,158.65,162.1
01-01-2020 10:44,32147.75,32149.95,32138.9,32142.7,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:44,45.4,46.45,45.4,46.3,94.55,113.46,18.91,0,0,,,48.25,49.15,53.7,48.1,-6.45,,01-01-2020 10:44,117,117.95,115.9,117.2,66.35,79.62,13.27,1,0,SL_hit,79.62,-50.85,-49.55,12.65,-51.6,-66.65,-13.27,162.4,163.35,162.35,163.5
01-01-2020 10:45,32142.35,32148.75,32133.75,32144.6,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:45,46,46.4,45.4,46,94.55,113.46,18.91,0,0,,,48.55,49.15,53.7,48.15,-6.45,,01-01-2020 10:45,117.5,119,115.9,116.55,66.35,79.62,13.27,1,0,SL_hit,79.62,-50.2,-49.55,12.65,-52.65,-66.65,-13.27,163.5,164.4,162.3,162.55
01-01-2020 10:46,32142.85,32145.85,32134.9,32143.45,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:46,46,46.1,44.4,45.55,94.55,113.46,18.91,0,0,,,49,50.15,53.7,48.45,-6.45,,01-01-2020 10:46,116.65,119,116.35,117.7,66.35,79.62,13.27,1,0,SL_hit,79.62,-51.35,-50,12.65,-52.65,-66.65,-13.27,162.65,163.4,162.45,163.25
01-01-2020 10:47,32144.75,32144.75,32123.5,32134.75,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:47,45.4,45.4,42.15,43.7,94.55,113.46,18.91,0,0,,,50.85,52.4,53.7,49.15,-6.45,,01-01-2020 10:47,116.8,124.35,116.8,120.5,66.35,79.62,13.27,1,0,SL_hit,79.62,-54.15,-50.45,12.65,-58,-66.65,-13.27,162.2,166.5,162.2,164.2
01-01-2020 10:48,32134.7,32136.6,32123.45,32123.45,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:48,42.8,44.15,42.5,43.1,94.55,113.46,18.91,0,0,,,51.45,52.05,53.7,50.4,-6.45,,01-01-2020 10:48,120.3,124.95,120.3,124,66.35,79.62,13.27,1,0,SL_hit,79.62,-57.65,-53.95,12.65,-58.6,-66.65,-13.27,163.1,167.45,164.45,167.1
01-01-2020 10:49,32124.5,32128.2,32111.5,32120.75,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:49,43.05,43.95,41.55,43,94.55,113.46,18.91,0,0,,,51.55,53,53.7,50.6,-6.45,,01-01-2020 10:49,124,129.45,124,126.65,66.35,79.62,13.27,1,0,SL_hit,79.62,-60.3,-57.65,12.65,-63.1,-66.65,-13.27,167.05,171,167.95,169.65
01-01-2020 10:50,32119.95,32122.2,32113.65,32121.65,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:50,43.1,43.45,41.45,43.3,94.55,113.46,18.91,0,0,,,51.25,53.1,53.7,51.1,-6.45,,01-01-2020 10:50,126.25,130,122.75,123.5,66.35,79.62,13.27,1,0,SL_hit,79.62,-57.15,-56.4,12.65,-63.65,-66.65,-13.27,169.35,171.45,166.2,166.8
01-01-2020 10:51,32121.25,32122.55,32109.1,32116,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:51,43.3,43.4,41.35,41.7,94.55,113.46,18.91,0,0,,,52.85,53.2,53.7,51.15,-6.45,,01-01-2020 10:51,124.4,129.6,123.7,129.1,66.35,79.62,13.27,1,0,SL_hit,79.62,-62.75,-57.35,12.65,-63.25,-66.65,-13.27,167.7,170.95,167.1,170.8
01-01-2020 10:52,32114.95,32115.05,32090.7,32096.25,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:52,41.55,41.8,34.7,38.55,94.55,113.46,18.91,0,0,,,56,59.85,59.85,52.75,-6.45,,01-01-2020 10:52,128.25,148.5,128.25,139.9,66.35,79.62,13.27,1,0,SL_hit,79.62,-73.55,-61.9,12.65,-82.15,-82.15,-13.27,169.8,183.2,170.05,178.45
01-01-2020 10:53,32095.5,32100.7,32089.6,32094.9,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:53,38.65,39.15,35.95,36,94.55,113.46,18.91,0,0,,,58.55,58.6,59.85,55.4,-6.45,,01-01-2020 10:53,139.7,143.55,138.85,143,66.35,79.62,13.27,1,0,SL_hit,79.62,-76.65,-72.5,12.65,-77.2,-82.15,-13.27,178.35,179.5,178,179
01-01-2020 10:54,32097.7,32109.6,32094.45,32108.55,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:54,36.5,38.35,35.55,38.15,94.55,113.46,18.91,0,0,,,56.4,59,59.85,56.2,-6.45,,01-01-2020 10:54,141.85,144.2,133,135.55,66.35,79.62,13.27,1,0,SL_hit,79.62,-69.2,-66.65,12.65,-77.85,-82.15,-13.27,178.35,179.75,171.35,173.7
01-01-2020 10:55,32109.5,32109.5,32094.5,32103.3,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:55,38.25,38.35,37.3,37.7,94.55,113.46,18.91,0,0,,,56.85,57.25,59.85,56.2,-6.45,,01-01-2020 10:55,136.25,140.25,136.25,137.75,66.35,79.62,13.27,1,0,SL_hit,79.62,-71.4,-69.9,12.65,-73.9,-82.15,-13.27,174.5,177.55,174.6,175.45
01-01-2020 10:56,32104.55,32111.35,32100,32108.65,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:56,37.6,39.15,37.3,39.15,94.55,113.46,18.91,0,0,,,55.4,57.25,59.85,55.4,-6.45,,01-01-2020 10:56,138,138.55,132.05,133.15,66.35,79.62,13.27,1,0,SL_hit,79.62,-66.8,-65.7,12.65,-72.2,-82.15,-13.27,175.6,175.85,171.2,172.3
01-01-2020 10:57,32112.45,32112.45,32104.85,32109.4,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:57,39.1,39.4,37.8,38.7,94.55,113.46,18.91,0,0,,,55.85,56.75,59.85,55.15,-6.45,,01-01-2020 10:57,132.9,138,132,135.55,66.35,79.62,13.27,1,0,SL_hit,79.62,-69.2,-65.65,12.65,-71.65,-82.15,-13.27,172,175.8,171.4,174.25
01-01-2020 10:58,32108.7,32109,32096.95,32104.95,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:58,38.85,38.85,36.65,38.15,94.55,113.46,18.91,0,0,,,56.4,57.9,59.85,55.7,-6.45,,01-01-2020 10:58,135.8,139,134.9,136,66.35,79.62,13.27,1,0,SL_hit,79.62,-69.65,-68.55,12.65,-72.65,-82.15,-13.27,174.65,175.65,173.75,174.15
01-01-2020 10:59,32105.55,32107.75,32099.7,32107.75,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 10:59,38.55,39.1,38.05,38.85,94.55,113.46,18.91,0,0,,,55.7,56.5,59.85,55.45,-6.45,,01-01-2020 10:59,135.6,136.8,132.8,133.3,66.35,79.62,13.27,1,0,SL_hit,79.62,-66.95,-66.45,12.65,-70.45,-82.15,-13.27,174.15,174.85,171.9,172.15
01-01-2020 11:00,32107.9,32108.7,32101.95,32104.85,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:00,38.6,38.7,37.45,37.55,94.55,113.46,18.91,0,0,,,57,57.1,59.85,55.85,-6.45,,01-01-2020 11:00,133.1,138.7,133,137.3,66.35,79.62,13.27,1,0,SL_hit,79.62,-70.95,-66.65,12.65,-72.35,-82.15,-13.27,171.7,176.15,171.7,174.85
01-01-2020 11:01,32105.95,32116,32099.9,32116,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:01,37.7,40.3,37.5,39.4,94.55,113.46,18.91,0,0,,,55.15,57.05,59.85,54.25,-6.45,,01-01-2020 11:01,137.2,138,128.1,132.95,66.35,79.62,13.27,1,0,SL_hit,79.62,-66.6,-61.75,12.65,-71.65,-82.15,-13.27,174.9,175.5,168.4,172.35
01-01-2020 11:02,32114.3,32119.1,32110,32117.8,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:02,39.1,40.25,39.05,39.4,94.55,113.46,18.91,0,0,,,55.15,55.5,59.85,54.3,-6.45,,01-01-2020 11:02,133.8,133.8,127.2,129.05,66.35,79.62,13.27,1,0,SL_hit,79.62,-62.7,-60.85,12.65,-67.45,-82.15,-13.27,172.9,172.85,167.45,168.45
01-01-2020 11:03,32118.25,32119.2,32109.55,32111.85,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:03,39.25,40,38.75,38.95,94.55,113.46,18.91,0,0,,,55.6,55.8,59.85,54.55,-6.45,,01-01-2020 11:03,129.6,132.95,128.4,132.9,66.35,79.62,13.27,1,0,SL_hit,79.62,-66.55,-62.05,12.65,-66.6,-82.15,-13.27,168.85,171.7,168.4,171.85
01-01-2020 11:04,32112.55,32113.2,32101.25,32112.75,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:04,38.85,39.85,38.1,39.85,94.55,113.46,18.91,0,0,,,54.7,56.45,59.85,54.7,-6.45,,01-01-2020 11:04,133.45,136,132,132,66.35,79.62,13.27,1,0,SL_hit,79.62,-65.65,-65.65,12.65,-69.65,-82.15,-13.27,172.3,174.1,171.85,171.85
01-01-2020 11:05,32112.7,32113.75,32106.85,32110.75,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:05,39.65,39.95,39.3,39.55,94.55,113.46,18.91,0,0,,,55,55.25,59.85,54.6,-6.45,,01-01-2020 11:05,132.6,134.45,131.2,134.15,66.35,79.62,13.27,1,0,SL_hit,79.62,-67.8,-64.85,12.65,-68.1,-82.15,-13.27,172.25,173.75,171.15,173.7
01-01-2020 11:06,32111.7,32120.5,32107.3,32120.5,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:06,39.55,40.6,39.3,40.35,94.55,113.46,18.91,0,0,,,54.2,55.25,59.85,53.95,-6.45,,01-01-2020 11:06,134.65,134.65,128.85,129.3,66.35,79.62,13.27,1,0,SL_hit,79.62,-62.95,-62.5,12.65,-68.3,-82.15,-13.27,174.2,173.95,169.45,169.65
01-01-2020 11:07,32121.85,32122.95,32117.75,32120.05,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:07,40.45,40.95,39.75,39.75,94.55,113.46,18.91,0,0,,,54.8,54.8,59.85,53.6,-6.45,,01-01-2020 11:07,129.2,129.9,128,129.75,66.35,79.62,13.27,1,0,SL_hit,79.62,-63.4,-61.65,12.65,-63.55,-82.15,-13.27,169.65,169.65,168.95,169.5
01-01-2020 11:08,32122.75,32122.75,32110.55,32120.5,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:08,39.45,40.2,38.85,39.2,94.55,113.46,18.91,0,0,,,55.35,55.7,59.85,54.35,-6.45,,01-01-2020 11:08,129.4,134.45,129.4,131.6,66.35,79.62,13.27,1,0,SL_hit,79.62,-65.25,-63.05,12.65,-68.1,-82.15,-13.27,168.85,173.3,169.6,170.8
01-01-2020 11:09,32121.85,32122.8,32110.2,32111.5,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:09,39.45,39.6,36.65,37.9,94.55,113.46,18.91,0,0,,,56.65,57.9,59.85,54.95,-6.45,,01-01-2020 11:09,131.2,135.6,130,135.6,66.35,79.62,13.27,1,0,SL_hit,79.62,-69.25,-63.65,12.65,-69.25,-82.15,-13.27,170.65,172.25,169.6,173.5
01-01-2020 11:10,32112.1,32114.45,32105.3,32107.55,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:10,37.95,38.7,37.85,37.85,94.55,113.46,18.91,0,0,,,56.7,56.7,59.85,55.85,-6.45,,01-01-2020 11:10,135.2,136.8,133.5,136.8,66.35,79.62,13.27,1,0,SL_hit,79.62,-70.45,-67.15,12.65,-70.45,-82.15,-13.27,173.15,174.65,172.2,174.65
01-01-2020 11:11,32107.65,32107.65,32100.7,32103.5,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:11,37.7,38.4,37,38.05,94.55,113.46,18.91,0,0,,,56.5,57.55,59.85,56.15,-6.45,,01-01-2020 11:11,136.95,139.5,136.75,138.4,66.35,79.62,13.27,1,0,SL_hit,79.62,-72.05,-70.4,12.65,-73.15,-82.15,-13.27,174.65,176.5,175.15,176.45
01-01-2020 11:12,32102.95,32105,32099.2,32102.95,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:12,37.8,38.35,37.2,37.9,94.55,113.46,18.91,0,0,,,56.65,57.35,59.85,56.2,-6.45,,01-01-2020 11:12,138.55,139.55,136.6,138,66.35,79.62,13.27,1,0,SL_hit,79.62,-71.65,-70.25,12.65,-73.2,-82.15,-13.27,176.35,176.75,174.95,175.9
01-01-2020 11:13,32102.9,32114.8,32101.3,32114.55,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:13,37.8,39.2,37.6,38.8,94.55,113.46,18.91,0,0,,,55.75,56.95,59.85,55.35,-6.45,,01-01-2020 11:13,137.25,138,131.45,132.15,66.35,79.62,13.27,1,0,SL_hit,79.62,-65.8,-65.1,12.65,-71.65,-82.15,-13.27,175.05,175.6,170.65,170.95
01-01-2020 11:14,32111.65,32117.25,32110.15,32115.25,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:14,38.55,39.2,38.05,38.5,94.55,113.46,18.91,0,0,,,56.05,56.5,59.85,55.35,-6.45,,01-01-2020 11:14,132.65,135.25,131.3,134.8,66.35,79.62,13.27,1,0,SL_hit,79.62,-68.45,-64.95,12.65,-68.9,-82.15,-13.27,171.2,173.3,170.5,173.3
01-01-2020 11:15,32112.55,32126.15,32109.65,32126,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:15,38.5,40.45,38.5,39.9,94.55,113.46,18.91,0,0,,,54.65,56.05,59.85,54.1,-6.45,,01-01-2020 11:15,134.1,134.1,126.6,128.2,66.35,79.62,13.27,1,0,SL_hit,79.62,-61.85,-60.25,12.65,-67.75,-82.15,-13.27,172.6,172.6,167.05,168.1
01-01-2020 11:16,32125.2,32127.65,32120.65,32123.8,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:16,39.85,40.3,39.15,39.85,94.55,113.46,18.91,0,0,,,54.7,55.4,59.85,54.25,-6.45,,01-01-2020 11:16,129,130.95,128.45,129.35,66.35,79.62,13.27,1,0,SL_hit,79.62,-63,-62.1,12.65,-64.6,-82.15,-13.27,168.85,170.1,168.75,169.2
01-01-2020 11:17,32123.25,32125.3,32117.4,32120.45,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:17,39.75,40.45,39.1,40,94.55,113.46,18.91,0,0,,,54.55,55.45,59.85,54.1,-6.45,,01-01-2020 11:17,129.65,132.1,129.65,130.3,66.35,79.62,13.27,1,0,SL_hit,79.62,-63.95,-63.3,12.65,-65.75,-82.15,-13.27,169.4,171.2,170.1,170.3
01-01-2020 11:18,32119.3,32123.65,32110.85,32110.85,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:18,40.15,40.25,38.75,38.95,94.55,113.46,18.91,0,0,,,55.6,55.8,59.85,54.3,-6.45,,01-01-2020 11:18,130,134.05,129.3,134.05,66.35,79.62,13.27,1,0,SL_hit,79.62,-67.7,-62.95,12.65,-67.7,-82.15,-13.27,170.15,172.8,169.55,173
01-01-2020 11:19,32112.25,32112.25,32100,32104.2,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 11:19,38.7,39.15,38,38.7,94.55,113.46,18.91,0,0,,,55.85,56.55,59.85,55.4,-6.45,,01-01-2020 11:19,133.95,136.05,133,133.25,66.35,79.62,13.27,1,0,SL_hit,79.62,-66.9,-66.65,12.65,-69.7,-82.15,-13.27,172.65,174.05,172.15,171.95
