Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2014-01-31,143.0,147.5500030517578,142.3000030517578,146.9499969482422,140.45513916015625,765126,ADANIPORTS
2014-02-03,146.39999389648438,146.64999389648438,143.39999389648438,143.9499969482422,137.5876922607422,520680,ADANIPORTS
2014-02-04,142.5,148.5,141.9499969482422,146.89999389648438,140.40733337402344,787885,ADANIPORTS
2014-02-05,146.89999389648438,148.5,144.5,145.6999969482422,139.26039123535156,2446824,ADANIPORTS
2014-02-06,148.0,148.85000610351562,145.6999969482422,146.39999389648438,139.92945861816406,720689,ADANIPORTS
2014-02-07,147.5,152.5,146.6999969482422,147.5,140.9808349609375,6366201,ADANIPORTS
2014-02-10,147.25,149.10000610351562,146.6999969482422,148.0500030517578,141.5065155029297,1981260,ADANIPORTS
2014-02-11,149.89999389648438,150.0,147.5500030517578,148.25,141.6977081298828,2114388,ADANIPORTS
2014-02-12,149.0,149.1999969482422,144.35000610351562,146.0500030517578,139.59494018554688,835543,ADANIPORTS
2014-02-13,146.10000610351562,147.25,143.5,144.14999389648438,137.77890014648438,734478,ADANIPORTS
2014-02-14,143.35000610351562,148.39999389648438,143.35000610351562,147.0500030517578,140.55072021484375,919174,ADANIPORTS
2014-02-17,148.39999389648438,152.0,146.1999969482422,151.1999969482422,144.51731872558594,647048,ADANIPORTS
2014-02-18,152.0,160.39999389648438,151.4499969482422,159.64999389648438,152.59384155273438,3306662,ADANIPORTS
2014-02-19,160.0,165.0,158.5,164.10000610351562,156.84715270996094,2624162,ADANIPORTS
2014-02-20,161.0500030517578,167.5,160.14999389648438,164.8000030517578,157.5162353515625,2344760,ADANIPORTS
2014-02-21,166.39999389648438,168.39999389648438,162.5500030517578,167.25,159.85794067382812,2288323,ADANIPORTS
2014-02-24,167.0,170.6999969482422,163.35000610351562,164.5,157.22946166992188,2124447,ADANIPORTS
2014-02-25,164.85000610351562,166.60000610351562,158.0500030517578,159.0,151.9725341796875,1682365,ADANIPORTS
2014-02-26,160.0,161.6999969482422,154.85000610351562,160.75,153.64523315429688,1778597,ADANIPORTS
2014-02-28,160.60000610351562,169.8000030517578,160.14999389648438,167.25,159.85794067382812,2464976,ADANIPORTS
2014-03-03,168.0,173.8000030517578,167.39999389648438,171.64999389648438,164.06346130371094,1937906,ADANIPORTS
2014-03-04,172.3000030517578,176.8000030517578,171.10000610351562,175.4499969482422,167.6955108642578,2792682,ADANIPORTS
2014-03-05,176.1999969482422,178.64999389648438,175.0500030517578,176.89999389648438,169.08140563964844,2423656,ADANIPORTS
2014-03-06,177.25,179.6999969482422,175.75,179.14999389648438,171.23194885253906,1618425,ADANIPORTS
2014-03-07,179.6999969482422,189.6999969482422,176.5500030517578,186.89999389648438,178.63943481445312,4517490,ADANIPORTS
2014-03-10,185.9499969482422,190.75,182.3000030517578,187.85000610351562,179.54745483398438,2522084,ADANIPORTS
2014-03-11,188.10000610351562,188.5,183.64999389648438,184.60000610351562,176.44110107421875,1741685,ADANIPORTS
2014-03-12,183.25,186.35000610351562,182.0500030517578,183.64999389648438,175.53306579589844,1067157,ADANIPORTS
2014-03-13,183.64999389648438,185.6999969482422,177.89999389648438,179.1999969482422,171.27975463867188,923751,ADANIPORTS
2014-03-14,177.0,185.35000610351562,175.1999969482422,183.1999969482422,175.10296630859375,1715374,ADANIPORTS
2014-03-18,183.5,189.8000030517578,183.5,188.75,180.4076690673828,3061068,ADANIPORTS
2014-03-19,189.9499969482422,189.9499969482422,184.3000030517578,185.1999969482422,177.0145721435547,1385598,ADANIPORTS
2014-03-20,184.0500030517578,186.89999389648438,180.75,181.60000610351562,173.57369995117188,1230749,ADANIPORTS
2014-03-21,183.0,184.39999389648438,179.8000030517578,181.6999969482422,173.6692657470703,1492705,ADANIPORTS
2014-03-24,182.0,182.89999389648438,174.60000610351562,178.5,170.61070251464844,1389494,ADANIPORTS
2014-03-25,179.0,182.1999969482422,177.0,179.89999389648438,171.9488067626953,1468660,ADANIPORTS
2014-03-26,180.5500030517578,183.0,177.8000030517578,178.8000030517578,170.89744567871094,1836011,ADANIPORTS
2014-03-27,178.5,180.5500030517578,177.8000030517578,179.75,171.8054962158203,1595618,ADANIPORTS
2014-03-28,179.35000610351562,188.10000610351562,179.35000610351562,186.14999389648438,177.9225616455078,5268789,ADANIPORTS
2014-03-31,187.39999389648438,192.8000030517578,185.75,187.4499969482422,179.16514587402344,3889451,ADANIPORTS
2014-04-01,188.6999969482422,189.39999389648438,184.3000030517578,186.3000030517578,178.06597900390625,1143086,ADANIPORTS
2014-04-02,187.89999389648438,189.6999969482422,175.14999389648438,186.0,177.7792205810547,2072685,ADANIPORTS
2014-04-03,186.0500030517578,187.8000030517578,179.10000610351562,181.3000030517578,173.28695678710938,2074961,ADANIPORTS
2014-04-04,182.0,183.39999389648438,178.35000610351562,179.85000610351562,171.9010467529297,2928018,ADANIPORTS
2014-04-07,180.25,182.8000030517578,175.5,177.0,169.177001953125,2230925,ADANIPORTS
2014-04-09,178.8000030517578,184.1999969482422,176.89999389648438,183.4499969482422,175.34193420410156,3813131,ADANIPORTS
2014-04-10,183.35000610351562,204.39999389648438,183.35000610351562,193.0,184.4698486328125,15336233,ADANIPORTS
2014-04-11,193.5,200.60000610351562,188.14999389648438,193.64999389648438,185.0911102294922,8768812,ADANIPORTS
2014-04-15,195.0,195.3000030517578,185.3000030517578,187.0,178.73504638671875,4579077,ADANIPORTS
2014-04-16,187.60000610351562,198.35000610351562,187.0500030517578,194.10000610351562,185.52120971679688,7878787,ADANIPORTS
2014-04-17,195.35000610351562,203.39999389648438,195.3000030517578,198.39999389648438,189.6311492919922,6192143,ADANIPORTS
2014-04-21,199.89999389648438,209.5,198.89999389648438,204.0,194.98365783691406,7284821,ADANIPORTS
2014-04-22,205.60000610351562,208.89999389648438,202.14999389648438,204.8000030517578,195.74830627441406,3848936,ADANIPORTS
2014-04-23,208.0,213.0500030517578,203.35000610351562,204.4499969482422,195.4137725830078,7702502,ADANIPORTS
2014-04-24,204.4499969482422,204.4499969482422,204.4499969482422,204.4499969482422,195.4137725830078,0,ADANIPORTS
2014-04-25,205.0,206.6999969482422,197.25,198.6999969482422,189.91790771484375,5808334,ADANIPORTS
2014-04-28,199.39999389648438,199.64999389648438,189.39999389648438,192.14999389648438,183.65740966796875,6111039,ADANIPORTS
2014-04-29,193.6999969482422,196.5,190.5500030517578,191.5500030517578,183.08392333984375,4973177,ADANIPORTS
2014-04-30,192.0500030517578,194.4499969482422,174.60000610351562,188.1999969482422,179.88198852539062,5884524,ADANIPORTS
2014-05-02,190.0,192.39999389648438,184.0,185.85000610351562,177.6358642578125,5328258,ADANIPORTS
2014-05-05,187.0,190.39999389648438,182.5,186.0500030517578,177.82701110839844,3462920,ADANIPORTS
2014-05-06,187.3000030517578,193.89999389648438,186.60000610351562,192.5,183.99192810058594,3079280,ADANIPORTS
2014-05-07,193.5,196.14999389648438,187.35000610351562,189.5,181.12454223632812,4398923,ADANIPORTS
2014-05-08,190.0500030517578,191.60000610351562,185.0500030517578,190.1999969482422,181.7935791015625,4955646,ADANIPORTS
2014-05-09,191.10000610351562,208.64999389648438,189.10000610351562,204.6999969482422,195.6527099609375,8272339,ADANIPORTS
2014-05-12,206.5,209.5,200.10000610351562,204.60000610351562,195.55714416503906,4820292,ADANIPORTS
2014-05-13,210.0500030517578,227.6999969482422,210.0,224.5,214.57762145996094,21252250,ADANIPORTS
2014-05-14,227.0,229.35000610351562,215.5500030517578,217.0500030517578,207.45687866210938,11619778,ADANIPORTS
2014-05-15,219.5,227.1999969482422,215.5500030517578,220.39999389648438,210.6588134765625,13153383,ADANIPORTS
2014-05-16,235.0,235.0,219.0500030517578,225.0,215.05551147460938,16816546,ADANIPORTS
2014-05-19,228.0,232.5,225.60000610351562,231.64999389648438,221.41159057617188,8324363,ADANIPORTS
2014-05-20,233.9499969482422,244.6999969482422,231.5500030517578,235.8000030517578,225.378173828125,7962251,ADANIPORTS
2014-05-21,237.39999389648438,237.39999389648438,212.25,225.64999389648438,215.67677307128906,5478596,ADANIPORTS
2014-05-22,227.5,230.5500030517578,224.0,225.0500030517578,215.10328674316406,4449033,ADANIPORTS
2014-05-23,224.0,229.0,223.25,227.6999969482422,217.63616943359375,3328418,ADANIPORTS
2014-05-26,229.5,235.9499969482422,211.10000610351562,223.25,213.38284301757812,6471305,ADANIPORTS
2014-05-27,221.0500030517578,223.0,211.64999389648438,214.4499969482422,204.97181701660156,4048066,ADANIPORTS
2014-05-28,214.10000610351562,222.6999969482422,214.10000610351562,220.39999389648438,210.6588134765625,2455740,ADANIPORTS
2014-05-29,220.0,221.10000610351562,211.10000610351562,211.89999389648438,202.5344696044922,3058419,ADANIPORTS
2014-05-30,212.0,232.0,212.0,227.5,217.44500732421875,11195546,ADANIPORTS
2014-06-02,229.0,230.3000030517578,224.0500030517578,226.14999389648438,216.15469360351562,2341446,ADANIPORTS
2014-06-03,227.60000610351562,241.8000030517578,226.64999389648438,240.3000030517578,229.67929077148438,6583611,ADANIPORTS
2014-06-04,241.85000610351562,245.35000610351562,237.8000030517578,243.85000610351562,233.0723876953125,4530747,ADANIPORTS
2014-06-05,244.5,245.0,236.39999389648438,241.64999389648438,230.96958923339844,5542042,ADANIPORTS
2014-06-06,243.85000610351562,260.3999938964844,242.0,257.6499938964844,246.26246643066406,8606900,ADANIPORTS
2014-06-09,259.0,261.79998779296875,252.3000030517578,254.0,242.77378845214844,4765315,ADANIPORTS
2014-06-10,255.6999969482422,255.6999969482422,242.6999969482422,246.0500030517578,235.1751251220703,5125196,ADANIPORTS
2014-06-11,247.39999389648438,251.0,235.5,238.1999969482422,227.67210388183594,6632454,ADANIPORTS
2014-06-12,239.0,242.10000610351562,233.10000610351562,236.9499969482422,226.4773406982422,2751243,ADANIPORTS
2014-06-13,237.9499969482422,246.5500030517578,223.5500030517578,230.60000610351562,220.4080047607422,5345562,ADANIPORTS
2014-06-16,229.9499969482422,230.0,219.64999389648438,228.10000610351562,218.0185089111328,3233252,ADANIPORTS
2014-06-17,227.89999389648438,236.60000610351562,226.39999389648438,236.10000610351562,225.6649169921875,3338397,ADANIPORTS
2014-06-18,235.0,239.3000030517578,228.85000610351562,231.0500030517578,220.83811950683594,2415067,ADANIPORTS
2014-06-19,231.0,234.35000610351562,224.60000610351562,225.9499969482422,215.96351623535156,2672876,ADANIPORTS
2014-06-20,224.4499969482422,236.0,223.10000610351562,232.60000610351562,222.3196258544922,3228673,ADANIPORTS
2014-06-23,233.9499969482422,239.1999969482422,233.60000610351562,237.0,226.525146484375,2865754,ADANIPORTS
2014-06-24,239.3000030517578,243.5,235.5,238.0,227.48092651367188,3569302,ADANIPORTS
2014-06-25,238.9499969482422,241.1999969482422,235.64999389648438,237.14999389648438,226.6685028076172,1943671,ADANIPORTS
2014-06-26,238.0,238.89999389648438,232.64999389648438,234.5500030517578,224.1834259033203,1801189,ADANIPORTS
2014-06-27,235.0,236.0,230.5,231.39999389648438,221.17263793945312,3496814,ADANIPORTS
2014-06-30,232.0,244.89999389648438,231.75,243.6999969482422,232.9290008544922,3695817,ADANIPORTS
2014-07-01,245.4499969482422,247.3000030517578,242.6999969482422,244.1999969482422,233.4069061279297,1969294,ADANIPORTS
2014-07-02,245.9499969482422,279.3999938964844,245.89999389648438,271.25,259.2613830566406,29796852,ADANIPORTS
2014-07-03,271.8999938964844,276.3500061035156,267.79998779296875,270.3999938964844,258.44891357421875,10025759,ADANIPORTS
2014-07-04,271.3999938964844,277.5,269.3999938964844,275.54998779296875,263.3713073730469,7514461,ADANIPORTS
2014-07-07,277.8500061035156,282.6000061035156,248.0,280.70001220703125,268.2937316894531,10604584,ADANIPORTS
2014-07-08,281.5,281.5,253.60000610351562,258.45001220703125,247.02711486816406,5348048,ADANIPORTS
2014-07-09,258.0,272.6499938964844,249.35000610351562,264.8999938964844,253.19203186035156,7271247,ADANIPORTS
2014-07-10,267.25,285.3999938964844,252.35000610351562,270.29998779296875,258.3533630371094,9128261,ADANIPORTS
2014-07-11,273.0,279.8999938964844,244.60000610351562,248.6999969482422,237.7080078125,7391100,ADANIPORTS
2014-07-14,249.8000030517578,255.3000030517578,246.85000610351562,252.8000030517578,241.62681579589844,3749117,ADANIPORTS
2014-07-15,254.8000030517578,264.25,254.60000610351562,262.95001220703125,251.3282012939453,4753216,ADANIPORTS
2014-07-16,264.1000061035156,285.3999938964844,263.0,281.0,268.5804138183594,6760956,ADANIPORTS
2014-07-17,285.0,289.6499938964844,282.54998779296875,285.6499938964844,273.02496337890625,6726603,ADANIPORTS
2014-07-18,283.75,293.3999938964844,275.54998779296875,288.29998779296875,275.55780029296875,8919945,ADANIPORTS
2014-07-21,290.0,293.8500061035156,286.1000061035156,288.1000061035156,275.3666076660156,4470445,ADANIPORTS
2014-07-22,288.70001220703125,289.8999938964844,282.1499938964844,284.79998779296875,272.2124328613281,3096008,ADANIPORTS
2014-07-23,285.04998779296875,287.5,277.1499938964844,279.79998779296875,267.43341064453125,3814814,ADANIPORTS
2014-07-24,280.1499938964844,282.6499938964844,271.6499938964844,275.70001220703125,263.5147399902344,3952702,ADANIPORTS
2014-07-25,272.8999938964844,276.0,263.04998779296875,268.04998779296875,256.2027587890625,5432866,ADANIPORTS
2014-07-28,267.75,277.75,264.75,266.0,254.24337768554688,5082312,ADANIPORTS
2014-07-30,267.0,268.29998779296875,259.1499938964844,263.6499938964844,251.99722290039062,6091746,ADANIPORTS
2014-07-31,262.04998779296875,265.5,259.45001220703125,260.54998779296875,249.98243713378906,7890098,ADANIPORTS
2014-08-01,257.3500061035156,263.25,255.60000610351562,259.25,248.7351531982422,6097901,ADANIPORTS
2014-08-04,260.04998779296875,266.3999938964844,258.5,265.45001220703125,254.68373107910156,4251061,ADANIPORTS
2014-08-05,264.6000061035156,269.6499938964844,262.5,265.79998779296875,255.0194854736328,5848392,ADANIPORTS
2014-08-06,265.8500061035156,275.75,265.1000061035156,268.5,257.6099853515625,6978210,ADANIPORTS
2014-08-07,269.8999938964844,273.0,263.6499938964844,266.1499938964844,255.35531616210938,3496953,ADANIPORTS
2014-08-08,262.0,263.8999938964844,258.29998779296875,262.1000061035156,251.4695587158203,4238796,ADANIPORTS
2014-08-11,265.6000061035156,272.25,265.0,270.0,259.04913330078125,4305779,ADANIPORTS
2014-08-12,273.0,274.95001220703125,270.1000061035156,271.3500061035156,260.3443603515625,3262251,ADANIPORTS
2014-08-13,270.25,275.25,265.70001220703125,274.3999938964844,263.2706604003906,3863196,ADANIPORTS
2014-08-14,276.0,276.0,268.75,272.3999938964844,261.3518371582031,2321776,ADANIPORTS
2014-08-18,273.79998779296875,277.8999938964844,273.0,273.6000061035156,262.5031433105469,2499975,ADANIPORTS
2014-08-19,275.45001220703125,289.6499938964844,275.20001220703125,287.1499938964844,275.50360107421875,5479772,ADANIPORTS
2014-08-20,287.95001220703125,297.5,284.95001220703125,293.1499938964844,281.2602233886719,11384639,ADANIPORTS
2014-08-21,294.3999938964844,301.3500061035156,293.3500061035156,296.8999938964844,284.8581237792969,6936813,ADANIPORTS
2014-08-22,296.95001220703125,300.3999938964844,294.25,297.70001220703125,285.6257019042969,4107903,ADANIPORTS
2014-08-25,297.29998779296875,301.0,291.70001220703125,293.3500061035156,281.4521179199219,2557796,ADANIPORTS
2014-08-26,292.5,300.8999938964844,289.25,298.0,285.91351318359375,2768112,ADANIPORTS
2014-08-27,299.25,302.70001220703125,284.29998779296875,288.25,276.5589599609375,3607703,ADANIPORTS
2014-08-28,289.70001220703125,293.8500061035156,281.3500061035156,282.8500061035156,271.3779602050781,3637436,ADANIPORTS
2014-09-01,285.79998779296875,287.54998779296875,276.29998779296875,286.5,274.87994384765625,3598155,ADANIPORTS
2014-09-02,285.8999938964844,291.5,285.8999938964844,288.8500061035156,277.1346130371094,2060621,ADANIPORTS
2014-09-03,290.1499938964844,294.95001220703125,287.95001220703125,289.1000061035156,277.3744812011719,2780904,ADANIPORTS
2014-09-04,289.1000061035156,292.8999938964844,286.3999938964844,289.29998779296875,277.5663757324219,5686505,ADANIPORTS
2014-09-05,290.79998779296875,292.8999938964844,286.3999938964844,290.1499938964844,278.3819274902344,1540290,ADANIPORTS
2014-09-08,289.75,301.5,289.75,299.79998779296875,287.6405029296875,3472358,ADANIPORTS
2014-09-09,300.79998779296875,301.20001220703125,293.6499938964844,295.20001220703125,283.2271423339844,1903788,ADANIPORTS
2014-09-10,291.0,296.75,288.0,293.45001220703125,281.5480651855469,3601230,ADANIPORTS
2014-09-11,294.70001220703125,295.45001220703125,290.1000061035156,293.45001220703125,281.5480651855469,1911504,ADANIPORTS
2014-09-12,294.1499938964844,299.8999938964844,292.54998779296875,293.5,281.59600830078125,2602822,ADANIPORTS
2014-09-15,291.8999938964844,294.0,288.5,291.79998779296875,279.9649353027344,1273200,ADANIPORTS
2014-09-16,291.79998779296875,292.79998779296875,278.3999938964844,279.70001220703125,268.3557434082031,2068845,ADANIPORTS
2014-09-17,280.0,284.0,271.79998779296875,282.45001220703125,270.99420166015625,2458969,ADANIPORTS
2014-09-18,280.0,296.0,278.1499938964844,294.6000061035156,282.6514587402344,3210047,ADANIPORTS
2014-09-19,294.79998779296875,295.3999938964844,283.6000061035156,284.95001220703125,273.39276123046875,3571431,ADANIPORTS
2014-09-22,283.8999938964844,288.70001220703125,282.04998779296875,285.79998779296875,274.2082824707031,1729402,ADANIPORTS
2014-09-23,287.29998779296875,288.3999938964844,272.1000061035156,273.1000061035156,262.0234375,2629647,ADANIPORTS
2014-09-24,274.79998779296875,274.79998779296875,261.1000061035156,268.25,257.3700866699219,5118762,ADANIPORTS
2014-09-25,271.0,271.45001220703125,264.25,267.8999938964844,257.0343017578125,5305786,ADANIPORTS
2014-09-26,269.0,281.75,267.25,279.95001220703125,268.5956115722656,3311604,ADANIPORTS
2014-09-29,281.8999938964844,285.70001220703125,277.1000061035156,281.45001220703125,270.0347595214844,4799075,ADANIPORTS
2014-09-30,278.70001220703125,285.8500061035156,275.1000061035156,277.54998779296875,266.2929382324219,2567794,ADANIPORTS
2014-10-01,277.04998779296875,283.3500061035156,272.5,275.1499938964844,263.9902648925781,1937730,ADANIPORTS
2014-10-07,274.1499938964844,275.1499938964844,256.5,259.8999938964844,249.35879516601562,5687206,ADANIPORTS
2014-10-08,260.8999938964844,264.8500061035156,258.54998779296875,261.1499938964844,250.55809020996094,2156752,ADANIPORTS
2014-10-09,262.75,270.70001220703125,262.6499938964844,269.79998779296875,258.8572692871094,2010254,ADANIPORTS
2014-10-10,268.0,268.0,257.6000061035156,258.8999938964844,248.39935302734375,1876136,ADANIPORTS
2014-10-13,257.0,263.79998779296875,252.0,260.5,249.93447875976562,2155274,ADANIPORTS
2014-10-14,263.0,264.5,255.0,260.1499938964844,249.5986328125,3429442,ADANIPORTS
2014-10-15,260.1499938964844,260.1499938964844,260.1499938964844,260.1499938964844,249.5986328125,0,ADANIPORTS
2014-10-16,258.70001220703125,262.5,251.0500030517578,252.9499969482422,242.69065856933594,2214333,ADANIPORTS
2014-10-17,254.4499969482422,255.5500030517578,244.10000610351562,250.35000610351562,240.1961212158203,3201427,ADANIPORTS
2014-10-20,253.89999389648438,261.6499938964844,253.5,258.8999938964844,248.39935302734375,2122596,ADANIPORTS
2014-10-21,260.95001220703125,265.0,257.6000061035156,261.8999938964844,251.27769470214844,1999783,ADANIPORTS
2014-10-22,264.5,269.8500061035156,263.20001220703125,269.0,258.0897216796875,2777106,ADANIPORTS
2014-10-27,270.79998779296875,270.8999938964844,262.6499938964844,263.8500061035156,253.1485595703125,893003,ADANIPORTS
2014-10-28,263.5,266.04998779296875,260.0,261.3999938964844,250.79794311523438,1208043,ADANIPORTS
2014-10-29,264.0,272.5,262.8999938964844,271.95001220703125,260.9200744628906,2843234,ADANIPORTS
2014-10-30,272.79998779296875,274.45001220703125,270.1000061035156,271.8500061035156,260.8240966796875,2122837,ADANIPORTS
2014-10-31,275.79998779296875,288.0,274.29998779296875,285.6499938964844,274.06439208984375,2716153,ADANIPORTS
2014-11-03,287.3999938964844,293.5,283.5,291.5,279.6771240234375,2314825,ADANIPORTS
2014-11-05,292.0,294.6000061035156,285.1000061035156,288.75,277.0386657714844,1797633,ADANIPORTS
2014-11-07,288.6000061035156,295.75,284.04998779296875,292.8999938964844,281.0203552246094,1615079,ADANIPORTS
2014-11-10,292.95001220703125,300.95001220703125,287.3999938964844,290.70001220703125,278.90960693359375,5822567,ADANIPORTS
2014-11-11,294.0,296.45001220703125,289.0,291.5,279.6771240234375,1984726,ADANIPORTS
2014-11-12,295.6000061035156,306.3500061035156,295.0,300.70001220703125,288.5040588378906,6066400,ADANIPORTS
2014-11-13,302.1000061035156,304.8999938964844,291.29998779296875,294.25,282.3155822753906,2585938,ADANIPORTS
2014-11-14,295.25,298.8999938964844,292.29998779296875,297.25,285.19390869140625,1540791,ADANIPORTS
2014-11-17,297.20001220703125,297.20001220703125,292.3999938964844,296.1000061035156,284.0906066894531,1170407,ADANIPORTS
2014-11-18,297.0,305.0,296.79998779296875,303.1000061035156,290.8066711425781,2537080,ADANIPORTS
2014-11-19,304.70001220703125,307.25,296.0,300.1499938964844,287.976318359375,3988326,ADANIPORTS
2014-11-20,299.95001220703125,301.8999938964844,292.45001220703125,300.25,288.072265625,1669583,ADANIPORTS
2014-11-21,300.04998779296875,304.75,297.54998779296875,303.04998779296875,290.7586975097656,3515231,ADANIPORTS
2014-11-24,302.0,308.75,302.0,306.29998779296875,293.8768615722656,3374221,ADANIPORTS
2014-11-25,306.0,306.79998779296875,294.5,298.70001220703125,286.5851135253906,2054557,ADANIPORTS
2014-11-26,297.20001220703125,300.6000061035156,293.04998779296875,296.79998779296875,284.76214599609375,1374295,ADANIPORTS
2014-11-27,294.54998779296875,298.0,289.0,290.3500061035156,278.57373046875,2123941,ADANIPORTS
2014-11-28,290.04998779296875,297.8500061035156,288.5,290.25,278.4778747558594,1925459,ADANIPORTS
2014-12-01,290.0,292.45001220703125,284.0,289.0,277.2785339355469,1974590,ADANIPORTS
2014-12-02,288.0,291.6000061035156,285.0,286.1499938964844,274.54412841796875,2280967,ADANIPORTS
2014-12-03,285.75,293.0,285.75,291.25,279.437255859375,1637493,ADANIPORTS
2014-12-04,291.45001220703125,293.6499938964844,285.0,286.20001220703125,274.5921325683594,1869475,ADANIPORTS
2014-12-05,286.54998779296875,291.1499938964844,283.0,284.54998779296875,273.0090026855469,2638164,ADANIPORTS
2014-12-08,282.6000061035156,284.70001220703125,276.0,276.79998779296875,265.5732727050781,1157284,ADANIPORTS
2014-12-09,275.04998779296875,279.8500061035156,266.04998779296875,269.20001220703125,258.2816162109375,1934181,ADANIPORTS
2014-12-10,269.0,277.6000061035156,268.3500061035156,275.25,264.0862121582031,1964268,ADANIPORTS
2014-12-11,273.6000061035156,282.5,270.25,278.1000061035156,266.8206481933594,3450618,ADANIPORTS
2014-12-12,279.75,287.45001220703125,275.54998779296875,277.45001220703125,266.1969909667969,5222845,ADANIPORTS
2014-12-15,275.54998779296875,289.45001220703125,274.5,288.04998779296875,276.3670959472656,2084321,ADANIPORTS
2014-12-16,286.79998779296875,286.79998779296875,272.0,274.5,263.36663818359375,1933499,ADANIPORTS
2014-12-17,273.6499938964844,278.1499938964844,267.54998779296875,273.75,262.64697265625,2231001,ADANIPORTS
2014-12-18,278.0,291.0,277.6499938964844,289.95001220703125,278.1900329589844,3335626,ADANIPORTS
2014-12-19,292.0,293.70001220703125,286.1000061035156,289.8999938964844,278.1420593261719,3204495,ADANIPORTS
2014-12-22,290.6000061035156,292.95001220703125,285.1000061035156,290.29998779296875,278.5257873535156,1909478,ADANIPORTS
2014-12-23,291.54998779296875,295.8999938964844,287.0,288.1499938964844,276.4629821777344,2092865,ADANIPORTS
2014-12-24,287.8999938964844,287.8999938964844,282.0,283.04998779296875,271.5698547363281,2631645,ADANIPORTS
2014-12-26,284.3999938964844,290.0,283.29998779296875,289.20001220703125,277.4704284667969,1208404,ADANIPORTS
2014-12-29,291.45001220703125,294.5,287.95001220703125,293.1000061035156,281.2122497558594,1377996,ADANIPORTS
2014-12-30,293.79998779296875,317.1000061035156,293.79998779296875,316.0,303.1834716796875,8904689,ADANIPORTS
2014-12-31,316.79998779296875,321.29998779296875,311.3999938964844,319.04998779296875,306.1097717285156,3559436,ADANIPORTS
2015-01-01,319.0,322.5,316.25,319.54998779296875,306.5894470214844,1456204,ADANIPORTS
2015-01-02,319.3500061035156,325.79998779296875,318.04998779296875,319.3500061035156,306.3975524902344,2894058,ADANIPORTS
2015-01-05,320.45001220703125,327.5,319.3500061035156,323.79998779296875,310.66705322265625,2099786,ADANIPORTS
2015-01-06,321.6499938964844,331.45001220703125,315.6000061035156,321.8500061035156,308.7961730957031,3672197,ADANIPORTS
2015-01-07,321.95001220703125,328.70001220703125,317.3999938964844,321.1000061035156,308.0766296386719,2981544,ADANIPORTS
2015-01-08,326.0,337.29998779296875,323.54998779296875,334.54998779296875,320.9811096191406,2932673,ADANIPORTS
2015-01-09,339.8999938964844,343.1000061035156,327.3500061035156,331.1499938964844,317.718994140625,3543488,ADANIPORTS
2015-01-12,332.1499938964844,335.75,325.54998779296875,328.45001220703125,315.1285400390625,2990475,ADANIPORTS
2015-01-13,330.20001220703125,331.29998779296875,320.75,323.0,309.89947509765625,2688701,ADANIPORTS
2015-01-14,324.0,333.8999938964844,322.6499938964844,331.25,317.81494140625,2272652,ADANIPORTS
2015-01-15,334.0,337.29998779296875,326.25,330.6000061035156,317.1912841796875,2140699,ADANIPORTS
2015-01-16,329.79998779296875,334.6000061035156,326.0,330.8500061035156,317.4311828613281,1970666,ADANIPORTS
2015-01-19,332.04998779296875,334.79998779296875,326.6000061035156,328.3500061035156,315.0325622558594,1362398,ADANIPORTS
2015-01-20,329.0,332.6499938964844,326.8500061035156,330.5,317.0953674316406,1091657,ADANIPORTS
2015-01-21,330.3500061035156,333.5,326.20001220703125,329.3500061035156,315.9919738769531,1514648,ADANIPORTS
2015-01-22,329.04998779296875,331.6499938964844,327.0,329.3999938964844,316.03997802734375,1376133,ADANIPORTS
2015-01-23,332.0,352.75,330.1000061035156,346.8999938964844,332.8301696777344,7519790,ADANIPORTS
2015-01-27,348.0,349.45001220703125,340.8999938964844,345.1499938964844,331.151123046875,2928237,ADANIPORTS
2015-01-28,343.3999938964844,350.0,333.8999938964844,339.25,325.490478515625,3391819,ADANIPORTS
2015-01-29,340.6499938964844,348.3999938964844,337.6499938964844,344.1499938964844,330.1917419433594,4034959,ADANIPORTS
2015-01-30,346.3999938964844,352.0,323.5,341.04998779296875,327.2174377441406,4373172,ADANIPORTS
2015-02-02,339.5,343.8999938964844,333.0,335.8999938964844,322.2763366699219,1735161,ADANIPORTS
2015-02-03,336.29998779296875,336.95001220703125,326.04998779296875,327.79998779296875,314.5048522949219,1537152,ADANIPORTS
2015-02-04,329.45001220703125,333.0,319.25,321.25,308.22052001953125,2792395,ADANIPORTS
2015-02-05,322.0,322.70001220703125,308.45001220703125,312.20001220703125,299.5375671386719,2167857,ADANIPORTS
2015-02-06,311.1000061035156,313.95001220703125,298.6000061035156,300.20001220703125,288.0242919921875,3265593,ADANIPORTS
2015-02-09,296.70001220703125,307.8999938964844,292.5,300.1499938964844,287.976318359375,3103409,ADANIPORTS
2015-02-10,298.1000061035156,319.70001220703125,298.1000061035156,317.8500061035156,304.95843505859375,3921257,ADANIPORTS
2015-02-11,319.8999938964844,328.8999938964844,319.0,326.1000061035156,312.8738098144531,2148555,ADANIPORTS
2015-02-12,327.70001220703125,338.0,326.79998779296875,336.6000061035156,322.94793701171875,3539194,ADANIPORTS
2015-02-13,337.70001220703125,344.3500061035156,331.54998779296875,335.3500061035156,321.7486572265625,2180303,ADANIPORTS
