datetime,index,date,time,open,high,low,close,rangeHigh,rangeLow,range,signal,tradePosition,tradeCount,inTrade,entryCount,buyPrice,buySL,buyTgt,sellPrice,sellSL,sellTgt,buySLHit,buyTgtHit,buyTradeOn,buyExitPrice,buyMTM,buyPnL,sellSLHit,sellTgtHit,sellTradeOn,sellExitPrice,sellMTM,sellPnL,buyMaxMTM,buyMinMTM,sellMaxMTM,sellMinMTM,totalPnl
2022-04-29 10:41:00,BANKNIFTY,2022-04-29,10:41:00,36547.15,36561.3,36535.8,36535.8,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-94.80000000000291,0.0
2022-04-29 10:42:00,BANKNIFTY,2022-04-29,10:42:00,36537.1,36542.5,36515.6,36515.6,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-74.59999999999854,0.0
2022-04-29 10:43:00,BANKNIFTY,2022-04-29,10:43:00,36516.15,36525.5,36512.5,36523.2,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-71.5,0.0
2022-04-29 10:44:00,BANKNIFTY,2022-04-29,10:44:00,36524.35,36542.55,36524.35,36529.15,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-83.34999999999854,0.0
2022-04-29 10:45:00,BANKNIFTY,2022-04-29,10:45:00,36527.2,36536.95,36524.75,36533.95,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-83.75,0.0
2022-04-29 10:46:00,BANKNIFTY,2022-04-29,10:46:00,36533.45,36535.25,36508.2,36508.2,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-67.19999999999709,0.0
2022-04-29 10:47:00,BANKNIFTY,2022-04-29,10:47:00,36506.95,36527.45,36503.9,36515.35,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-62.900000000001455,0.0
2022-04-29 10:48:00,BANKNIFTY,2022-04-29,10:48:00,36513.4,36514.75,36499.35,36504.9,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-58.349999999998545,0.0
2022-04-29 10:49:00,BANKNIFTY,2022-04-29,10:49:00,36503.1,36506.15,36482.55,36487.6,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-41.55000000000291,0.0
2022-04-29 10:50:00,BANKNIFTY,2022-04-29,10:50:00,36488.3,36492.8,36484.3,36487.05,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-43.30000000000291,0.0
2022-04-29 10:51:00,BANKNIFTY,2022-04-29,10:51:00,36487.5,36509.8,36487.5,36503.5,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-46.5,0.0
2022-04-29 10:52:00,BANKNIFTY,2022-04-29,10:52:00,36503.55,36506.65,36496.9,36503.15,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-55.900000000001455,0.0
2022-04-29 10:53:00,BANKNIFTY,2022-04-29,10:53:00,36499.5,36502.1,36489.05,36496.2,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-48.05000000000291,0.0
2022-04-29 10:54:00,BANKNIFTY,2022-04-29,10:54:00,36497.55,36525.55,36496.8,36522.1,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-55.80000000000291,0.0
2022-04-29 10:55:00,BANKNIFTY,2022-04-29,10:55:00,36526.65,36533.35,36519.0,36521.25,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-78.0,0.0
2022-04-29 10:56:00,BANKNIFTY,2022-04-29,10:56:00,36524.45,36528.6,36515.4,36519.15,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-74.40000000000146,0.0
2022-04-29 10:57:00,BANKNIFTY,2022-04-29,10:57:00,36518.65,36528.4,36518.65,36525.1,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-77.65000000000146,0.0
2022-04-29 10:58:00,BANKNIFTY,2022-04-29,10:58:00,36525.5,36526.3,36508.5,36509.8,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-67.5,0.0
2022-04-29 10:59:00,BANKNIFTY,2022-04-29,10:59:00,36508.7,36517.35,36507.2,36516.25,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-66.19999999999709,0.0
2022-04-29 11:00:00,BANKNIFTY,2022-04-29,11:00:00,36515.0,36518.35,36509.5,36509.5,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-68.5,0.0
2022-04-29 11:01:00,BANKNIFTY,2022-04-29,11:01:00,36512.7,36514.45,36494.05,36501.05,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-53.05000000000291,0.0
2022-04-29 11:02:00,BANKNIFTY,2022-04-29,11:02:00,36498.7,36507.65,36492.15,36498.6,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-51.150000000001455,0.0
2022-04-29 11:03:00,BANKNIFTY,2022-04-29,11:03:00,36497.85,36498.35,36470.6,36475.6,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-29.599999999998545,0.0
2022-04-29 11:04:00,BANKNIFTY,2022-04-29,11:04:00,36479.8,36489.35,36473.35,36485.2,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-32.349999999998545,0.0
2022-04-29 11:05:00,BANKNIFTY,2022-04-29,11:05:00,36486.8,36489.95,36474.15,36478.95,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-33.150000000001455,0.0
2022-04-29 11:06:00,BANKNIFTY,2022-04-29,11:06:00,36476.5,36493.3,36474.95,36490.15,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-33.94999999999709,0.0
2022-04-29 11:07:00,BANKNIFTY,2022-04-29,11:07:00,36488.45,36503.3,36484.8,36496.5,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-43.80000000000291,0.0
2022-04-29 11:08:00,BANKNIFTY,2022-04-29,11:08:00,36495.0,36510.75,36495.0,36506.45,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-54.0,0.0
2022-04-29 11:09:00,BANKNIFTY,2022-04-29,11:09:00,36505.9,36517.4,36505.9,36514.15,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-64.90000000000146,0.0
2022-04-29 11:10:00,BANKNIFTY,2022-04-29,11:10:00,36512.65,36516.45,36503.15,36503.9,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-62.150000000001455,0.0
2022-04-29 11:11:00,BANKNIFTY,2022-04-29,11:11:00,36502.95,36512.1,36500.7,36503.55,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-59.69999999999709,0.0
2022-04-29 11:12:00,BANKNIFTY,2022-04-29,11:12:00,36504.3,36517.9,36496.0,36517.1,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-55.0,0.0
2022-04-29 11:13:00,BANKNIFTY,2022-04-29,11:13:00,36512.2,36557.05,36510.8,36556.15,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-69.80000000000291,0.0
2022-04-29 11:14:00,BANKNIFTY,2022-04-29,11:14:00,36552.5,36561.3,36535.55,36539.15,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-94.55000000000291,0.0
2022-04-29 11:15:00,BANKNIFTY,2022-04-29,11:15:00,36540.65,36551.15,36539.2,36548.0,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-98.19999999999709,0.0
2022-04-29 11:16:00,BANKNIFTY,2022-04-29,11:16:00,36541.0,36572.9,36539.75,36555.2,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-98.75,0.0
2022-04-29 11:17:00,BANKNIFTY,2022-04-29,11:17:00,36555.0,36560.65,36548.95,36555.5,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-107.94999999999709,0.0
2022-04-29 11:18:00,BANKNIFTY,2022-04-29,11:18:00,36556.35,36569.55,36554.85,36561.2,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-113.84999999999854,0.0
2022-04-29 11:19:00,BANKNIFTY,2022-04-29,11:19:00,36562.3,36577.9,36558.85,36560.6,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-117.84999999999854,0.0
2022-04-29 11:20:00,BANKNIFTY,2022-04-29,11:20:00,36562.05,36571.2,36547.75,36549.55,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-106.75,0.0
2022-04-29 11:21:00,BANKNIFTY,2022-04-29,11:21:00,36549.7,36555.35,36542.8,36547.6,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-101.80000000000291,0.0
2022-04-29 11:22:00,BANKNIFTY,2022-04-29,11:22:00,36549.45,36569.2,36540.75,36545.45,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-99.75,0.0
2022-04-29 11:23:00,BANKNIFTY,2022-04-29,11:23:00,36547.5,36547.5,36536.45,36541.5,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-95.44999999999709,0.0
2022-04-29 11:24:00,BANKNIFTY,2022-04-29,11:24:00,36541.0,36571.65,36541.0,36569.85,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0
2022-04-29 11:25:00,BANKNIFTY,2022-04-29,11:25:00,36571.4,36589.65,36568.05,36569.85,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-127.05000000000291,0.0
2022-04-29 11:26:00,BANKNIFTY,2022-04-29,11:26:00,36571.45,36574.25,36556.15,36571.55,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-115.15000000000146,0.0
2022-04-29 11:27:00,BANKNIFTY,2022-04-29,11:27:00,36572.45,36596.45,36571.35,36580.4,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-130.34999999999854,0.0
2022-04-29 11:28:00,BANKNIFTY,2022-04-29,11:28:00,36582.95,36588.2,36567.15,36571.9,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-126.15000000000146,0.0
2022-04-29 11:29:00,BANKNIFTY,2022-04-29,11:29:00,36567.75,36573.45,36561.35,36566.55,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-120.34999999999854,0.0
2022-04-29 11:30:00,BANKNIFTY,2022-04-29,11:30:00,36568.05,36568.6,36552.95,36552.95,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-111.94999999999709,0.0
2022-04-29 11:31:00,BANKNIFTY,2022-04-29,11:31:00,36555.5,36580.9,36554.65,36578.2,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-113.65000000000146,0.0
2022-04-29 11:32:00,BANKNIFTY,2022-04-29,11:32:00,36576.55,36581.2,36554.2,36562.9,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-113.19999999999709,0.0
2022-04-29 11:33:00,BANKNIFTY,2022-04-29,11:33:00,36565.25,36578.0,36565.25,36572.8,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-124.25,0.0
2022-04-29 11:34:00,BANKNIFTY,2022-04-29,11:34:00,36573.2,36589.9,36564.15,36589.9,36603.1,36441.0,162.09999999999854,,Sell,2,1,0,,,,36441.0,36603.1,36437.758,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-123.15000000000146,0.0
2022-04-29 11:35:00,BANKNIFTY,2022-04-29,11:35:00,36590.25,36634.0,36590.25,36632.25,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:36:00,BANKNIFTY,2022-04-29,11:36:00,36631.7,36656.55,36631.6,36643.35,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:37:00,BANKNIFTY,2022-04-29,11:37:00,36646.95,36659.7,36642.6,36642.6,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:38:00,BANKNIFTY,2022-04-29,11:38:00,36645.45,36659.85,36644.75,36646.9,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:39:00,BANKNIFTY,2022-04-29,11:39:00,36647.45,36652.7,36640.7,36648.65,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:40:00,BANKNIFTY,2022-04-29,11:40:00,36648.8,36664.1,36645.05,36663.35,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:41:00,BANKNIFTY,2022-04-29,11:41:00,36665.65,36678.35,36655.9,36666.95,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:42:00,BANKNIFTY,2022-04-29,11:42:00,36669.3,36669.95,36650.65,36651.9,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:43:00,BANKNIFTY,2022-04-29,11:43:00,36649.7,36651.85,36632.85,36633.6,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:44:00,BANKNIFTY,2022-04-29,11:44:00,36631.85,36651.1,36631.85,36645.15,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:45:00,BANKNIFTY,2022-04-29,11:45:00,36644.65,36654.0,36640.95,36645.85,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:46:00,BANKNIFTY,2022-04-29,11:46:00,36644.55,36651.75,36640.45,36645.2,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:47:00,BANKNIFTY,2022-04-29,11:47:00,36643.25,36655.0,36642.4,36646.95,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:48:00,BANKNIFTY,2022-04-29,11:48:00,36649.9,36660.55,36639.7,36657.4,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:49:00,BANKNIFTY,2022-04-29,11:49:00,36651.65,36669.1,36641.95,36664.7,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:50:00,BANKNIFTY,2022-04-29,11:50:00,36664.65,36712.5,36664.65,36710.8,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:51:00,BANKNIFTY,2022-04-29,11:51:00,36707.35,36718.8,36694.95,36694.95,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:52:00,BANKNIFTY,2022-04-29,11:52:00,36695.55,36706.65,36690.9,36691.95,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:53:00,BANKNIFTY,2022-04-29,11:53:00,36691.6,36696.1,36683.9,36695.05,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:54:00,BANKNIFTY,2022-04-29,11:54:00,36688.05,36695.55,36681.95,36691.4,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:55:00,BANKNIFTY,2022-04-29,11:55:00,36688.4,36701.0,36686.75,36689.55,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:56:00,BANKNIFTY,2022-04-29,11:56:00,36691.95,36701.65,36677.75,36678.15,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:57:00,BANKNIFTY,2022-04-29,11:57:00,36678.2,36683.4,36673.8,36676.1,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:58:00,BANKNIFTY,2022-04-29,11:58:00,36675.5,36675.5,36637.5,36637.5,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 11:59:00,BANKNIFTY,2022-04-29,11:59:00,36631.05,36648.15,36631.05,36645.9,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 12:00:00,BANKNIFTY,2022-04-29,12:00:00,36645.05,36646.8,36639.0,36643.25,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 12:01:00,BANKNIFTY,2022-04-29,12:01:00,36642.0,36643.15,36615.45,36616.85,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 12:02:00,BANKNIFTY,2022-04-29,12:02:00,36622.2,36638.7,36605.5,36632.95,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 12:03:00,BANKNIFTY,2022-04-29,12:03:00,36633.1,36640.05,36629.0,36635.35,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 12:04:00,BANKNIFTY,2022-04-29,12:04:00,36637.05,36644.55,36630.1,36632.55,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 12:05:00,BANKNIFTY,2022-04-29,12:05:00,36635.15,36639.2,36615.95,36617.2,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 12:06:00,BANKNIFTY,2022-04-29,12:06:00,36616.45,36630.4,36602.45,36627.45,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29 12:07:00,BANKNIFTY,2022-04-29,12:07:00,36624.85,36651.25,36624.85,36649.4,36603.1,36441.0,162.09999999999854,Buy,Buy,3,0,0,,,,,,,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
